ID,YEAR,MONTH,DAY,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00024257,2007,6,15,,,35.0,843.0,810.0,0.0,,,,389.0,244.0,,,360.0,360.0,,0.0,,76.0,98.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,16,,,37.0,1539.0,1438.0,0.0,,,,339.0,206.0,,,190.0,190.0,,0.0,,80.0,103.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,17,,,55.0,850.0,849.0,0.0,,,,361.0,206.0,,,360.0,360.0,,0.0,,103.0,125.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,18,,,39.0,724.0,756.0,0.0,,,,378.0,222.0,,,360.0,350.0,,0.0,,80.0,103.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,19,,,34.0,1616.0,1531.0,0.0,,,,367.0,178.0,,,190.0,180.0,,0.0,,98.0,116.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,2,,,20.0,1732.0,1737.0,0.0,,,,344.0,150.0,,,160.0,170.0,,0.0,,72.0,80.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,20,,,23.0,1638.0,1726.0,0.0,,,,328.0,144.0,,,190.0,180.0,,0.0,,72.0,94.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,21,,,23.0,1623.0,1236.0,0.0,,,,356.0,144.0,,,170.0,210.0,,0.0,,67.0,89.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,22,,,22.0,1554.0,1605.0,0.0,,,,344.0,161.0,,,170.0,170.0,,0.0,,72.0,76.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,23,,,36.0,1832.0,1736.0,0.0,,,,333.0,194.0,,,340.0,320.0,,0.0,,67.0,98.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,24,,,33.0,1700.0,1002.0,0.0,,,,317.0,183.0,,,280.0,350.0,,0.0,,63.0,76.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,25,,,36.0,931.0,711.0,0.0,,,,361.0,167.0,,,10.0,360.0,,0.0,,76.0,103.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,26,,,23.0,1606.0,1605.0,0.0,,,,361.0,144.0,,,180.0,180.0,,0.0,,72.0,89.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,27,,,31.0,2047.0,2046.0,0.0,,,,356.0,161.0,,,180.0,180.0,,0.0,,94.0,112.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,28,,,42.0,1858.0,1708.0,0.0,,,,328.0,172.0,,,190.0,170.0,,0.0,,89.0,112.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,29,,,41.0,257.0,256.0,0.0,,,,306.0,194.0,,,190.0,190.0,,0.0,,94.0,103.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,3,,,17.0,1351.0,1308.0,0.0,,,,328.0,144.0,,,190.0,170.0,,0.0,,67.0,89.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,30,,,22.0,1643.0,1642.0,0.0,,,,333.0,133.0,,,160.0,160.0,,0.0,,76.0,89.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,31,,,-9999.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,-9999.0,,,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,4,,,31.0,1313.0,1313.0,0.0,,,,289.0,178.0,,,150.0,150.0,,0.0,,80.0,98.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,
USW00024257,2007,6,5,,,44.0,1729.0,1753.0,0.0,,,,244.0,128.0,,,330.0,310.0,,0.0,,98.0,134.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,6,,,20.0,1323.0,1322.0,0.0,,,,239.0,78.0,,,340.0,340.0,,0.0,,54.0,72.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,7,,,29.0,758.0,758.0,0.0,,,,278.0,117.0,,,360.0,360.0,,0.0,,76.0,98.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,8,,,17.0,1711.0,1615.0,0.0,,,,311.0,83.0,,,150.0,160.0,,0.0,,58.0,72.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,6,9,,,16.0,1914.0,1149.0,0.0,,,,311.0,133.0,,,330.0,270.0,,0.0,,36.0,45.0,,,,-9999.0,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,7,1,,,24.0,1606.0,1526.0,0.0,,,,333.0,144.0,,,160.0,180.0,,0.0,,80.0,98.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,10,,,24.0,1733.0,1732.0,0.0,,,,417.0,194.0,,,180.0,180.0,,0.0,,143.0,192.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,11,,,29.0,258.0,256.0,0.0,,,,278.0,194.0,,,190.0,190.0,,0.0,,112.0,139.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,1.0,,,,,,,
USW00024257,2007,7,12,,,25.0,1605.0,1604.0,0.0,,,,344.0,161.0,,,160.0,160.0,,0.0,,72.0,80.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,13,,,19.0,1651.0,1604.0,0.0,,,,356.0,172.0,,,180.0,200.0,,0.0,,63.0,107.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,14,,,23.0,1703.0,1452.0,0.0,,,,372.0,172.0,,,160.0,180.0,,0.0,,72.0,107.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,15,,,25.0,1741.0,1638.0,0.0,,,,372.0,172.0,,,170.0,160.0,,0.0,,72.0,89.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,16,,,34.0,1318.0,1318.0,0.0,,,,361.0,178.0,,,170.0,170.0,,0.0,,94.0,103.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,17,,,31.0,1348.0,1333.0,15.0,,,,306.0,167.0,,,190.0,190.0,,0.0,,80.0,98.0,,1.0,,-9999.0,,,,,,,,,-9999.0,,,1.0,,,,,,,
USW00024257,2007,7,18,,,30.0,1144.0,1236.0,277.0,,,,256.0,167.0,,,170.0,170.0,,0.0,,72.0,94.0,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,
USW00024257,2007,7,19,,,9.0,1428.0,1427.0,0.0,,,,300.0,150.0,,,200.0,220.0,,0.0,,45.0,58.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,2,,,20.0,1721.0,1720.0,0.0,,,,344.0,161.0,,,170.0,170.0,,0.0,,58.0,67.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,20,,,26.0,1509.0,1508.0,0.0,,,,322.0,167.0,,,190.0,180.0,,0.0,,72.0,89.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,21,,,19.0,1445.0,1504.0,0.0,,,,339.0,178.0,,,200.0,220.0,,0.0,,63.0,80.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,22,,,18.0,1633.0,1431.0,0.0,,,,372.0,194.0,,,160.0,170.0,,0.0,,54.0,67.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,23,,,25.0,1824.0,1707.0,0.0,,,,389.0,211.0,,,190.0,180.0,,0.0,,63.0,72.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,24,,,22.0,1754.0,1759.0,0.0,,,,383.0,222.0,,,180.0,180.0,,0.0,,76.0,89.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,25,,,26.0,1420.0,1414.0,0.0,,,,367.0,206.0,,,160.0,150.0,,0.0,,80.0,98.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,26,,,14.0,1810.0,1529.0,0.0,,,,378.0,161.0,,,150.0,200.0,,0.0,,54.0,67.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,27,,,21.0,1800.0,1536.0,0.0,,,,383.0,156.0,,,170.0,150.0,,0.0,,54.0,67.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,28,,,20.0,1605.0,1605.0,0.0,,,,389.0,172.0,,,150.0,160.0,,0.0,,67.0,89.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,29,,,21.0,1643.0,1621.0,0.0,,,,389.0,172.0,,,160.0,140.0,,0.0,,67.0,76.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,3,,,19.0,1630.0,1351.0,0.0,,,,406.0,161.0,,,120.0,90.0,,0.0,,54.0,63.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,30,,,16.0,1743.0,1733.0,0.0,,,,394.0,172.0,,,170.0,170.0,,0.0,,63.0,72.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,31,,,25.0,1619.0,1348.0,0.0,,,,406.0,178.0,,,170.0,170.0,,0.0,,76.0,89.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,4,,,22.0,2201.0,1944.0,0.0,,,,450.0,194.0,,,130.0,180.0,,0.0,,58.0,72.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,5,,,24.0,1748.0,1536.0,0.0,,,,444.0,233.0,,,170.0,150.0,,0.0,,63.0,89.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,6,,,25.0,1626.0,1647.0,0.0,,,,439.0,239.0,,,230.0,230.0,,0.0,,72.0,94.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,7,,,24.0,1627.0,1627.0,0.0,,,,389.0,206.0,,,170.0,160.0,,0.0,,63.0,72.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,8,,,29.0,1720.0,1720.0,0.0,,,,444.0,183.0,,,180.0,180.0,,0.0,,89.0,98.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,7,9,,,23.0,1558.0,1609.0,0.0,,,,383.0,211.0,,,180.0,190.0,,0.0,,67.0,80.0,,-9999.0,,-9999.0,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,8,1,,,18.0,1743.0,1756.0,0.0,,,,400.0,183.0,,,170.0,160.0,,0.0,,58.0,63.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,10,,,16.0,1405.0,1609.0,0.0,,,,356.0,172.0,,,200.0,160.0,,0.0,,63.0,76.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,11,,,27.0,1407.0,351.0,0.0,,,,344.0,161.0,,,160.0,90.0,,0.0,,89.0,130.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,12,,,20.0,1314.0,1424.0,0.0,,,,328.0,128.0,,,130.0,190.0,,0.0,,67.0,80.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,13,,,19.0,1456.0,1456.0,0.0,,,,356.0,133.0,,,150.0,150.0,,0.0,,76.0,94.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,14,,,15.0,1559.0,1557.0,0.0,,,,367.0,139.0,,,190.0,180.0,,0.0,,63.0,76.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,15,,,26.0,2225.0,2224.0,0.0,,,,361.0,144.0,,,280.0,170.0,,0.0,,116.0,139.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,16,,,21.0,1345.0,1509.0,0.0,,,,344.0,156.0,,,140.0,170.0,,0.0,,72.0,107.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,17,,,16.0,1756.0,2134.0,0.0,,,,344.0,139.0,,,150.0,30.0,,0.0,,63.0,112.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,18,,,20.0,1235.0,2344.0,0.0,,,,322.0,139.0,,,160.0,170.0,,0.0,,80.0,107.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,19,,,23.0,334.0,411.0,0.0,,,,306.0,178.0,,,210.0,210.0,,0.0,,112.0,130.0,,,,,,,,,,,,,,,,1.0,,,,,,,
USW00024257,2007,8,2,,,22.0,1557.0,1304.0,0.0,,,,389.0,189.0,,,150.0,190.0,,0.0,,67.0,80.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,20,,,17.0,1646.0,1440.0,0.0,,,,350.0,172.0,,,150.0,180.0,,0.0,,67.0,98.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,21,,,14.0,1650.0,2030.0,0.0,,,,372.0,194.0,,,150.0,90.0,,0.0,,54.0,107.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,22,,,28.0,1027.0,1205.0,0.0,,,,400.0,233.0,,,350.0,320.0,,0.0,,76.0,103.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,23,,,29.0,805.0,947.0,0.0,,,,411.0,217.0,,,350.0,10.0,,0.0,,76.0,107.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,24,,,18.0,1635.0,1617.0,0.0,,,,389.0,156.0,,,150.0,160.0,,0.0,,72.0,89.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,25,,,19.0,1655.0,2234.0,0.0,,,,383.0,189.0,,,170.0,310.0,,0.0,,76.0,134.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,26,,,17.0,1452.0,1445.0,0.0,,,,356.0,183.0,,,190.0,180.0,,0.0,,67.0,94.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,27,,,13.0,522.0,-9999.0,0.0,,,,367.0,156.0,,,130.0,-9999.0,,0.0,,45.0,-9999.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,28,,,14.0,1715.0,931.0,0.0,,,,406.0,156.0,,,150.0,310.0,,0.0,,40.0,67.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,29,,,17.0,1621.0,1259.0,0.0,,,,383.0,183.0,,,180.0,190.0,,0.0,,45.0,63.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,3,,,20.0,1630.0,1517.0,0.0,,,,389.0,194.0,,,160.0,150.0,,0.0,,72.0,89.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,30,,,28.0,1308.0,1308.0,0.0,,,,400.0,211.0,,,170.0,170.0,,0.0,,103.0,116.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,31,,,29.0,1629.0,1607.0,0.0,,,,394.0,211.0,,,170.0,150.0,,0.0,,89.0,112.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,4,,,28.0,1524.0,1810.0,0.0,,,,389.0,183.0,,,160.0,180.0,,0.0,,80.0,89.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,5,,,43.0,1529.0,1451.0,0.0,,,,328.0,161.0,,,170.0,190.0,,0.0,,98.0,125.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,6,,,34.0,1526.0,1525.0,0.0,,,,272.0,133.0,,,180.0,180.0,,0.0,,80.0,98.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,7,,,20.0,1432.0,1401.0,0.0,,,,311.0,139.0,,,160.0,190.0,,0.0,,67.0,107.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,8,,,24.0,1639.0,1540.0,0.0,,,,350.0,150.0,,,170.0,150.0,,0.0,,72.0,94.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,8,9,,,13.0,2002.0,2005.0,0.0,,,,344.0,167.0,,,170.0,170.0,,0.0,,72.0,98.0,,,,,,,,,,,,,,,,-9999.0,,,,,,,
USW00024257,2007,9,1,,,15.0,1534.0,2116.0,0.0,,,,383.0,200.0,,,180.0,30.0,,0.0,,67.0,94.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,10,,,18.0,1732.0,26.0,0.0,,,,411.0,144.0,,,170.0,330.0,,0.0,,80.0,143.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,11,,,13.0,1655.0,1659.0,0.0,,,,356.0,156.0,,,150.0,150.0,,0.0,,63.0,67.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,12,,,22.0,2133.0,2132.0,0.0,,,,328.0,172.0,,,170.0,170.0,,0.0,,80.0,103.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,13,,,17.0,3.0,1402.0,0.0,,,,228.0,150.0,,,180.0,200.0,,0.0,,67.0,80.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,14,,,13.0,1447.0,604.0,0.0,,,,267.0,139.0,,,200.0,210.0,,0.0,,54.0,125.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,15,,,17.0,1550.0,1344.0,0.0,,,,283.0,117.0,,,170.0,160.0,,0.0,,72.0,103.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,16,,,13.0,1549.0,1548.0,0.0,,,,300.0,111.0,,,150.0,150.0,,0.0,,67.0,76.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,17,,,16.0,924.0,1003.0,0.0,,,,311.0,144.0,,,20.0,10.0,,0.0,,76.0,98.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,18,,,17.0,1318.0,1035.0,0.0,,,,289.0,122.0,,,170.0,330.0,,0.0,,80.0,116.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,19,,,33.0,1421.0,1428.0,15.0,,,,178.0,133.0,,,60.0,70.0,,0.0,,94.0,134.0,,-9999.0,,,,,,,,,,,-9999.0,,,1.0,,,,,,,
USW00024257,2007,9,2,,,12.0,1734.0,1624.0,0.0,,,,378.0,161.0,,,160.0,160.0,,0.0,,54.0,63.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,20,,,44.0,9999.0,-9999.0,0.0,,,,278.0,128.0,,,-9999.0,-9999.0,,0.0,,-9999.0,-9999.0,,-9999.0,,,,,,,,,,,-9999.0,,,1.0,,,,,,,
USW00024257,2007,9,21,,,22.0,1403.0,1453.0,0.0,,,,283.0,89.0,,,160.0,160.0,,0.0,,107.0,125.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,22,,,17.0,1239.0,1229.0,23.0,,,,178.0,128.0,,,170.0,170.0,,0.0,,80.0,103.0,,1.0,,,,,,,,,,,-9999.0,,,1.0,,,,,,,
USW00024257,2007,9,23,,,11.0,1352.0,1412.0,0.0,,,,239.0,117.0,,,120.0,40.0,,0.0,,45.0,72.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,
USW00024257,2007,9,24,,,17.0,802.0,905.0,0.0,,,,278.0,83.0,,,360.0,350.0,,0.0,,63.0,80.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,25,,,10.0,923.0,920.0,0.0,,,,311.0,61.0,,,30.0,10.0,,0.0,,54.0,67.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,26,,,9.0,1037.0,1036.0,0.0,,,,328.0,78.0,,,40.0,40.0,,0.0,,40.0,58.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,27,,,11.0,1542.0,1541.0,0.0,,,,306.0,94.0,,,180.0,180.0,,0.0,,67.0,80.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,28,,,35.0,1514.0,1513.0,3.0,,,,194.0,100.0,,,40.0,50.0,,0.0,,125.0,148.0,,-9999.0,,,,,,,,,,,-9999.0,,,1.0,,,,,,,
USW00024257,2007,9,29,,,34.0,1023.0,1056.0,0.0,,,,239.0,67.0,,,20.0,10.0,,0.0,,94.0,112.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,3,,,26.0,2252.0,2253.0,0.0,,,,378.0,167.0,,,320.0,330.0,,0.0,,125.0,139.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,30,,,22.0,1354.0,1353.0,3.0,,,,244.0,44.0,,,190.0,180.0,,0.0,,89.0,112.0,,-9999.0,,,,,,,,,,,-9999.0,,,1.0,,,,,,,
USW00024257,2007,9,31,,,-9999.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,-9999.0,,,-9999.0,-9999.0,,-9999.0,,-9999.0,-9999.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,4,,,35.0,1659.0,1654.0,0.0,,,,322.0,167.0,,,40.0,30.0,,0.0,,112.0,143.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,5,,,72.0,1416.0,1402.0,0.0,,,,361.0,211.0,,,20.0,20.0,,0.0,,134.0,174.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,6,,,36.0,902.0,843.0,0.0,,,,378.0,211.0,,,10.0,10.0,,0.0,,107.0,134.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,7,,,15.0,1659.0,1652.0,0.0,,,,328.0,167.0,,,180.0,170.0,,0.0,,58.0,67.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,8,,,13.0,1008.0,1008.0,0.0,,,,372.0,156.0,,,20.0,20.0,,0.0,,58.0,72.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,9,9,,,17.0,1943.0,1943.0,0.0,,,,406.0,144.0,,,150.0,100.0,,0.0,,72.0,116.0,,-9999.0,,,,,,,,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,10,1,,,22.0,1347.0,1317.0,8.0,,,,244.0,117.0,,,20.0,10.0,,0.0,,63.0,80.0,,-9999.0,,,,,,,-9999.0,,,,-9999.0,,,1.0,,,,,,,
USW00024257,2007,10,10,,,39.0,238.0,230.0,277.0,,,,178.0,100.0,,,180.0,180.0,,0.0,,98.0,130.0,,1.0,,,,,,,-9999.0,,,,1.0,,,1.0,,,,,,,
USW00024257,2007,10,11,,,7.0,1744.0,807.0,10.0,,,,150.0,67.0,,,310.0,360.0,,0.0,,31.0,76.0,,-9999.0,,,,,,,-9999.0,,,,-9999.0,,,1.0,,,,,,,
USW00024257,2007,10,12,,,17.0,1411.0,1328.0,76.0,,,,161.0,100.0,,,30.0,30.0,,0.0,,45.0,63.0,,1.0,,,,,,,-9999.0,,,,1.0,,,1.0,,,,,,,
USW00024257,2007,10,13,,,15.0,1213.0,1131.0,0.0,,,,256.0,78.0,,,30.0,360.0,,0.0,,54.0,67.0,,-9999.0,,,,,,,-9999.0,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,10,14,,,5.0,1701.0,648.0,0.0,,,,222.0,78.0,,,150.0,110.0,,0.0,,36.0,94.0,,1.0,,,,,,,1.0,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,10,15,,,24.0,1112.0,1112.0,10.0,,,,178.0,122.0,,,180.0,180.0,,0.0,,89.0,112.0,,-9999.0,,,,,,,1.0,,,,-9999.0,,,1.0,,,,,,,
USW00024257,2007,10,16,,,46.0,1912.0,1424.0,109.0,,,,139.0,106.0,,,180.0,180.0,,0.0,,112.0,134.0,,1.0,,,,,,,-9999.0,,,,1.0,,,1.0,,,,,,,
USW00024257,2007,10,17,,,16.0,913.0,723.0,5.0,,,,167.0,83.0,,,180.0,90.0,,0.0,,63.0,89.0,,-9999.0,,,,,,,-9999.0,,,,-9999.0,,,1.0,,,,,,,
USW00024257,2007,10,18,,,8.0,1632.0,1352.0,10.0,,,,139.0,117.0,,,10.0,330.0,,0.0,,40.0,58.0,,1.0,,,,,,,-9999.0,,,,1.0,,,1.0,,,,,,,
USW00024257,2007,10,19,,,51.0,1046.0,1047.0,185.0,,,,183.0,117.0,,,170.0,180.0,,0.0,,143.0,179.0,,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,
USW00024257,2007,10,2,,,21.0,1521.0,1521.0,0.0,,,,278.0,128.0,,,150.0,150.0,,0.0,,67.0,80.0,,-9999.0,,,,,,,-9999.0,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,10,20,,,17.0,1837.0,1924.0,0.0,,,,178.0,56.0,,,310.0,320.0,,0.0,,45.0,67.0,,-9999.0,,,,,,,1.0,,,,-9999.0,,,-9999.0,,,,,,,
USW00024257,2007,10,21,,,47.0,1220.0,1352.0,0.0,,,,233.0,94.0,,,10.0,40.0,,0.0,,94.0,112.0,,-9999.0,,,,,,,-9999.0,,,,-9999.0,,,-9999.0,,,,,,,
