ID,YEAR,MONTH,DAY,DAEV,DAPR,DAWM,EVAP,MDEV,MDPR,MDWM,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV,WT01,WT03,WT04,WT09,WT11,WT14,WT16,WT18
USC00042964,1955,5,30,2.0,,2.0,-9999.0,193.0,,377.0,0.0,0.0,0.0,-9999.0,44.0,,-9999.0,,,,,,,,
USC00042964,1955,5,31,-9999.0,,-9999.0,79.0,-9999.0,,-9999.0,0.0,0.0,0.0,194.0,6.0,,177.0,,,,,,,,
USC00042964,1955,5,4,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,122.0,-11.0,,187.0,,,,,,,,
USC00042964,1955,5,5,2.0,,-9999.0,-9999.0,99.0,,-9999.0,0.0,0.0,0.0,206.0,11.0,,61.0,,,,,,,,
USC00042964,1955,5,6,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,0.0,0.0,0.0,267.0,78.0,,87.0,,,,,,,,
USC00042964,1955,5,7,-9999.0,,-9999.0,99.0,-9999.0,,-9999.0,0.0,0.0,0.0,267.0,33.0,,216.0,,,,,,,,
USC00042964,1955,5,8,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,5,9,2.0,,2.0,-9999.0,160.0,,383.0,0.0,0.0,0.0,244.0,33.0,,-9999.0,,,,,,,,
USC00042964,1955,6,1,-9999.0,,-9999.0,86.0,-9999.0,,-9999.0,0.0,0.0,0.0,156.0,0.0,,240.0,,,,,,,,
USC00042964,1955,6,10,-9999.0,,-9999.0,130.0,-9999.0,,-9999.0,15.0,0.0,0.0,383.0,178.0,,192.0,,,,,,,,
USC00042964,1955,6,11,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,5.0,0.0,0.0,283.0,89.0,,235.0,,,,,,,,
USC00042964,1955,6,12,-9999.0,,-9999.0,112.0,-9999.0,,-9999.0,5.0,0.0,0.0,283.0,139.0,,254.0,,,,,,,,
USC00042964,1955,6,13,-9999.0,,-9999.0,69.0,-9999.0,,-9999.0,0.0,0.0,0.0,267.0,100.0,,166.0,,,,,,,,
USC00042964,1955,6,14,-9999.0,,-9999.0,81.0,-9999.0,,-9999.0,13.0,0.0,0.0,228.0,111.0,,272.0,,,,,,,,
USC00042964,1955,6,15,-9999.0,,-9999.0,69.0,-9999.0,,-9999.0,0.0,0.0,0.0,172.0,61.0,,229.0,,,,,,,,
USC00042964,1955,6,16,-9999.0,,-9999.0,64.0,-9999.0,,-9999.0,0.0,0.0,0.0,189.0,28.0,,108.0,,,,,,,,
USC00042964,1955,6,17,-9999.0,,-9999.0,86.0,-9999.0,,-9999.0,0.0,0.0,0.0,233.0,44.0,,114.0,,,,,,,,
USC00042964,1955,6,18,-9999.0,,-9999.0,102.0,-9999.0,,-9999.0,0.0,0.0,0.0,233.0,44.0,,177.0,,,,,,,,
USC00042964,1955,6,19,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,6,2,-9999.0,,-9999.0,84.0,-9999.0,,-9999.0,0.0,0.0,0.0,211.0,44.0,,153.0,,,,,,,,
USC00042964,1955,6,20,2.0,,2.0,-9999.0,211.0,,325.0,0.0,0.0,0.0,267.0,56.0,,-9999.0,,,,,,,,
USC00042964,1955,6,21,-9999.0,,-9999.0,104.0,-9999.0,,-9999.0,0.0,0.0,0.0,267.0,44.0,,203.0,,,,,,,,
USC00042964,1955,6,22,-9999.0,,-9999.0,114.0,-9999.0,,-9999.0,0.0,0.0,0.0,267.0,67.0,,177.0,,,,,,,,
USC00042964,1955,6,23,-9999.0,,-9999.0,119.0,-9999.0,,-9999.0,0.0,0.0,0.0,233.0,56.0,,270.0,,,,,,,,
USC00042964,1955,6,24,-9999.0,,-9999.0,102.0,-9999.0,,-9999.0,0.0,0.0,0.0,200.0,33.0,,154.0,,,,,,,,
USC00042964,1955,6,25,-9999.0,,-9999.0,91.0,-9999.0,,-9999.0,0.0,0.0,0.0,233.0,100.0,,127.0,,,,,,,,
USC00042964,1955,6,26,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,6,27,2.0,,-9999.0,-9999.0,213.0,,-9999.0,0.0,0.0,0.0,233.0,39.0,,-9999.0,,,,,,,,
USC00042964,1955,6,28,-9999.0,,3.0,109.0,-9999.0,,212.0,0.0,0.0,0.0,261.0,94.0,,-9999.0,,,,,,,,
USC00042964,1955,6,29,-9999.0,,-9999.0,43.0,-9999.0,,-9999.0,13.0,0.0,0.0,189.0,0.0,,190.0,,,,,,,,
USC00042964,1955,6,3,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,261.0,78.0,,109.0,,,,,,,,
USC00042964,1955,6,30,-9999.0,,-9999.0,74.0,-9999.0,,-9999.0,0.0,0.0,0.0,228.0,22.0,,101.0,,,,,,,,
USC00042964,1955,6,31,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,6,4,-9999.0,,-9999.0,61.0,-9999.0,,-9999.0,0.0,0.0,0.0,244.0,94.0,,105.0,,,,,,,,
USC00042964,1955,6,5,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,6,6,2.0,,2.0,-9999.0,196.0,,233.0,0.0,0.0,0.0,306.0,100.0,,-9999.0,,,,,,,,
USC00042964,1955,6,7,-9999.0,,-9999.0,122.0,-9999.0,,-9999.0,0.0,0.0,0.0,333.0,111.0,,127.0,,,,,,,,
USC00042964,1955,6,8,-9999.0,,-9999.0,109.0,-9999.0,,-9999.0,0.0,0.0,0.0,333.0,106.0,,93.0,,,,,,,,
USC00042964,1955,6,9,-9999.0,,-9999.0,112.0,-9999.0,,-9999.0,0.0,0.0,0.0,356.0,122.0,,135.0,,,,,,,,
USC00042964,1955,7,1,-9999.0,,-9999.0,112.0,-9999.0,,-9999.0,0.0,0.0,0.0,233.0,61.0,,264.0,,,,,,,,
USC00042964,1955,7,10,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,0.0,0.0,0.0,211.0,67.0,,63.0,,,,,,,,
USC00042964,1955,7,11,-9999.0,,-9999.0,81.0,-9999.0,,-9999.0,0.0,0.0,0.0,256.0,67.0,,93.0,,,,,,,,
USC00042964,1955,7,12,-9999.0,,-9999.0,104.0,-9999.0,,-9999.0,0.0,0.0,0.0,289.0,83.0,,105.0,,,,,,,,
USC00042964,1955,7,13,-9999.0,,-9999.0,99.0,-9999.0,,-9999.0,0.0,0.0,0.0,322.0,106.0,,143.0,,,,,,,,
USC00042964,1955,7,14,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,0.0,0.0,0.0,311.0,78.0,,132.0,,,,,,,,
USC00042964,1955,7,15,-9999.0,,-9999.0,94.0,-9999.0,,-9999.0,0.0,0.0,0.0,344.0,133.0,,145.0,,,,,,,,
USC00042964,1955,7,16,-9999.0,,-9999.0,163.0,-9999.0,,-9999.0,0.0,0.0,0.0,333.0,128.0,,309.0,,,,,,,,
USC00042964,1955,7,17,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,7,18,2.0,,2.0,-9999.0,122.0,,193.0,0.0,0.0,0.0,267.0,33.0,,-9999.0,,,,,,,,
USC00042964,1955,7,19,-9999.0,,-9999.0,196.0,-9999.0,,-9999.0,0.0,0.0,0.0,289.0,67.0,,327.0,,,,,,,,
USC00042964,1955,7,2,-9999.0,,-9999.0,102.0,-9999.0,,-9999.0,0.0,0.0,0.0,228.0,56.0,,153.0,,,,,,,,
USC00042964,1955,7,20,-9999.0,,-9999.0,140.0,-9999.0,,-9999.0,0.0,0.0,0.0,311.0,67.0,,143.0,,,,,,,,
USC00042964,1955,7,21,-9999.0,,-9999.0,117.0,-9999.0,,-9999.0,0.0,0.0,0.0,311.0,78.0,,140.0,,,,,,,,
USC00042964,1955,7,22,-9999.0,,-9999.0,119.0,-9999.0,,-9999.0,0.0,0.0,0.0,322.0,156.0,,124.0,,,,,,,,
USC00042964,1955,7,23,-9999.0,,-9999.0,119.0,-9999.0,,-9999.0,0.0,0.0,0.0,322.0,111.0,,126.0,,,,,,,,
USC00042964,1955,7,24,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,7,25,2.0,,2.0,-9999.0,257.0,,389.0,0.0,0.0,0.0,322.0,106.0,,-9999.0,,,,,,,,
USC00042964,1955,7,26,-9999.0,,-9999.0,127.0,-9999.0,,-9999.0,0.0,0.0,0.0,267.0,89.0,,159.0,,,,,,,,
USC00042964,1955,7,27,-9999.0,,-9999.0,117.0,-9999.0,,-9999.0,0.0,0.0,0.0,256.0,111.0,,298.0,,,,,,,,
USC00042964,1955,7,28,-9999.0,,-9999.0,119.0,-9999.0,,-9999.0,0.0,0.0,0.0,256.0,78.0,,180.0,,,,,,,,
USC00042964,1955,7,29,-9999.0,,-9999.0,99.0,-9999.0,,-9999.0,0.0,0.0,0.0,278.0,89.0,,98.0,,,,,,,,
USC00042964,1955,7,3,-9999.0,,-9999.0,79.0,-9999.0,,-9999.0,23.0,0.0,0.0,211.0,56.0,,164.0,,,,,,,,
USC00042964,1955,7,30,-9999.0,,-9999.0,104.0,-9999.0,,-9999.0,0.0,0.0,0.0,311.0,111.0,,130.0,,,,,,,,
USC00042964,1955,7,31,-9999.0,,-9999.0,119.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,130.0,,,,,,,,
USC00042964,1955,7,4,-9999.0,,-9999.0,61.0,-9999.0,,-9999.0,0.0,0.0,0.0,189.0,72.0,,164.0,,,,,,,,
USC00042964,1955,7,5,-9999.0,,-9999.0,66.0,-9999.0,,-9999.0,0.0,0.0,0.0,206.0,22.0,,79.0,,,,,,,,
USC00042964,1955,7,6,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,0.0,0.0,0.0,217.0,67.0,,257.0,,,,,,,,
USC00042964,1955,7,7,-9999.0,,-9999.0,84.0,-9999.0,,-9999.0,0.0,0.0,0.0,228.0,28.0,,106.0,,,,,,,,
USC00042964,1955,7,8,-9999.0,,-9999.0,74.0,-9999.0,,-9999.0,0.0,0.0,0.0,256.0,61.0,,80.0,,,,,,,,
USC00042964,1955,7,9,-9999.0,,-9999.0,94.0,-9999.0,,-9999.0,8.0,0.0,0.0,244.0,111.0,,219.0,,,,,,,,
USC00042964,1955,8,1,-9999.0,,-9999.0,119.0,-9999.0,,-9999.0,0.0,0.0,0.0,317.0,78.0,,130.0,,,,,,,,
USC00042964,1955,8,10,4.0,,4.0,-9999.0,114.0,,143.0,0.0,0.0,0.0,328.0,100.0,,-9999.0,,,,,,,,
USC00042964,1955,8,11,-9999.0,,-9999.0,109.0,-9999.0,,-9999.0,0.0,0.0,0.0,333.0,100.0,,127.0,,,,,,,,
USC00042964,1955,8,12,-9999.0,,-9999.0,132.0,-9999.0,,-9999.0,0.0,0.0,0.0,356.0,100.0,,154.0,,,,,,,,
USC00042964,1955,8,13,-9999.0,,-9999.0,114.0,-9999.0,,-9999.0,0.0,0.0,0.0,333.0,89.0,,111.0,,,,,,,,
USC00042964,1955,8,14,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,8,15,2.0,,2.0,-9999.0,208.0,,288.0,0.0,0.0,0.0,300.0,39.0,,-9999.0,,,,,,,,
USC00042964,1955,8,16,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,0.0,0.0,0.0,289.0,22.0,,153.0,,,,,,,,
USC00042964,1955,8,17,-9999.0,,-9999.0,91.0,-9999.0,,-9999.0,0.0,0.0,0.0,289.0,44.0,,113.0,,,,,,,,
USC00042964,1955,8,18,-9999.0,,-9999.0,104.0,-9999.0,,-9999.0,0.0,0.0,0.0,311.0,56.0,,132.0,,,,,,,,
USC00042964,1955,8,19,-9999.0,,-9999.0,119.0,-9999.0,,-9999.0,0.0,0.0,0.0,300.0,78.0,,119.0,,,,,,,,
USC00042964,1955,8,2,-9999.0,,-9999.0,122.0,-9999.0,,-9999.0,0.0,0.0,0.0,322.0,89.0,,127.0,,,,,,,,
USC00042964,1955,8,20,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,0.0,0.0,0.0,328.0,94.0,,122.0,,,,,,,,
USC00042964,1955,8,21,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,8,22,2.0,,2.0,-9999.0,206.0,,217.0,0.0,0.0,0.0,333.0,78.0,,-9999.0,,,,,,,,
USC00042964,1955,8,23,-9999.0,,-9999.0,109.0,-9999.0,,-9999.0,0.0,0.0,0.0,328.0,61.0,,122.0,,,,,,,,
USC00042964,1955,8,24,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,0.0,0.0,0.0,322.0,78.0,,135.0,,,,,,,,
USC00042964,1955,8,25,-9999.0,,-9999.0,102.0,-9999.0,,-9999.0,0.0,0.0,0.0,289.0,67.0,,166.0,,,,,,,,
USC00042964,1955,8,26,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,0.0,0.0,0.0,267.0,39.0,,153.0,,,,,,,,
USC00042964,1955,8,27,-9999.0,,-9999.0,97.0,-9999.0,,-9999.0,0.0,0.0,0.0,272.0,22.0,,114.0,,,,,,,,
USC00042964,1955,8,28,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,8,29,2.0,,2.0,-9999.0,180.0,,203.0,0.0,0.0,0.0,311.0,28.0,,-9999.0,,,,,,,,
USC00042964,1955,8,3,-9999.0,,-9999.0,127.0,-9999.0,,-9999.0,0.0,0.0,0.0,344.0,111.0,,151.0,,,,,,,,
USC00042964,1955,8,30,-9999.0,,-9999.0,89.0,-9999.0,,-9999.0,0.0,0.0,0.0,311.0,22.0,,97.0,,,,,,,,
USC00042964,1955,8,31,-9999.0,,-9999.0,104.0,-9999.0,,-9999.0,0.0,0.0,0.0,322.0,28.0,,135.0,,,,,,,,
USC00042964,1955,8,4,-9999.0,,-9999.0,114.0,-9999.0,,-9999.0,0.0,0.0,0.0,339.0,89.0,,111.0,,,,,,,,
USC00042964,1955,8,5,-9999.0,,-9999.0,132.0,-9999.0,,-9999.0,0.0,0.0,0.0,322.0,67.0,,55.0,,,,,,,,
USC00042964,1955,8,6,-9999.0,,-9999.0,142.0,-9999.0,,-9999.0,0.0,0.0,0.0,322.0,100.0,,277.0,,,,,,,,
USC00042964,1955,8,7,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,8,8,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,8,9,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,9,1,-9999.0,,-9999.0,89.0,-9999.0,,-9999.0,0.0,0.0,0.0,344.0,44.0,,77.0,,,,,,,,
USC00042964,1955,9,10,-9999.0,,-9999.0,79.0,-9999.0,,-9999.0,0.0,0.0,0.0,289.0,44.0,,98.0,,,,,,,,
USC00042964,1955,9,11,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,9,12,2.0,,2.0,-9999.0,173.0,,151.0,0.0,0.0,0.0,311.0,44.0,,-9999.0,,,,,,,,
USC00042964,1955,9,13,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,311.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,9,14,2.0,,2.0,-9999.0,157.0,,381.0,8.0,0.0,0.0,-9999.0,44.0,,-9999.0,,,,,,,,
USC00042964,1955,9,15,-9999.0,,-9999.0,41.0,-9999.0,,-9999.0,165.0,0.0,0.0,156.0,61.0,,130.0,,,,,,,,
USC00042964,1955,9,16,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,3.0,0.0,0.0,178.0,50.0,,167.0,,,,,,,,
USC00042964,1955,9,17,-9999.0,,-9999.0,48.0,-9999.0,,-9999.0,18.0,0.0,0.0,178.0,67.0,,203.0,,,,,,,,
USC00042964,1955,9,18,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,9,19,2.0,,2.0,-9999.0,64.0,,278.0,36.0,0.0,0.0,211.0,44.0,,-9999.0,,,,,,,,
USC00042964,1955,9,2,-9999.0,,-9999.0,94.0,-9999.0,,-9999.0,0.0,0.0,0.0,378.0,83.0,,69.0,,,,,,,,
USC00042964,1955,9,20,-9999.0,,-9999.0,51.0,-9999.0,,-9999.0,0.0,0.0,0.0,233.0,78.0,,71.0,,,,,,,,
USC00042964,1955,9,21,-9999.0,,-9999.0,61.0,-9999.0,,-9999.0,0.0,0.0,0.0,233.0,28.0,,98.0,,,,,,,,
USC00042964,1955,9,22,-9999.0,,-9999.0,53.0,-9999.0,,-9999.0,0.0,0.0,0.0,222.0,6.0,,87.0,,,,,,,,
USC00042964,1955,9,23,-9999.0,,-9999.0,66.0,-9999.0,,-9999.0,0.0,0.0,0.0,239.0,28.0,,90.0,,,,,,,,
USC00042964,1955,9,24,-9999.0,,-9999.0,48.0,-9999.0,,-9999.0,0.0,0.0,0.0,211.0,11.0,,-9999.0,,,,,,,,
USC00042964,1955,9,25,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,98.0,,,,,,,,
USC00042964,1955,9,26,2.0,,-9999.0,-9999.0,127.0,,-9999.0,0.0,0.0,0.0,211.0,-22.0,,-9999.0,,,,,,,,
USC00042964,1955,9,27,-9999.0,,2.0,56.0,-9999.0,,153.0,0.0,0.0,0.0,250.0,-11.0,,-9999.0,,,,,,,,
USC00042964,1955,9,28,-9999.0,,-9999.0,74.0,-9999.0,,-9999.0,0.0,0.0,0.0,233.0,44.0,,172.0,,,,,,,,
USC00042964,1955,9,29,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,0.0,0.0,0.0,211.0,-11.0,,95.0,,,,,,,,
USC00042964,1955,9,3,-9999.0,,-9999.0,109.0,-9999.0,,-9999.0,0.0,0.0,0.0,394.0,100.0,,74.0,,,,,,,,
USC00042964,1955,9,30,-9999.0,,-9999.0,71.0,-9999.0,,-9999.0,0.0,0.0,0.0,233.0,0.0,,58.0,,,,,,,,
USC00042964,1955,9,31,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,9,4,-9999.0,,-9999.0,109.0,-9999.0,,-9999.0,0.0,0.0,0.0,394.0,111.0,,84.0,,,,,,,,
USC00042964,1955,9,5,-9999.0,,-9999.0,102.0,-9999.0,,-9999.0,0.0,0.0,0.0,389.0,156.0,,92.0,,,,,,,,
USC00042964,1955,9,6,-9999.0,,-9999.0,114.0,-9999.0,,-9999.0,0.0,0.0,0.0,367.0,100.0,,134.0,,,,,,,,
USC00042964,1955,9,7,-9999.0,,-9999.0,104.0,-9999.0,,-9999.0,0.0,0.0,0.0,344.0,72.0,,140.0,,,,,,,,
USC00042964,1955,9,8,-9999.0,,-9999.0,86.0,-9999.0,,-9999.0,0.0,0.0,0.0,283.0,44.0,,143.0,,,,,,,,
USC00042964,1955,9,9,-9999.0,,-9999.0,94.0,-9999.0,,-9999.0,0.0,0.0,0.0,289.0,44.0,,106.0,,,,,,,,
USC00042964,1955,10,1,-9999.0,,-9999.0,58.0,-9999.0,,-9999.0,0.0,0.0,0.0,267.0,11.0,,69.0,,,,,,,,
USC00042964,1955,10,10,2.0,,2.0,-9999.0,122.0,,344.0,20.0,0.0,0.0,233.0,22.0,,-9999.0,,,,,,,,
USC00042964,1955,10,11,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,5.0,0.0,0.0,117.0,-22.0,,106.0,,,,,,,,
USC00042964,1955,10,12,2.0,,-9999.0,-9999.0,28.0,,-9999.0,0.0,0.0,0.0,200.0,33.0,,32.0,,,,,,,,
USC00042964,1955,10,13,-9999.0,,-9999.0,43.0,-9999.0,,-9999.0,0.0,0.0,0.0,272.0,28.0,,60.0,,,,,,,,
USC00042964,1955,10,14,-9999.0,,-9999.0,41.0,-9999.0,,-9999.0,0.0,0.0,0.0,289.0,50.0,,58.0,,,,,,,,
USC00042964,1955,10,15,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,222.0,33.0,,-9999.0,,,,,,,,
USC00042964,1955,10,16,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,10,17,2.0,,2.0,-9999.0,84.0,,69.0,0.0,0.0,0.0,300.0,33.0,,-9999.0,,,,,,,,
USC00042964,1955,10,18,-9999.0,,-9999.0,41.0,-9999.0,,-9999.0,0.0,0.0,0.0,278.0,100.0,,74.0,,,,,,,,
USC00042964,1955,10,19,-9999.0,,-9999.0,25.0,-9999.0,,-9999.0,0.0,0.0,0.0,200.0,6.0,,74.0,,,,,,,,
USC00042964,1955,10,2,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,10,20,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,5.0,0.0,0.0,178.0,22.0,,90.0,,,,,,,,
USC00042964,1955,10,21,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,0.0,0.0,0.0,183.0,-11.0,,87.0,,,,,,,,
USC00042964,1955,10,22,-9999.0,,-9999.0,30.0,-9999.0,,-9999.0,0.0,0.0,0.0,189.0,-11.0,,47.0,,,,,,,,
USC00042964,1955,10,23,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,10,24,2.0,,2.0,-9999.0,56.0,,89.0,0.0,0.0,0.0,233.0,-22.0,,-9999.0,,,,,,,,
USC00042964,1955,10,25,-9999.0,,-9999.0,33.0,-9999.0,,-9999.0,0.0,0.0,0.0,222.0,-22.0,,66.0,,,,,,,,
USC00042964,1955,10,26,-9999.0,,-9999.0,48.0,-9999.0,,-9999.0,30.0,0.0,0.0,194.0,33.0,,190.0,,,,,,,,
USC00042964,1955,10,27,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,122.0,-39.0,,93.0,,,,,,,,
USC00042964,1955,10,28,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,178.0,-22.0,,37.0,,,,,,,,
USC00042964,1955,10,29,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,200.0,-33.0,,45.0,,,,,,,,
USC00042964,1955,10,3,2.0,,2.0,-9999.0,81.0,,182.0,0.0,0.0,0.0,267.0,-6.0,,-9999.0,,,,,,,,
USC00042964,1955,10,30,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,10,31,-9999.0,,2.0,-9999.0,-9999.0,,233.0,0.0,0.0,0.0,211.0,-89.0,,-9999.0,,,,,,,,
USC00042964,1955,10,4,-9999.0,,-9999.0,64.0,-9999.0,,-9999.0,0.0,0.0,0.0,211.0,0.0,,192.0,,,,,,,,
USC00042964,1955,10,5,-9999.0,,-9999.0,41.0,-9999.0,,-9999.0,0.0,0.0,0.0,194.0,-11.0,,108.0,,,,,,,,
USC00042964,1955,10,6,-9999.0,,-9999.0,51.0,-9999.0,,-9999.0,0.0,0.0,0.0,183.0,-22.0,,93.0,,,,,,,,
USC00042964,1955,10,7,-9999.0,,-9999.0,48.0,-9999.0,,-9999.0,0.0,0.0,0.0,244.0,-11.0,,51.0,,,,,,,,
USC00042964,1955,10,8,-9999.0,,-9999.0,56.0,-9999.0,,-9999.0,0.0,0.0,0.0,228.0,22.0,,150.0,,,,,,,,
USC00042964,1955,10,9,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,11,1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,89.0,-33.0,,214.0,,,,,,,,
USC00042964,1955,11,10,-9999.0,-9999.0,-9999.0,13.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,228.0,-11.0,,29.0,,,,,,,,
USC00042964,1955,11,11,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,194.0,-67.0,,163.0,,,,,,,,
USC00042964,1955,11,12,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,67.0,-100.0,,-9999.0,,,,,,,,
USC00042964,1955,11,13,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,,,
USC00042964,1955,11,14,-9999.0,2.0,3.0,-9999.0,-9999.0,81.0,39.0,-9999.0,-9999.0,76.0,56.0,-72.0,,-9999.0,,,,,,,,
USC00042964,1955,11,15,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,25.0,33.0,-100.0,,84.0,,,,,,,,
USC00042964,1955,11,16,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,66.0,76.0,102.0,11.0,-56.0,,40.0,,,,,,,,
USC00042964,1955,11,17,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,38.0,51.0,127.0,11.0,-56.0,,35.0,,,,,,,,
USC00042964,1955,11,18,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,76.0,22.0,-44.0,,58.0,,,,,,,,
USC00042964,1955,11,19,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10.0,0.0,0.0,67.0,0.0,,21.0,,,,,,,,
USC00042964,1955,11,2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,100.0,-67.0,,77.0,,,,,,,,
USC00042964,1955,11,20,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,231.0,0.0,0.0,83.0,44.0,,58.0,,,,,,,,
USC00042964,1955,11,21,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,305.0,0.0,0.0,89.0,0.0,,98.0,,,,,,,,
