ID,YEAR,MONTH,DAY,DAWM,EVAP,MDWM,MNPN,MXPN,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV,WT01
USC00044712,2000,5,31,,76.0,,133.0,300.0,0.0,0.0,0.0,278.0,156.0,172.0,76.0,
USC00044712,2000,5,4,,69.0,,133.0,289.0,0.0,0.0,0.0,289.0,139.0,172.0,84.0,
USC00044712,2000,5,5,,74.0,,122.0,244.0,0.0,0.0,0.0,261.0,128.0,144.0,113.0,
USC00044712,2000,5,6,,56.0,,122.0,244.0,0.0,0.0,0.0,239.0,111.0,128.0,72.0,
USC00044712,2000,5,7,,20.0,,111.0,183.0,89.0,0.0,0.0,194.0,83.0,106.0,40.0,
USC00044712,2000,5,8,,3.0,,106.0,150.0,53.0,0.0,0.0,150.0,94.0,133.0,14.0,
USC00044712,2000,5,9,,36.0,,128.0,244.0,0.0,0.0,0.0,222.0,122.0,133.0,58.0,
USC00044712,2000,6,1,,81.0,,144.0,267.0,0.0,0.0,0.0,294.0,128.0,144.0,97.0,
USC00044712,2000,6,10,,69.0,,128.0,278.0,0.0,0.0,0.0,256.0,128.0,144.0,97.0,
USC00044712,2000,6,11,,69.0,,144.0,317.0,0.0,0.0,0.0,278.0,139.0,167.0,60.0,
USC00044712,2000,6,12,,74.0,,156.0,300.0,0.0,0.0,0.0,300.0,156.0,200.0,64.0,
USC00044712,2000,6,13,,86.0,,178.0,322.0,0.0,0.0,0.0,339.0,172.0,261.0,89.0,
USC00044712,2000,6,14,,180.0,,183.0,328.0,0.0,0.0,0.0,394.0,256.0,322.0,171.0,
USC00044712,2000,6,15,,130.0,,211.0,361.0,0.0,0.0,0.0,439.0,256.0,289.0,101.0,
USC00044712,2000,6,16,,119.0,,211.0,350.0,0.0,0.0,0.0,394.0,250.0,294.0,72.0,
USC00044712,2000,6,17,,140.0,,194.0,328.0,0.0,0.0,0.0,372.0,167.0,239.0,98.0,
USC00044712,2000,6,18,,112.0,,144.0,333.0,0.0,0.0,0.0,344.0,156.0,161.0,143.0,
USC00044712,2000,6,19,,79.0,,200.0,311.0,0.0,0.0,0.0,267.0,128.0,144.0,108.0,
USC00044712,2000,6,2,,79.0,,133.0,311.0,0.0,0.0,0.0,328.0,128.0,161.0,47.0,
USC00044712,2000,6,20,,86.0,,133.0,344.0,0.0,0.0,0.0,350.0,133.0,211.0,63.0,
USC00044712,2000,6,21,,107.0,,200.0,356.0,0.0,0.0,0.0,389.0,183.0,194.0,64.0,
USC00044712,2000,6,22,,99.0,,183.0,367.0,0.0,0.0,0.0,400.0,156.0,167.0,45.0,
USC00044712,2000,6,23,,69.0,,183.0,361.0,0.0,0.0,0.0,356.0,128.0,156.0,26.0,
USC00044712,2000,6,24,,76.0,,183.0,344.0,0.0,0.0,0.0,344.0,144.0,222.0,27.0,
USC00044712,2000,6,25,,76.0,,172.0,361.0,0.0,0.0,0.0,356.0,156.0,194.0,50.0,
USC00044712,2000,6,26,,94.0,,178.0,367.0,0.0,0.0,0.0,367.0,172.0,211.0,56.0,
USC00044712,2000,6,27,,84.0,,178.0,372.0,0.0,0.0,0.0,383.0,178.0,222.0,48.0,
USC00044712,2000,6,28,,84.0,,222.0,378.0,0.0,0.0,0.0,394.0,172.0,200.0,21.0,
USC00044712,2000,6,29,,89.0,,200.0,372.0,0.0,0.0,0.0,394.0,172.0,211.0,48.0,
USC00044712,2000,6,3,,79.0,,150.0,311.0,0.0,0.0,0.0,322.0,94.0,111.0,35.0,
USC00044712,2000,6,30,,84.0,,178.0,367.0,0.0,0.0,0.0,378.0,133.0,144.0,53.0,
USC00044712,2000,6,31,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044712,2000,6,4,,64.0,,144.0,333.0,0.0,0.0,0.0,339.0,100.0,128.0,27.0,
USC00044712,2000,6,5,,81.0,,139.0,317.0,0.0,0.0,0.0,339.0,117.0,128.0,55.0,
USC00044712,2000,6,6,,76.0,,139.0,322.0,0.0,0.0,0.0,289.0,117.0,144.0,80.0,
USC00044712,2000,6,7,,74.0,,117.0,311.0,0.0,0.0,0.0,306.0,117.0,172.0,48.0,
USC00044712,2000,6,8,,58.0,,156.0,367.0,81.0,0.0,0.0,250.0,133.0,139.0,92.0,
USC00044712,2000,6,9,,41.0,,128.0,239.0,5.0,0.0,0.0,222.0,128.0,139.0,85.0,
USC00044712,2000,7,1,,84.0,,161.0,328.0,0.0,0.0,0.0,333.0,128.0,183.0,53.0,
USC00044712,2000,7,10,,69.0,,178.0,333.0,0.0,0.0,0.0,339.0,133.0,178.0,35.0,
USC00044712,2000,7,11,,71.0,,172.0,339.0,0.0,0.0,0.0,350.0,128.0,172.0,43.0,
USC00044712,2000,7,12,,76.0,,178.0,333.0,0.0,0.0,0.0,350.0,150.0,194.0,48.0,
USC00044712,2000,7,13,,97.0,,161.0,328.0,0.0,0.0,0.0,333.0,139.0,183.0,98.0,
USC00044712,2000,7,14,,71.0,,156.0,328.0,0.0,0.0,0.0,322.0,122.0,161.0,58.0,
USC00044712,2000,7,15,,69.0,,156.0,339.0,0.0,0.0,0.0,356.0,139.0,206.0,32.0,
USC00044712,2000,7,16,,71.0,,189.0,333.0,0.0,0.0,0.0,339.0,172.0,178.0,32.0,
USC00044712,2000,7,17,,46.0,,178.0,328.0,0.0,0.0,0.0,294.0,111.0,150.0,48.0,
USC00044712,2000,7,18,,53.0,,178.0,333.0,0.0,0.0,0.0,306.0,117.0,150.0,26.0,
USC00044712,2000,7,19,,76.0,,178.0,333.0,0.0,0.0,0.0,294.0,144.0,172.0,58.0,
USC00044712,2000,7,2,,81.0,,167.0,322.0,0.0,0.0,0.0,317.0,122.0,156.0,56.0,
USC00044712,2000,7,20,,61.0,,172.0,356.0,0.0,0.0,0.0,333.0,150.0,178.0,18.0,
USC00044712,2000,7,21,,74.0,,178.0,350.0,0.0,0.0,0.0,378.0,133.0,161.0,35.0,
USC00044712,2000,7,22,,76.0,,167.0,339.0,0.0,0.0,0.0,356.0,150.0,178.0,55.0,
USC00044712,2000,7,23,,56.0,,178.0,344.0,0.0,0.0,0.0,344.0,144.0,200.0,24.0,
USC00044712,2000,7,24,,76.0,,183.0,339.0,0.0,0.0,0.0,378.0,156.0,228.0,42.0,
USC00044712,2000,7,25,,76.0,,189.0,361.0,0.0,0.0,0.0,383.0,167.0,244.0,108.0,
USC00044712,2000,7,26,,104.0,,183.0,350.0,0.0,0.0,0.0,383.0,178.0,194.0,16.0,
USC00044712,2000,7,27,,86.0,,178.0,361.0,0.0,0.0,0.0,339.0,117.0,156.0,40.0,
USC00044712,2000,7,28,,58.0,,172.0,333.0,0.0,0.0,0.0,344.0,150.0,183.0,29.0,
USC00044712,2000,7,29,,74.0,,200.0,367.0,0.0,0.0,0.0,378.0,167.0,211.0,29.0,
USC00044712,2000,7,3,,69.0,,178.0,322.0,0.0,0.0,0.0,300.0,122.0,139.0,42.0,
USC00044712,2000,7,30,,69.0,,211.0,356.0,0.0,0.0,0.0,372.0,178.0,211.0,26.0,
USC00044712,2000,7,31,,64.0,,211.0,333.0,0.0,0.0,0.0,383.0,194.0,217.0,18.0,
USC00044712,2000,7,4,,61.0,,144.0,333.0,0.0,0.0,0.0,294.0,111.0,156.0,39.0,
USC00044712,2000,7,5,,84.0,,167.0,322.0,0.0,0.0,0.0,311.0,128.0,156.0,61.0,
USC00044712,2000,7,6,,76.0,,167.0,311.0,0.0,0.0,0.0,272.0,117.0,139.0,74.0,
USC00044712,2000,7,7,,64.0,,178.0,317.0,0.0,0.0,0.0,283.0,106.0,172.0,39.0,
USC00044712,2000,7,8,,71.0,,150.0,306.0,0.0,0.0,0.0,283.0,117.0,139.0,58.0,
USC00044712,2000,7,9,,61.0,,156.0,322.0,0.0,0.0,0.0,311.0,133.0,178.0,40.0,
USC00044712,2000,8,1,,76.0,,,,0.0,0.0,0.0,411.0,206.0,222.0,26.0,
USC00044712,2000,8,10,,69.0,,,,0.0,0.0,0.0,339.0,128.0,156.0,53.0,
USC00044712,2000,8,11,,46.0,,,,0.0,0.0,0.0,311.0,144.0,161.0,29.0,
USC00044712,2000,8,12,,61.0,,,,0.0,0.0,0.0,367.0,150.0,194.0,23.0,
USC00044712,2000,8,13,,94.0,,,,0.0,0.0,0.0,383.0,122.0,139.0,51.0,
USC00044712,2000,8,14,,76.0,,,,0.0,0.0,0.0,367.0,133.0,172.0,53.0,
USC00044712,2000,8,15,,71.0,,,,0.0,0.0,0.0,372.0,144.0,161.0,31.0,
USC00044712,2000,8,16,,66.0,,,,0.0,0.0,0.0,394.0,156.0,167.0,32.0,
USC00044712,2000,8,17,,69.0,,,,0.0,0.0,0.0,394.0,172.0,211.0,35.0,
USC00044712,2000,8,18,,114.0,,,,0.0,0.0,0.0,378.0,156.0,211.0,92.0,
USC00044712,2000,8,19,,69.0,,,,0.0,0.0,0.0,350.0,128.0,156.0,43.0,
USC00044712,2000,8,2,,74.0,,,,0.0,0.0,0.0,406.0,217.0,222.0,34.0,
USC00044712,2000,8,20,,66.0,,,,0.0,0.0,0.0,322.0,128.0,139.0,32.0,
USC00044712,2000,8,21,,43.0,,,,0.0,0.0,0.0,328.0,128.0,161.0,34.0,
USC00044712,2000,8,22,,56.0,,,,0.0,0.0,0.0,350.0,133.0,144.0,29.0,
USC00044712,2000,8,23,,66.0,,,,0.0,0.0,0.0,294.0,133.0,139.0,27.0,
USC00044712,2000,8,24,,53.0,,,,0.0,0.0,0.0,350.0,172.0,139.0,35.0,
USC00044712,2000,8,25,,51.0,,,,0.0,0.0,0.0,344.0,122.0,194.0,29.0,
USC00044712,2000,8,26,,64.0,,,,0.0,0.0,0.0,372.0,150.0,156.0,27.0,
USC00044712,2000,8,27,,66.0,,,,0.0,0.0,0.0,367.0,128.0,139.0,35.0,
USC00044712,2000,8,28,,53.0,,,,0.0,0.0,0.0,361.0,122.0,156.0,24.0,
USC00044712,2000,8,29,,58.0,,,,0.0,0.0,0.0,361.0,144.0,161.0,43.0,
USC00044712,2000,8,3,,79.0,,,,0.0,0.0,0.0,417.0,200.0,222.0,43.0,
USC00044712,2000,8,30,,41.0,,,,0.0,0.0,0.0,267.0,133.0,156.0,18.0,
USC00044712,2000,8,31,,53.0,,,,0.0,0.0,0.0,233.0,144.0,156.0,93.0,
USC00044712,2000,8,4,,91.0,,,,0.0,0.0,0.0,250.0,161.0,194.0,51.0,
USC00044712,2000,8,5,,76.0,,,,0.0,0.0,0.0,367.0,156.0,189.0,29.0,
USC00044712,2000,8,6,,84.0,,,,0.0,0.0,0.0,378.0,161.0,172.0,48.0,
USC00044712,2000,8,7,,71.0,,,,0.0,0.0,0.0,383.0,139.0,161.0,40.0,
USC00044712,2000,8,8,,66.0,,,,0.0,0.0,0.0,333.0,122.0,139.0,39.0,
USC00044712,2000,8,9,,53.0,,,,0.0,0.0,0.0,339.0,133.0,139.0,27.0,
USC00044712,2000,9,1,,43.0,,,,0.0,0.0,0.0,261.0,150.0,172.0,84.0,
USC00044712,2000,9,10,,46.0,,,,0.0,0.0,0.0,322.0,111.0,122.0,19.0,
USC00044712,2000,9,11,,46.0,,,,0.0,0.0,0.0,328.0,122.0,133.0,23.0,
USC00044712,2000,9,12,,48.0,,,,0.0,0.0,0.0,361.0,117.0,172.0,31.0,
USC00044712,2000,9,13,,43.0,,,,0.0,0.0,0.0,333.0,150.0,211.0,35.0,
USC00044712,2000,9,14,,64.0,,,,0.0,0.0,0.0,367.0,211.0,217.0,64.0,
USC00044712,2000,9,15,,64.0,,,,0.0,0.0,0.0,306.0,167.0,183.0,85.0,
USC00044712,2000,9,16,,53.0,,,,0.0,0.0,0.0,311.0,133.0,178.0,68.0,
USC00044712,2000,9,17,,53.0,,,,0.0,0.0,0.0,361.0,172.0,178.0,63.0,
USC00044712,2000,9,18,,76.0,,,,0.0,0.0,0.0,422.0,161.0,228.0,80.0,
USC00044712,2000,9,19,,79.0,,,,0.0,0.0,0.0,400.0,167.0,217.0,53.0,
USC00044712,2000,9,2,,23.0,,,,0.0,0.0,0.0,194.0,133.0,144.0,53.0,
USC00044712,2000,9,20,,99.0,,,,0.0,0.0,0.0,389.0,172.0,178.0,45.0,
USC00044712,2000,9,21,,86.0,,,,0.0,0.0,0.0,383.0,161.0,183.0,113.0,
USC00044712,2000,9,22,,46.0,,,,0.0,0.0,0.0,239.0,156.0,161.0,111.0,
USC00044712,2000,9,23,,38.0,,,,0.0,0.0,0.0,239.0,133.0,144.0,55.0,
USC00044712,2000,9,24,,38.0,,,,0.0,0.0,0.0,272.0,122.0,139.0,48.0,
USC00044712,2000,9,25,,43.0,,,,0.0,0.0,0.0,300.0,122.0,156.0,39.0,
USC00044712,2000,9,26,,53.0,,,,0.0,0.0,0.0,322.0,144.0,156.0,48.0,
USC00044712,2000,9,27,,46.0,,,,0.0,0.0,0.0,328.0,139.0,178.0,40.0,
USC00044712,2000,9,28,,48.0,,,,0.0,0.0,0.0,294.0,111.0,117.0,34.0,
USC00044712,2000,9,29,,30.0,,,,0.0,0.0,0.0,267.0,106.0,117.0,19.0,
USC00044712,2000,9,3,,38.0,,,,0.0,0.0,0.0,250.0,139.0,139.0,51.0,
USC00044712,2000,9,30,,43.0,,,,0.0,0.0,0.0,350.0,111.0,150.0,39.0,
USC00044712,2000,9,31,,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044712,2000,9,4,,66.0,,,,0.0,0.0,0.0,261.0,122.0,133.0,80.0,
USC00044712,2000,9,5,,38.0,,,,0.0,0.0,0.0,256.0,122.0,139.0,47.0,
USC00044712,2000,9,6,,74.0,,,,0.0,0.0,0.0,278.0,139.0,211.0,108.0,
USC00044712,2000,9,7,,74.0,,,,0.0,0.0,0.0,311.0,167.0,178.0,89.0,
USC00044712,2000,9,8,,64.0,,,,0.0,0.0,0.0,339.0,144.0,156.0,29.0,
USC00044712,2000,9,9,,58.0,,,,0.0,0.0,0.0,350.0,122.0,144.0,50.0,
USC00044712,2000,10,1,,41.0,,,,0.0,0.0,0.0,350.0,139.0,194.0,43.0,
USC00044712,2000,10,10,,23.0,,,,5.0,0.0,0.0,211.0,111.0,139.0,51.0,
USC00044712,2000,10,11,,13.0,,,,94.0,0.0,0.0,172.0,83.0,94.0,27.0,
USC00044712,2000,10,12,,5.0,,,,114.0,0.0,0.0,144.0,83.0,111.0,2.0,
USC00044712,2000,10,13,,15.0,,,,5.0,0.0,0.0,189.0,83.0,89.0,18.0,
USC00044712,2000,10,14,,15.0,,,,0.0,0.0,0.0,222.0,83.0,128.0,32.0,
USC00044712,2000,10,15,,25.0,,,,0.0,0.0,0.0,256.0,89.0,117.0,21.0,
USC00044712,2000,10,16,,15.0,,,,0.0,0.0,0.0,250.0,106.0,128.0,34.0,
USC00044712,2000,10,17,,25.0,,,,0.0,0.0,0.0,267.0,117.0,128.0,40.0,
USC00044712,2000,10,18,,23.0,,,,0.0,0.0,0.0,267.0,117.0,139.0,31.0,
USC00044712,2000,10,19,,25.0,,,,0.0,0.0,0.0,278.0,106.0,117.0,31.0,
USC00044712,2000,10,2,,41.0,,,,0.0,0.0,0.0,356.0,144.0,150.0,32.0,
USC00044712,2000,10,20,,25.0,,,,0.0,0.0,0.0,267.0,106.0,111.0,21.0,
USC00044712,2000,10,21,,36.0,,,,0.0,0.0,0.0,244.0,111.0,150.0,101.0,
USC00044712,2000,10,22,,107.0,,,,0.0,0.0,0.0,222.0,100.0,144.0,317.0,
USC00044712,2000,10,23,,99.0,,,,0.0,0.0,0.0,222.0,89.0,139.0,225.0,
USC00044712,2000,10,24,,48.0,,,,0.0,0.0,0.0,250.0,61.0,72.0,50.0,
USC00044712,2000,10,25,,33.0,,,,0.0,0.0,0.0,261.0,94.0,133.0,79.0,
USC00044712,2000,10,26,,15.0,,,,262.0,0.0,0.0,161.0,117.0,128.0,10.0,
USC00044712,2000,10,27,,8.0,,,,84.0,0.0,0.0,128.0,106.0,111.0,23.0,
USC00044712,2000,10,28,,13.0,,,,0.0,0.0,0.0,206.0,94.0,128.0,21.0,
USC00044712,2000,10,29,,15.0,,,,198.0,0.0,0.0,139.0,83.0,100.0,51.0,
USC00044712,2000,10,3,,43.0,,,,0.0,0.0,0.0,311.0,100.0,150.0,27.0,
USC00044712,2000,10,30,,13.0,,,,15.0,0.0,0.0,167.0,56.0,111.0,43.0,
USC00044712,2000,10,31,,8.0,,,,0.0,0.0,0.0,139.0,67.0,83.0,16.0,
USC00044712,2000,10,4,,36.0,,,,0.0,0.0,0.0,311.0,100.0,106.0,24.0,
USC00044712,2000,10,5,,36.0,,,,0.0,0.0,0.0,294.0,94.0,111.0,23.0,
USC00044712,2000,10,6,,18.0,,,,0.0,0.0,0.0,317.0,100.0,139.0,26.0,
USC00044712,2000,10,7,,43.0,,,,0.0,0.0,0.0,339.0,117.0,139.0,29.0,
USC00044712,2000,10,8,,33.0,,,,0.0,0.0,0.0,289.0,150.0,122.0,34.0,
USC00044712,2000,10,9,,25.0,,,,0.0,0.0,0.0,294.0,117.0,172.0,35.0,
USC00044712,2000,11,1,,25.0,,72.0,156.0,0.0,0.0,0.0,194.0,72.0,100.0,60.0,-9999.0
USC00044712,2000,11,10,,25.0,,56.0,128.0,0.0,0.0,0.0,156.0,33.0,44.0,66.0,-9999.0
USC00044712,2000,11,11,,13.0,,44.0,111.0,0.0,0.0,0.0,139.0,22.0,39.0,24.0,-9999.0
USC00044712,2000,11,12,,25.0,,50.0,122.0,0.0,0.0,0.0,133.0,11.0,67.0,87.0,-9999.0
USC00044712,2000,11,13,,5.0,,39.0,111.0,0.0,0.0,0.0,156.0,-17.0,11.0,13.0,-9999.0
USC00044712,2000,11,14,,8.0,,33.0,117.0,43.0,0.0,0.0,133.0,0.0,11.0,6.0,1.0
USC00044712,2000,11,15,,3.0,,22.0,67.0,0.0,0.0,0.0,89.0,6.0,17.0,24.0,-9999.0
USC00044712,2000,11,16,,3.0,,22.0,83.0,0.0,0.0,0.0,100.0,17.0,33.0,19.0,-9999.0
USC00044712,2000,11,17,,15.0,,22.0,111.0,0.0,0.0,0.0,133.0,6.0,44.0,51.0,-9999.0
USC00044712,2000,11,18,,18.0,,22.0,100.0,0.0,0.0,0.0,156.0,-11.0,39.0,42.0,-9999.0
USC00044712,2000,11,19,,20.0,,28.0,106.0,0.0,0.0,0.0,144.0,6.0,56.0,45.0,-9999.0
USC00044712,2000,11,2,,15.0,,89.0,167.0,0.0,0.0,0.0,172.0,72.0,89.0,21.0,-9999.0
USC00044712,2000,11,20,,15.0,,28.0,106.0,0.0,0.0,0.0,172.0,33.0,50.0,31.0,-9999.0
USC00044712,2000,11,21,,13.0,,44.0,106.0,0.0,0.0,0.0,156.0,39.0,78.0,19.0,-9999.0
USC00044712,2000,11,22,,3.0,,50.0,78.0,61.0,0.0,0.0,94.0,67.0,78.0,14.0,-9999.0
USC00044712,2000,11,23,,3.0,,56.0,133.0,0.0,0.0,0.0,156.0,22.0,61.0,13.0,1.0
USC00044712,2000,11,24,,3.0,,50.0,89.0,0.0,0.0,0.0,100.0,56.0,78.0,14.0,-9999.0
USC00044712,2000,11,25,,8.0,,56.0,128.0,0.0,0.0,0.0,167.0,17.0,44.0,16.0,1.0
USC00044712,2000,11,26,,3.0,,67.0,106.0,0.0,0.0,0.0,100.0,33.0,61.0,23.0,-9999.0
USC00044712,2000,11,27,,5.0,,50.0,100.0,0.0,0.0,0.0,117.0,44.0,72.0,6.0,1.0
USC00044712,2000,11,28,,3.0,,67.0,106.0,0.0,0.0,0.0,100.0,61.0,78.0,10.0,1.0
USC00044712,2000,11,29,,18.0,,56.0,106.0,114.0,0.0,0.0,111.0,72.0,89.0,5.0,-9999.0
USC00044712,2000,11,3,,25.0,,72.0,178.0,0.0,0.0,0.0,228.0,83.0,172.0,77.0,-9999.0
USC00044712,2000,11,30,,8.0,,67.0,100.0,0.0,0.0,0.0,156.0,44.0,61.0,43.0,-9999.0
USC00044712,2000,11,31,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00044712,2000,11,4,,38.0,,89.0,194.0,0.0,0.0,0.0,228.0,61.0,72.0,74.0,-9999.0
USC00044712,2000,11,5,,18.0,,100.0,200.0,0.0,0.0,0.0,222.0,67.0,117.0,10.0,-9999.0
USC00044712,2000,11,6,,18.0,,89.0,172.0,0.0,0.0,0.0,211.0,78.0,106.0,24.0,-9999.0
USC00044712,2000,11,7,,58.0,,83.0,150.0,0.0,0.0,0.0,194.0,100.0,133.0,51.0,-9999.0
USC00044712,2000,11,8,,36.0,,67.0,156.0,0.0,0.0,0.0,217.0,50.0,72.0,69.0,-9999.0
USC00044712,2000,11,9,,38.0,,67.0,167.0,0.0,0.0,0.0,217.0,61.0,83.0,146.0,-9999.0
USC00044712,2000,12,1,,8.0,,56.0,122.0,13.0,0.0,0.0,156.0,50.0,61.0,40.0,
USC00044712,2000,12,10,,5.0,,72.0,128.0,0.0,0.0,0.0,150.0,72.0,83.0,18.0,
USC00044712,2000,12,11,,5.0,,78.0,111.0,0.0,0.0,0.0,128.0,61.0,89.0,18.0,
USC00044712,2000,12,12,,8.0,,33.0,100.0,56.0,0.0,0.0,122.0,44.0,50.0,27.0,
USC00044712,2000,12,13,,3.0,,50.0,100.0,0.0,0.0,0.0,139.0,39.0,83.0,14.0,
USC00044712,2000,12,14,,0.0,,67.0,94.0,38.0,0.0,0.0,128.0,78.0,100.0,26.0,
USC00044712,2000,12,15,,3.0,,78.0,100.0,8.0,0.0,0.0,122.0,67.0,78.0,23.0,
USC00044712,2000,12,16,,8.0,,67.0,122.0,0.0,0.0,0.0,139.0,67.0,72.0,74.0,
USC00044712,2000,12,17,,10.0,,72.0,106.0,0.0,0.0,0.0,128.0,44.0,111.0,29.0,
USC00044712,2000,12,18,,23.0,,50.0,111.0,0.0,0.0,0.0,167.0,28.0,44.0,8.0,
USC00044712,2000,12,19,,18.0,,67.0,106.0,0.0,0.0,0.0,150.0,33.0,56.0,29.0,
USC00044712,2000,12,2,,10.0,,44.0,111.0,0.0,0.0,0.0,144.0,33.0,83.0,23.0,
USC00044712,2000,12,20,,10.0,,33.0,94.0,0.0,0.0,0.0,161.0,44.0,56.0,26.0,
USC00044712,2000,12,21,,5.0,,33.0,111.0,0.0,0.0,0.0,178.0,6.0,28.0,8.0,
USC00044712,2000,12,22,,5.0,,33.0,89.0,13.0,0.0,0.0,150.0,17.0,106.0,21.0,
USC00044712,2000,12,23,,5.0,,44.0,117.0,0.0,0.0,0.0,150.0,39.0,83.0,34.0,
USC00044712,2000,12,24,,5.0,,50.0,111.0,0.0,0.0,0.0,122.0,28.0,61.0,11.0,
USC00044712,2000,12,25,,41.0,,39.0,111.0,0.0,0.0,0.0,167.0,11.0,122.0,171.0,
USC00044712,2000,12,26,,18.0,,50.0,106.0,0.0,0.0,0.0,156.0,100.0,22.0,48.0,
USC00044712,2000,12,27,,18.0,,-22.0,89.0,0.0,0.0,0.0,150.0,6.0,44.0,21.0,
USC00044712,2000,12,28,,5.0,,28.0,106.0,0.0,0.0,0.0,156.0,17.0,28.0,29.0,
USC00044712,2000,12,29,,5.0,,22.0,89.0,0.0,0.0,0.0,178.0,6.0,56.0,14.0,
USC00044712,2000,12,3,,8.0,,67.0,106.0,0.0,0.0,0.0,167.0,6.0,22.0,11.0,
USC00044712,2000,12,30,,5.0,,22.0,83.0,0.0,0.0,0.0,144.0,17.0,61.0,26.0,
USC00044712,2000,12,31,,3.0,,17.0,89.0,0.0,0.0,0.0,167.0,6.0,44.0,0.0,
USC00044712,2000,12,4,,3.0,,33.0,100.0,0.0,0.0,0.0,139.0,11.0,17.0,8.0,
USC00044712,2000,12,5,,3.0,,33.0,94.0,0.0,0.0,0.0,144.0,11.0,28.0,13.0,
USC00044712,2000,12,6,,5.0,,28.0,100.0,0.0,0.0,0.0,128.0,17.0,28.0,5.0,
USC00044712,2000,12,7,,5.0,,39.0,89.0,0.0,0.0,0.0,100.0,17.0,72.0,34.0,
USC00044712,2000,12,8,,5.0,,56.0,111.0,0.0,0.0,0.0,144.0,67.0,89.0,5.0,
USC00044712,2000,12,9,,5.0,,72.0,133.0,0.0,0.0,0.0,194.0,56.0,89.0,5.0,
USC00044712,2001,1,1,,13.0,,33.0,94.0,0.0,0.0,0.0,156.0,11.0,28.0,19.0,
USC00044712,2001,1,10,,3.0,,56.0,100.0,13.0,0.0,0.0,100.0,28.0,78.0,19.0,
USC00044712,2001,1,11,,0.0,,56.0,89.0,445.0,0.0,0.0,94.0,28.0,56.0,37.0,
USC00044712,2001,1,12,,3.0,,50.0,72.0,178.0,0.0,0.0,83.0,44.0,50.0,64.0,
USC00044712,2001,1,13,,5.0,,50.0,106.0,0.0,0.0,0.0,139.0,39.0,50.0,32.0,
USC00044712,2001,1,14,,5.0,,61.0,94.0,0.0,0.0,0.0,150.0,33.0,56.0,34.0,
USC00044712,2001,1,15,,23.0,,72.0,106.0,0.0,0.0,0.0,122.0,44.0,83.0,179.0,
USC00044712,2001,1,16,,48.0,,33.0,94.0,0.0,0.0,0.0,122.0,50.0,61.0,249.0,
USC00044712,2001,1,17,,38.0,,28.0,100.0,0.0,0.0,0.0,117.0,39.0,56.0,180.0,
USC00044712,2001,1,18,,25.0,,33.0,94.0,0.0,0.0,0.0,133.0,33.0,-6.0,39.0,
USC00044712,2001,1,19,,20.0,,0.0,144.0,0.0,0.0,0.0,111.0,-17.0,50.0,11.0,
USC00044712,2001,1,2,,5.0,,17.0,100.0,0.0,0.0,0.0,172.0,22.0,44.0,18.0,
USC00044712,2001,1,20,,10.0,,33.0,106.0,0.0,0.0,0.0,156.0,6.0,39.0,11.0,
USC00044712,2001,1,21,,8.0,,44.0,94.0,0.0,0.0,0.0,122.0,6.0,44.0,6.0,
USC00044712,2001,1,22,,13.0,,33.0,89.0,0.0,0.0,0.0,144.0,33.0,50.0,47.0,
USC00044712,2001,1,23,,10.0,,56.0,111.0,0.0,0.0,0.0,189.0,50.0,83.0,13.0,
USC00044712,2001,1,24,,10.0,,39.0,100.0,109.0,0.0,0.0,167.0,44.0,89.0,23.0,
USC00044712,2001,1,25,,18.0,,50.0,106.0,0.0,0.0,0.0,144.0,28.0,67.0,63.0,
USC00044712,2001,1,26,,13.0,,44.0,111.0,198.0,0.0,0.0,78.0,28.0,50.0,23.0,
USC00044712,2001,1,27,,15.0,,33.0,89.0,0.0,0.0,0.0,89.0,33.0,83.0,122.0,
USC00044712,2001,1,28,,28.0,,17.0,72.0,0.0,0.0,0.0,144.0,-6.0,17.0,161.0,
USC00044712,2001,1,29,,8.0,,39.0,56.0,0.0,0.0,0.0,156.0,6.0,67.0,16.0,
USC00044712,2001,1,3,,10.0,,22.0,94.0,0.0,0.0,0.0,178.0,11.0,44.0,14.0,
USC00044712,2001,1,30,,20.0,,44.0,106.0,0.0,0.0,0.0,128.0,61.0,83.0,108.0,
USC00044712,2001,1,31,,25.0,,67.0,117.0,0.0,0.0,0.0,128.0,6.0,44.0,77.0,
USC00044712,2001,1,4,,8.0,,22.0,100.0,0.0,0.0,0.0,206.0,17.0,56.0,27.0,
USC00044712,2001,1,5,,8.0,,28.0,94.0,0.0,0.0,0.0,172.0,6.0,28.0,27.0,
USC00044712,2001,1,6,,5.0,,28.0,89.0,0.0,0.0,0.0,200.0,0.0,17.0,6.0,
USC00044712,2001,1,7,,8.0,,17.0,94.0,0.0,0.0,0.0,172.0,11.0,44.0,18.0,
USC00044712,2001,1,8,,10.0,,28.0,94.0,155.0,0.0,0.0,106.0,39.0,72.0,10.0,
