ID,YEAR,MONTH,DAY,DAEV,DAPR,DAWM,EVAP,MDEV,MDPR,MDWM,MNPN,MXPN,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV,WT01
USC00044534,1971,6,20,,,-9999.0,132.0,,,-9999.0,117.0,378.0,0.0,0.0,0.0,350.0,172.0,217.0,24.0,
USC00044534,1971,6,21,,,-9999.0,94.0,,,-9999.0,111.0,406.0,0.0,0.0,0.0,356.0,178.0,261.0,8.0,
USC00044534,1971,6,22,,,-9999.0,163.0,,,-9999.0,133.0,411.0,0.0,0.0,0.0,394.0,139.0,250.0,11.0,
USC00044534,1971,6,23,,,-9999.0,145.0,,,-9999.0,111.0,411.0,0.0,0.0,0.0,389.0,161.0,206.0,35.0,
USC00044534,1971,6,24,,,-9999.0,112.0,,,-9999.0,172.0,344.0,0.0,0.0,0.0,389.0,172.0,222.0,8.0,
USC00044534,1971,6,25,,,-9999.0,137.0,,,-9999.0,161.0,350.0,0.0,0.0,0.0,361.0,156.0,211.0,16.0,
USC00044534,1971,6,26,,,-9999.0,107.0,,,-9999.0,172.0,350.0,0.0,0.0,0.0,356.0,189.0,222.0,14.0,
USC00044534,1971,6,27,,,-9999.0,132.0,,,-9999.0,128.0,400.0,0.0,0.0,0.0,344.0,189.0,200.0,51.0,
USC00044534,1971,6,28,,,-9999.0,97.0,,,-9999.0,111.0,400.0,0.0,0.0,0.0,344.0,150.0,206.0,16.0,
USC00044534,1971,6,29,,,-9999.0,132.0,,,-9999.0,78.0,372.0,0.0,0.0,0.0,344.0,122.0,211.0,14.0,
USC00044534,1971,6,3,,,-9999.0,76.0,,,-9999.0,111.0,300.0,0.0,0.0,0.0,272.0,100.0,178.0,51.0,
USC00044534,1971,6,30,,,-9999.0,114.0,,,-9999.0,156.0,333.0,0.0,0.0,0.0,339.0,161.0,244.0,10.0,
USC00044534,1971,6,31,,,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044534,1971,6,4,,,-9999.0,64.0,,,-9999.0,117.0,306.0,0.0,0.0,0.0,278.0,128.0,156.0,71.0,
USC00044534,1971,6,5,,,-9999.0,89.0,,,-9999.0,111.0,317.0,0.0,0.0,0.0,289.0,139.0,194.0,-9999.0,
USC00044534,1971,6,6,,,-9999.0,84.0,,,-9999.0,117.0,378.0,0.0,0.0,0.0,317.0,178.0,222.0,-9999.0,
USC00044534,1971,6,7,,,3.0,94.0,,,137.0,106.0,350.0,0.0,0.0,0.0,328.0,150.0,217.0,-9999.0,
USC00044534,1971,6,8,,,-9999.0,89.0,,,-9999.0,94.0,400.0,0.0,0.0,0.0,344.0,133.0,206.0,55.0,
USC00044534,1971,6,9,,,-9999.0,114.0,,,-9999.0,150.0,339.0,0.0,0.0,0.0,344.0,122.0,167.0,58.0,
USC00044534,1971,7,1,-9999.0,,-9999.0,114.0,-9999.0,,-9999.0,178.0,344.0,0.0,0.0,0.0,356.0,172.0,250.0,11.0,
USC00044534,1971,7,10,-9999.0,,-9999.0,124.0,-9999.0,,-9999.0,167.0,350.0,0.0,0.0,0.0,356.0,183.0,206.0,31.0,
USC00044534,1971,7,11,-9999.0,,-9999.0,132.0,-9999.0,,-9999.0,94.0,378.0,0.0,0.0,0.0,322.0,128.0,211.0,23.0,
USC00044534,1971,7,12,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,94.0,383.0,0.0,0.0,0.0,333.0,161.0,217.0,11.0,
USC00044534,1971,7,13,-9999.0,,-9999.0,155.0,-9999.0,,-9999.0,117.0,406.0,0.0,0.0,0.0,372.0,194.0,272.0,10.0,
USC00044534,1971,7,14,-9999.0,,-9999.0,64.0,-9999.0,,-9999.0,128.0,411.0,0.0,0.0,0.0,406.0,200.0,283.0,8.0,
USC00044534,1971,7,15,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,133.0,417.0,0.0,0.0,0.0,411.0,217.0,294.0,13.0,
USC00044534,1971,7,16,-9999.0,,-9999.0,127.0,-9999.0,,-9999.0,156.0,422.0,0.0,0.0,0.0,411.0,222.0,283.0,23.0,
USC00044534,1971,7,17,-9999.0,,-9999.0,117.0,-9999.0,,-9999.0,156.0,411.0,0.0,0.0,0.0,417.0,222.0,289.0,19.0,
USC00044534,1971,7,18,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,167.0,372.0,0.0,0.0,0.0,378.0,217.0,272.0,39.0,
USC00044534,1971,7,19,-9999.0,,-9999.0,132.0,-9999.0,,-9999.0,139.0,406.0,0.0,0.0,0.0,389.0,233.0,289.0,21.0,
USC00044534,1971,7,2,-9999.0,,-9999.0,140.0,-9999.0,,-9999.0,183.0,344.0,0.0,0.0,0.0,367.0,172.0,244.0,18.0,
USC00044534,1971,7,20,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,133.0,428.0,0.0,0.0,0.0,411.0,228.0,300.0,18.0,
USC00044534,1971,7,21,-9999.0,,-9999.0,142.0,-9999.0,,-9999.0,150.0,417.0,0.0,0.0,0.0,406.0,239.0,278.0,31.0,
USC00044534,1971,7,22,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,144.0,422.0,0.0,0.0,0.0,406.0,211.0,289.0,16.0,
USC00044534,1971,7,23,-9999.0,,-9999.0,142.0,-9999.0,,-9999.0,133.0,417.0,0.0,0.0,0.0,406.0,228.0,300.0,37.0,
USC00044534,1971,7,24,-9999.0,,-9999.0,127.0,-9999.0,,-9999.0,139.0,411.0,0.0,0.0,0.0,394.0,211.0,256.0,29.0,
USC00044534,1971,7,25,-9999.0,,-9999.0,119.0,-9999.0,,-9999.0,139.0,406.0,0.0,0.0,0.0,394.0,194.0,233.0,29.0,
USC00044534,1971,7,26,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,133.0,406.0,0.0,0.0,0.0,389.0,194.0,233.0,26.0,
USC00044534,1971,7,27,-9999.0,,-9999.0,109.0,-9999.0,,-9999.0,139.0,406.0,0.0,0.0,0.0,389.0,189.0,267.0,19.0,
USC00044534,1971,7,28,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044534,1971,7,29,2.0,,2.0,-9999.0,246.0,,47.0,133.0,417.0,0.0,0.0,0.0,406.0,200.0,217.0,-9999.0,
USC00044534,1971,7,3,-9999.0,,-9999.0,114.0,-9999.0,,-9999.0,189.0,356.0,0.0,0.0,0.0,378.0,161.0,222.0,18.0,
USC00044534,1971,7,30,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,128.0,406.0,0.0,0.0,0.0,394.0,211.0,256.0,24.0,
USC00044534,1971,7,31,-9999.0,,-9999.0,107.0,-9999.0,,-9999.0,128.0,406.0,0.0,0.0,0.0,383.0,206.0,272.0,21.0,
USC00044534,1971,7,4,-9999.0,,-9999.0,132.0,-9999.0,,-9999.0,133.0,400.0,0.0,0.0,0.0,356.0,167.0,244.0,14.0,
USC00044534,1971,7,5,-9999.0,,-9999.0,119.0,-9999.0,,-9999.0,128.0,406.0,0.0,0.0,0.0,372.0,189.0,239.0,23.0,
USC00044534,1971,7,6,-9999.0,,-9999.0,132.0,-9999.0,,-9999.0,117.0,411.0,0.0,0.0,0.0,378.0,194.0,244.0,11.0,
USC00044534,1971,7,7,-9999.0,,-9999.0,152.0,-9999.0,,-9999.0,183.0,350.0,0.0,0.0,0.0,383.0,172.0,250.0,21.0,
USC00044534,1971,7,8,-9999.0,,-9999.0,132.0,-9999.0,,-9999.0,172.0,350.0,0.0,0.0,0.0,378.0,150.0,233.0,16.0,
USC00044534,1971,7,9,-9999.0,,-9999.0,114.0,-9999.0,,-9999.0,178.0,350.0,0.0,0.0,0.0,350.0,189.0,217.0,18.0,
USC00044534,1971,8,1,,,,127.0,,,,133.0,406.0,0.0,0.0,0.0,400.0,206.0,283.0,37.0,
USC00044534,1971,8,10,,,,124.0,,,,128.0,411.0,0.0,0.0,0.0,406.0,228.0,272.0,21.0,
USC00044534,1971,8,11,,,,81.0,,,,211.0,311.0,0.0,0.0,0.0,406.0,239.0,283.0,8.0,
USC00044534,1971,8,12,,,,135.0,,,,222.0,383.0,0.0,0.0,0.0,433.0,239.0,289.0,35.0,
USC00044534,1971,8,13,,,,114.0,,,,211.0,367.0,0.0,0.0,0.0,417.0,194.0,244.0,11.0,
USC00044534,1971,8,14,,,,114.0,,,,200.0,356.0,0.0,0.0,0.0,389.0,200.0,239.0,14.0,
USC00044534,1971,8,15,,,,107.0,,,,122.0,406.0,0.0,0.0,0.0,378.0,172.0,261.0,19.0,
USC00044534,1971,8,16,,,,127.0,,,,167.0,344.0,0.0,0.0,0.0,389.0,161.0,239.0,21.0,
USC00044534,1971,8,17,,,,114.0,,,,183.0,350.0,0.0,0.0,0.0,383.0,183.0,256.0,21.0,
USC00044534,1971,8,18,,,,114.0,,,,183.0,350.0,0.0,0.0,0.0,389.0,172.0,244.0,18.0,
USC00044534,1971,8,19,,,,107.0,,,,178.0,344.0,0.0,0.0,0.0,378.0,172.0,261.0,18.0,
USC00044534,1971,8,2,,,,107.0,,,,128.0,411.0,0.0,0.0,0.0,411.0,233.0,278.0,16.0,
USC00044534,1971,8,20,,,,130.0,,,,167.0,339.0,0.0,0.0,0.0,389.0,167.0,211.0,29.0,
USC00044534,1971,8,21,,,,97.0,,,,167.0,339.0,0.0,0.0,0.0,356.0,183.0,211.0,18.0,
USC00044534,1971,8,22,,,,114.0,,,,172.0,333.0,0.0,0.0,0.0,356.0,167.0,211.0,24.0,
USC00044534,1971,8,23,,,,81.0,,,,200.0,339.0,0.0,0.0,0.0,339.0,178.0,228.0,18.0,
USC00044534,1971,8,24,,,,94.0,,,,200.0,333.0,0.0,0.0,0.0,344.0,222.0,250.0,6.0,
USC00044534,1971,8,25,,,,107.0,,,,200.0,322.0,0.0,0.0,0.0,372.0,222.0,250.0,10.0,
USC00044534,1971,8,26,,,,84.0,,,,200.0,344.0,0.0,0.0,0.0,372.0,206.0,267.0,11.0,
USC00044534,1971,8,27,,,,119.0,,,,183.0,344.0,0.0,0.0,0.0,383.0,211.0,256.0,32.0,
USC00044534,1971,8,28,,,,104.0,,,,172.0,333.0,0.0,0.0,0.0,367.0,178.0,200.0,23.0,
USC00044534,1971,8,29,,,,86.0,,,,161.0,306.0,0.0,0.0,0.0,322.0,167.0,189.0,14.0,
USC00044534,1971,8,3,,,,142.0,,,,139.0,422.0,0.0,0.0,0.0,422.0,228.0,239.0,29.0,
USC00044534,1971,8,30,,,,76.0,,,,156.0,328.0,0.0,0.0,0.0,322.0,150.0,178.0,19.0,
USC00044534,1971,8,31,,,,91.0,,,,161.0,317.0,0.0,0.0,0.0,311.0,178.0,200.0,21.0,
USC00044534,1971,8,4,,,,132.0,,,,133.0,378.0,0.0,0.0,0.0,422.0,211.0,267.0,14.0,
USC00044534,1971,8,5,,,,107.0,,,,133.0,411.0,0.0,0.0,0.0,422.0,217.0,239.0,26.0,
USC00044534,1971,8,6,,,,107.0,,,,128.0,406.0,0.0,0.0,0.0,378.0,217.0,256.0,18.0,
USC00044534,1971,8,7,,,,132.0,,,,133.0,411.0,0.0,0.0,0.0,389.0,222.0,272.0,27.0,
USC00044534,1971,8,8,,,,119.0,,,,133.0,383.0,0.0,0.0,0.0,378.0,178.0,261.0,19.0,
USC00044534,1971,8,9,,,,107.0,,,,122.0,406.0,0.0,0.0,0.0,428.0,217.0,278.0,23.0,
USC00044534,1971,9,1,-9999.0,,-9999.0,79.0,-9999.0,,-9999.0,150.0,311.0,0.0,0.0,0.0,294.0,122.0,189.0,35.0,
USC00044534,1971,9,10,-9999.0,,-9999.0,102.0,-9999.0,,-9999.0,178.0,339.0,0.0,0.0,0.0,378.0,211.0,256.0,14.0,
USC00044534,1971,9,11,-9999.0,,-9999.0,94.0,-9999.0,,-9999.0,167.0,328.0,0.0,0.0,0.0,378.0,183.0,239.0,31.0,
USC00044534,1971,9,12,-9999.0,,-9999.0,112.0,-9999.0,,-9999.0,178.0,322.0,0.0,0.0,0.0,356.0,178.0,244.0,16.0,
USC00044534,1971,9,13,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,183.0,339.0,0.0,0.0,0.0,383.0,200.0,250.0,6.0,
USC00044534,1971,9,14,-9999.0,,-9999.0,114.0,-9999.0,,-9999.0,200.0,344.0,0.0,0.0,0.0,406.0,189.0,267.0,10.0,
USC00044534,1971,9,15,-9999.0,,-9999.0,97.0,-9999.0,,-9999.0,200.0,344.0,0.0,0.0,0.0,400.0,200.0,283.0,14.0,
USC00044534,1971,9,16,-9999.0,,-9999.0,104.0,-9999.0,,-9999.0,189.0,344.0,0.0,0.0,0.0,394.0,206.0,261.0,11.0,
USC00044534,1971,9,17,-9999.0,,-9999.0,109.0,-9999.0,,-9999.0,178.0,333.0,0.0,0.0,0.0,394.0,200.0,222.0,21.0,
USC00044534,1971,9,18,-9999.0,,-9999.0,91.0,-9999.0,,-9999.0,161.0,322.0,0.0,0.0,0.0,344.0,161.0,206.0,14.0,
USC00044534,1971,9,19,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,150.0,306.0,0.0,0.0,0.0,328.0,128.0,194.0,11.0,
USC00044534,1971,9,2,-9999.0,,-9999.0,79.0,-9999.0,,-9999.0,150.0,311.0,0.0,0.0,0.0,317.0,178.0,194.0,24.0,
USC00044534,1971,9,20,-9999.0,,-9999.0,104.0,-9999.0,,-9999.0,150.0,294.0,0.0,0.0,0.0,344.0,150.0,250.0,19.0,
USC00044534,1971,9,21,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,150.0,283.0,0.0,0.0,0.0,344.0,133.0,178.0,14.0,
USC00044534,1971,9,22,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,150.0,294.0,0.0,0.0,0.0,306.0,139.0,189.0,10.0,
USC00044534,1971,9,23,-9999.0,,-9999.0,84.0,-9999.0,,-9999.0,156.0,339.0,0.0,0.0,0.0,322.0,133.0,172.0,10.0,
USC00044534,1971,9,24,-9999.0,,-9999.0,81.0,-9999.0,,-9999.0,150.0,339.0,0.0,0.0,0.0,339.0,156.0,161.0,31.0,
USC00044534,1971,9,25,-9999.0,,-9999.0,64.0,-9999.0,,-9999.0,133.0,289.0,0.0,0.0,0.0,278.0,133.0,144.0,29.0,
USC00044534,1971,9,26,-9999.0,,-9999.0,58.0,-9999.0,,-9999.0,122.0,261.0,0.0,0.0,0.0,239.0,83.0,139.0,14.0,
USC00044534,1971,9,27,-9999.0,,-9999.0,51.0,-9999.0,,-9999.0,117.0,256.0,0.0,0.0,0.0,244.0,111.0,128.0,21.0,
USC00044534,1971,9,28,-9999.0,,-9999.0,64.0,-9999.0,,-9999.0,106.0,261.0,0.0,0.0,0.0,244.0,83.0,144.0,13.0,
USC00044534,1971,9,29,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044534,1971,9,3,-9999.0,,-9999.0,89.0,-9999.0,,-9999.0,150.0,333.0,0.0,0.0,0.0,317.0,144.0,194.0,29.0,
USC00044534,1971,9,30,2.0,,2.0,-9999.0,69.0,,42.0,106.0,267.0,0.0,0.0,0.0,256.0,106.0,128.0,-9999.0,
USC00044534,1971,9,31,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044534,1971,9,4,-9999.0,,-9999.0,94.0,-9999.0,,-9999.0,150.0,306.0,0.0,0.0,0.0,311.0,144.0,211.0,21.0,
USC00044534,1971,9,5,-9999.0,,-9999.0,86.0,-9999.0,,-9999.0,150.0,322.0,0.0,0.0,0.0,361.0,172.0,211.0,11.0,
USC00044534,1971,9,6,-9999.0,,-9999.0,114.0,-9999.0,,-9999.0,178.0,317.0,0.0,0.0,0.0,383.0,206.0,211.0,55.0,
USC00044534,1971,9,7,-9999.0,,-9999.0,97.0,-9999.0,,-9999.0,144.0,294.0,0.0,0.0,0.0,306.0,133.0,183.0,27.0,
USC00044534,1971,9,8,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,144.0,311.0,0.0,0.0,0.0,322.0,156.0,206.0,13.0,
USC00044534,1971,9,9,-9999.0,,-9999.0,91.0,-9999.0,,-9999.0,172.0,333.0,0.0,0.0,0.0,378.0,206.0,244.0,11.0,
USC00044534,1971,10,1,-9999.0,,-9999.0,69.0,-9999.0,,-9999.0,83.0,228.0,0.0,0.0,0.0,211.0,56.0,100.0,37.0,
USC00044534,1971,10,10,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,156.0,294.0,0.0,0.0,0.0,350.0,133.0,183.0,14.0,
USC00044534,1971,10,11,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,144.0,294.0,0.0,0.0,0.0,350.0,139.0,178.0,19.0,
USC00044534,1971,10,12,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,144.0,294.0,0.0,0.0,0.0,322.0,117.0,183.0,8.0,
USC00044534,1971,10,13,-9999.0,,-9999.0,61.0,-9999.0,,-9999.0,144.0,294.0,0.0,0.0,0.0,339.0,128.0,156.0,11.0,
USC00044534,1971,10,14,-9999.0,,-9999.0,71.0,-9999.0,,-9999.0,144.0,294.0,0.0,0.0,0.0,344.0,139.0,161.0,5.0,
USC00044534,1971,10,15,-9999.0,,-9999.0,71.0,-9999.0,,-9999.0,100.0,283.0,0.0,0.0,0.0,317.0,83.0,167.0,42.0,
USC00044534,1971,10,16,-9999.0,,-9999.0,61.0,-9999.0,,-9999.0,72.0,217.0,0.0,0.0,0.0,211.0,67.0,89.0,105.0,
USC00044534,1971,10,17,-9999.0,,-9999.0,28.0,-9999.0,,-9999.0,72.0,211.0,28.0,0.0,0.0,161.0,67.0,89.0,32.0,
USC00044534,1971,10,18,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,67.0,244.0,0.0,0.0,0.0,178.0,28.0,78.0,3.0,
USC00044534,1971,10,19,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,72.0,239.0,0.0,0.0,0.0,200.0,28.0,61.0,6.0,
USC00044534,1971,10,2,-9999.0,,-9999.0,51.0,-9999.0,,-9999.0,83.0,239.0,0.0,0.0,0.0,228.0,56.0,106.0,21.0,
USC00044534,1971,10,20,-9999.0,,-9999.0,41.0,-9999.0,,-9999.0,72.0,211.0,0.0,0.0,0.0,239.0,56.0,89.0,24.0,
USC00044534,1971,10,21,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,89.0,189.0,0.0,0.0,0.0,233.0,89.0,111.0,3.0,
USC00044534,1971,10,22,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,94.0,233.0,0.0,0.0,0.0,228.0,56.0,61.0,6.0,
USC00044534,1971,10,23,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,89.0,200.0,0.0,0.0,0.0,250.0,61.0,122.0,3.0,
USC00044534,1971,10,24,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,100.0,178.0,0.0,0.0,0.0,194.0,83.0,94.0,13.0,
USC00044534,1971,10,25,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,67.0,194.0,0.0,0.0,0.0,194.0,33.0,94.0,18.0,
USC00044534,1971,10,26,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,67.0,206.0,0.0,0.0,0.0,211.0,33.0,83.0,5.0,
USC00044534,1971,10,27,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,78.0,206.0,0.0,0.0,0.0,233.0,61.0,94.0,16.0,
USC00044534,1971,10,28,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,217.0,-9999.0,-9999.0,-9999.0,
USC00044534,1971,10,29,2.0,,2.0,-9999.0,97.0,,264.0,6.0,228.0,0.0,0.0,0.0,-9999.0,11.0,39.0,-9999.0,
USC00044534,1971,10,3,-9999.0,,-9999.0,51.0,-9999.0,,-9999.0,89.0,256.0,0.0,0.0,0.0,261.0,67.0,122.0,10.0,
USC00044534,1971,10,30,-9999.0,,-9999.0,48.0,-9999.0,,-9999.0,33.0,150.0,0.0,0.0,0.0,150.0,-39.0,22.0,35.0,
USC00044534,1971,10,31,-9999.0,,-9999.0,46.0,-9999.0,,-9999.0,28.0,161.0,0.0,0.0,0.0,178.0,22.0,106.0,14.0,
USC00044534,1971,10,4,-9999.0,,-9999.0,58.0,-9999.0,,-9999.0,106.0,278.0,0.0,0.0,0.0,289.0,94.0,150.0,13.0,
USC00044534,1971,10,5,-9999.0,,-9999.0,58.0,-9999.0,,-9999.0,122.0,283.0,0.0,0.0,0.0,311.0,117.0,150.0,10.0,
USC00044534,1971,10,6,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,139.0,289.0,0.0,0.0,0.0,333.0,122.0,183.0,10.0,
USC00044534,1971,10,7,-9999.0,,-9999.0,89.0,-9999.0,,-9999.0,144.0,300.0,0.0,0.0,0.0,344.0,144.0,167.0,11.0,
USC00044534,1971,10,8,-9999.0,,-9999.0,71.0,-9999.0,,-9999.0,144.0,294.0,0.0,0.0,0.0,-9999.0,128.0,206.0,19.0,
USC00044534,1971,10,9,-9999.0,,-9999.0,71.0,-9999.0,,-9999.0,150.0,306.0,0.0,0.0,0.0,356.0,139.0,206.0,10.0,
USC00044534,1971,11,1,-9999.0,,-9999.0,64.0,-9999.0,,-9999.0,50.0,222.0,0.0,0.0,0.0,183.0,17.0,100.0,31.0,
USC00044534,1971,11,10,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044534,1971,11,11,2.0,,2.0,-9999.0,69.0,,34.0,83.0,194.0,0.0,0.0,0.0,244.0,67.0,94.0,-9999.0,
USC00044534,1971,11,12,-9999.0,,-9999.0,61.0,-9999.0,,-9999.0,106.0,161.0,61.0,0.0,0.0,206.0,78.0,139.0,60.0,
USC00044534,1971,11,13,-9999.0,,-9999.0,0.0,-9999.0,,-9999.0,72.0,172.0,0.0,0.0,0.0,172.0,39.0,89.0,21.0,
USC00044534,1971,11,14,-9999.0,,-9999.0,8.0,-9999.0,,-9999.0,33.0,128.0,0.0,0.0,0.0,161.0,6.0,67.0,45.0,
USC00044534,1971,11,15,-9999.0,,-9999.0,13.0,-9999.0,,-9999.0,33.0,144.0,0.0,0.0,0.0,144.0,-11.0,56.0,35.0,
USC00044534,1971,11,16,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,33.0,144.0,0.0,0.0,0.0,133.0,6.0,44.0,37.0,
USC00044534,1971,11,17,-9999.0,,-9999.0,23.0,-9999.0,,-9999.0,33.0,150.0,0.0,0.0,0.0,156.0,-17.0,11.0,10.0,
USC00044534,1971,11,18,-9999.0,,-9999.0,23.0,-9999.0,,-9999.0,33.0,139.0,0.0,0.0,0.0,161.0,6.0,61.0,6.0,
USC00044534,1971,11,19,-9999.0,,-9999.0,28.0,-9999.0,,-9999.0,33.0,150.0,0.0,0.0,0.0,156.0,6.0,83.0,19.0,
USC00044534,1971,11,2,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,56.0,183.0,0.0,0.0,0.0,206.0,28.0,106.0,5.0,
USC00044534,1971,11,20,-9999.0,,-9999.0,18.0,-9999.0,,-9999.0,33.0,150.0,0.0,0.0,0.0,172.0,-11.0,33.0,14.0,
USC00044534,1971,11,21,-9999.0,,-9999.0,25.0,-9999.0,,-9999.0,33.0,144.0,0.0,0.0,0.0,178.0,-6.0,67.0,18.0,
USC00044534,1971,11,22,-9999.0,,-9999.0,25.0,-9999.0,,-9999.0,39.0,150.0,0.0,0.0,0.0,189.0,17.0,44.0,11.0,
USC00044534,1971,11,23,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044534,1971,11,24,2.0,,2.0,-9999.0,25.0,,8.0,44.0,156.0,0.0,0.0,0.0,183.0,11.0,39.0,-9999.0,
USC00044534,1971,11,25,-9999.0,,-9999.0,18.0,-9999.0,,-9999.0,50.0,156.0,0.0,0.0,0.0,172.0,39.0,78.0,10.0,
USC00044534,1971,11,26,-9999.0,,-9999.0,33.0,-9999.0,,-9999.0,50.0,167.0,0.0,0.0,0.0,172.0,11.0,67.0,24.0,
USC00044534,1971,11,27,-9999.0,,-9999.0,18.0,-9999.0,,-9999.0,50.0,156.0,0.0,0.0,0.0,167.0,44.0,100.0,10.0,
USC00044534,1971,11,28,-9999.0,,-9999.0,18.0,-9999.0,,-9999.0,83.0,172.0,0.0,0.0,0.0,189.0,17.0,128.0,23.0,
USC00044534,1971,11,29,-9999.0,,-9999.0,5.0,-9999.0,,-9999.0,89.0,144.0,0.0,0.0,0.0,150.0,72.0,106.0,19.0,
USC00044534,1971,11,3,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,67.0,189.0,0.0,0.0,0.0,217.0,28.0,89.0,5.0,
USC00044534,1971,11,30,-9999.0,,-9999.0,20.0,-9999.0,,-9999.0,67.0,172.0,0.0,0.0,0.0,183.0,28.0,83.0,39.0,
USC00044534,1971,11,31,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
USC00044534,1971,11,4,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,61.0,200.0,0.0,0.0,0.0,239.0,39.0,111.0,2.0,
USC00044534,1971,11,5,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,67.0,194.0,0.0,0.0,0.0,244.0,44.0,106.0,2.0,
USC00044534,1971,11,6,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,78.0,206.0,0.0,0.0,0.0,239.0,50.0,144.0,3.0,
USC00044534,1971,11,7,-9999.0,,-9999.0,33.0,-9999.0,,-9999.0,67.0,200.0,0.0,0.0,0.0,233.0,39.0,100.0,11.0,
USC00044534,1971,11,8,-9999.0,,-9999.0,38.0,-9999.0,,-9999.0,72.0,189.0,0.0,0.0,0.0,239.0,56.0,128.0,3.0,
USC00044534,1971,11,9,-9999.0,,-9999.0,36.0,-9999.0,,-9999.0,78.0,183.0,0.0,0.0,0.0,217.0,94.0,111.0,26.0,
USC00044534,1971,12,1,-9999.0,,,36.0,-9999.0,,,33.0,161.0,0.0,0.0,0.0,161.0,-6.0,50.0,11.0,
USC00044534,1971,12,10,-9999.0,,,36.0,-9999.0,,,6.0,94.0,0.0,0.0,0.0,139.0,-17.0,28.0,66.0,
USC00044534,1971,12,11,-9999.0,,,-9999.0,-9999.0,,,-9999.0,-9999.0,0.0,0.0,0.0,133.0,-28.0,-6.0,51.0,
USC00044534,1971,12,12,-9999.0,,,28.0,-9999.0,,,17.0,106.0,0.0,0.0,0.0,122.0,-28.0,78.0,42.0,
USC00044534,1971,12,13,-9999.0,,,5.0,-9999.0,,,33.0,67.0,5.0,0.0,0.0,100.0,17.0,28.0,100.0,
USC00044534,1971,12,14,-9999.0,,,8.0,-9999.0,,,22.0,100.0,0.0,0.0,0.0,100.0,-50.0,-33.0,55.0,
USC00044534,1971,12,15,-9999.0,,,25.0,-9999.0,,,33.0,94.0,0.0,0.0,0.0,106.0,-33.0,39.0,32.0,
USC00044534,1971,12,16,-9999.0,,,13.0,-9999.0,,,33.0,94.0,0.0,0.0,0.0,94.0,33.0,50.0,39.0,
USC00044534,1971,12,17,-9999.0,,,25.0,-9999.0,,,22.0,128.0,0.0,0.0,0.0,111.0,-44.0,0.0,11.0,
