ID,YEAR,MONTH,DAY,DAEV,DAPR,DAWM,EVAP,MDEV,MDPR,MDWM,MNPN,MXPN,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV,WT01,WT04,WT05,WT08,WT11,WT16,WT18
USC00040931,1975,3,31,,,,,,,,,,0.0,0.0,432.0,139.0,-44.0,-33.0,,,,,,,,
USC00040931,1975,3,4,,,,,,,,,,0.0,0.0,203.0,122.0,-100.0,-50.0,,,,,,,,
USC00040931,1975,3,5,,,,,,,,,,0.0,0.0,178.0,139.0,-67.0,0.0,,,,,,,,
USC00040931,1975,3,6,,,,,,,,,,43.0,0.0,178.0,78.0,-33.0,11.0,,,,,,,,
USC00040931,1975,3,7,,,,,,,,,,25.0,0.0,152.0,78.0,-50.0,-22.0,,,,,,,,
USC00040931,1975,3,8,,,,,,,,,,411.0,203.0,356.0,33.0,-39.0,-28.0,,,,,,,,
USC00040931,1975,3,9,,,,,,,,,,0.0,0.0,279.0,72.0,-39.0,6.0,,,,,,,,
USC00040931,1975,4,1,,,,,,,,,,0.0,0.0,406.0,44.0,-156.0,-94.0,,,,,,,,
USC00040931,1975,4,10,,,,,,,,,,0.0,0.0,432.0,78.0,-133.0,-44.0,,,,,,,,
USC00040931,1975,4,11,,,,,,,,,,0.0,0.0,432.0,83.0,-44.0,11.0,,,,,,,,
USC00040931,1975,4,12,,,,,,,,,,0.0,0.0,406.0,61.0,-83.0,6.0,,,,,,,,
USC00040931,1975,4,13,,,,,,,,,,0.0,0.0,406.0,94.0,-72.0,0.0,,,,,,,,
USC00040931,1975,4,14,,,,,,,,,,0.0,0.0,381.0,117.0,0.0,6.0,,,,,,,,
USC00040931,1975,4,15,,,,,,,,,,0.0,0.0,356.0,44.0,-144.0,-89.0,,,,,,,,
USC00040931,1975,4,16,,,,,,,,,,0.0,0.0,330.0,28.0,-139.0,-106.0,,,,,,,,
USC00040931,1975,4,17,,,,,,,,,,0.0,0.0,330.0,44.0,-106.0,-61.0,,,,,,,,
USC00040931,1975,4,18,,,,,,,,,,0.0,0.0,330.0,61.0,-67.0,-61.0,,,,,,,,
USC00040931,1975,4,19,,,,,,,,,,0.0,0.0,305.0,89.0,-61.0,28.0,,,,,,,,
USC00040931,1975,4,2,,,,,,,,,,0.0,0.0,406.0,50.0,-117.0,-94.0,,,,,,,,
USC00040931,1975,4,20,,,,,,,,,,0.0,0.0,279.0,72.0,-56.0,0.0,,,,,,,,
USC00040931,1975,4,21,,,,,,,,,,0.0,0.0,254.0,106.0,-44.0,-22.0,,,,,,,,
USC00040931,1975,4,22,,,,,,,,,,0.0,0.0,203.0,139.0,-67.0,-39.0,,,,,,,,
USC00040931,1975,4,23,,,,,,,,,,0.0,0.0,152.0,111.0,-44.0,-11.0,,,,,,,,
USC00040931,1975,4,24,,,,,,,,,,0.0,0.0,102.0,117.0,-22.0,50.0,,,,,,,,
USC00040931,1975,4,25,,,,,,,,,,203.0,25.0,102.0,83.0,-67.0,-44.0,,,,,,,,
USC00040931,1975,4,26,,,,,,,,,,46.0,51.0,102.0,22.0,-156.0,-44.0,,,,,,,,
USC00040931,1975,4,27,,,,,,,,,,0.0,0.0,102.0,44.0,-44.0,0.0,,,,,,,,
USC00040931,1975,4,28,,,,,,,,,,0.0,0.0,51.0,117.0,-50.0,-44.0,,,,,,,,
USC00040931,1975,4,29,,,,,,,,,,0.0,0.0,0.0,117.0,-50.0,-6.0,,,,,,,,
USC00040931,1975,4,3,,,,,,,,,,0.0,0.0,381.0,83.0,-94.0,11.0,,,,,,,,
USC00040931,1975,4,30,,,,,,,,,,0.0,0.0,0.0,133.0,-67.0,-44.0,,,,,,,,
USC00040931,1975,4,31,,,,,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,
USC00040931,1975,4,4,,,,,,,,,,0.0,0.0,381.0,44.0,-50.0,-33.0,,,,,,,,
USC00040931,1975,4,5,,,,,,,,,,180.0,152.0,508.0,22.0,-156.0,-6.0,,,,,,,,
USC00040931,1975,4,6,,,,,,,,,,0.0,0.0,483.0,22.0,-178.0,-100.0,,,,,,,,
USC00040931,1975,4,7,,,,,,,,,,0.0,0.0,457.0,33.0,-167.0,-144.0,,,,,,,,
USC00040931,1975,4,8,,,,,,,,,,0.0,0.0,457.0,22.0,-144.0,-61.0,,,,,,,,
USC00040931,1975,4,9,,,,,,,,,,0.0,0.0,432.0,72.0,-150.0,-128.0,,,,,,,,
USC00040931,1975,5,1,,,,-9999.0,,,,,,0.0,0.0,0.0,144.0,-50.0,6.0,-9999.0,,,,,,,
USC00040931,1975,5,10,,,,-9999.0,,,,,,0.0,0.0,0.0,206.0,-11.0,72.0,-9999.0,,,,,,,
USC00040931,1975,5,11,,,,-9999.0,,,,,,0.0,0.0,0.0,200.0,-22.0,44.0,-9999.0,,,,,,,
USC00040931,1975,5,12,,,,-9999.0,,,,,,0.0,0.0,0.0,206.0,-39.0,0.0,-9999.0,,,,,,,
USC00040931,1975,5,13,,,,-9999.0,,,,,,0.0,0.0,0.0,222.0,-39.0,-28.0,-9999.0,,,,,,,
USC00040931,1975,5,14,,,,-9999.0,,,,,,0.0,0.0,0.0,267.0,-22.0,28.0,-9999.0,,,,,,,
USC00040931,1975,5,15,,,,-9999.0,,,,,,0.0,0.0,0.0,233.0,-17.0,39.0,-9999.0,,,,,,,
USC00040931,1975,5,16,,,,-9999.0,,,,,,0.0,0.0,0.0,178.0,-28.0,-6.0,-9999.0,,,,,,,
USC00040931,1975,5,17,,,,-9999.0,,,,,,0.0,0.0,0.0,222.0,-6.0,44.0,-9999.0,,,,,,,
USC00040931,1975,5,18,,,,-9999.0,,,,,,0.0,0.0,0.0,244.0,6.0,33.0,-9999.0,,,,,,,
USC00040931,1975,5,19,,,,-9999.0,,,,,,0.0,0.0,0.0,250.0,-11.0,50.0,-9999.0,,,,,,,
USC00040931,1975,5,2,,,,-9999.0,,,,,,0.0,0.0,0.0,167.0,-56.0,-22.0,-9999.0,,,,,,,
USC00040931,1975,5,20,,,,-9999.0,,,,,,0.0,0.0,0.0,167.0,-33.0,-11.0,-9999.0,,,,,,,
USC00040931,1975,5,21,,,,-9999.0,,,,,,0.0,0.0,0.0,50.0,-22.0,33.0,-9999.0,,,,,,,
USC00040931,1975,5,22,,,,-9999.0,,,,,,0.0,0.0,0.0,156.0,-11.0,33.0,-9999.0,,,,,,,
USC00040931,1975,5,23,,,,56.0,,,,,,0.0,0.0,0.0,183.0,0.0,17.0,50.0,,,,,,,
USC00040931,1975,5,24,,,,66.0,,,,,,0.0,0.0,0.0,211.0,11.0,61.0,56.0,,,,,,,
USC00040931,1975,5,25,,,,81.0,,,,,,0.0,0.0,0.0,217.0,-17.0,17.0,95.0,,,,,,,
USC00040931,1975,5,26,,,,66.0,,,,,,0.0,0.0,0.0,200.0,-22.0,17.0,48.0,,,,,,,
USC00040931,1975,5,27,,,,61.0,,,,,,0.0,0.0,0.0,217.0,-11.0,61.0,53.0,,,,,,,
USC00040931,1975,5,28,,,,76.0,,,,,,0.0,0.0,0.0,217.0,-22.0,11.0,50.0,,,,,,,
USC00040931,1975,5,29,,,,84.0,,,,,,0.0,0.0,0.0,211.0,11.0,72.0,101.0,,,,,,,
USC00040931,1975,5,3,,,,-9999.0,,,,,,0.0,0.0,0.0,161.0,-22.0,61.0,-9999.0,,,,,,,
USC00040931,1975,5,30,,,,84.0,,,,,,0.0,0.0,0.0,239.0,-17.0,44.0,69.0,,,,,,,
USC00040931,1975,5,31,,,,89.0,,,,,,0.0,0.0,0.0,272.0,17.0,67.0,47.0,,,,,,,
USC00040931,1975,5,4,,,,-9999.0,,,,,,74.0,0.0,0.0,94.0,-61.0,-17.0,-9999.0,,,,,,,
USC00040931,1975,5,5,,,,-9999.0,,,,,,0.0,0.0,0.0,39.0,-50.0,-22.0,-9999.0,,,,,,,
USC00040931,1975,5,6,,,,-9999.0,,,,,,0.0,0.0,0.0,78.0,-61.0,-17.0,-9999.0,,,,,,,
USC00040931,1975,5,7,,,,-9999.0,,,,,,0.0,0.0,0.0,128.0,-50.0,-28.0,-9999.0,,,,,,,
USC00040931,1975,5,8,,,,-9999.0,,,,,,0.0,0.0,0.0,172.0,-39.0,-6.0,-9999.0,,,,,,,
USC00040931,1975,5,9,,,,-9999.0,,,,,,0.0,0.0,0.0,178.0,-22.0,-11.0,-9999.0,,,,,,,
USC00040931,1975,6,1,,,,74.0,,,,,,0.0,0.0,0.0,278.0,44.0,111.0,51.0,,,,,,,
USC00040931,1975,6,10,,,,94.0,,,,,,0.0,0.0,0.0,244.0,-17.0,-11.0,84.0,,,,,,,
USC00040931,1975,6,11,,,,76.0,,,,,,0.0,0.0,0.0,267.0,-17.0,50.0,40.0,,,,,,,
USC00040931,1975,6,12,,,,79.0,,,,,,0.0,0.0,0.0,256.0,17.0,72.0,58.0,,,,,,,
USC00040931,1975,6,13,,,,74.0,,,,,,0.0,0.0,0.0,289.0,28.0,83.0,43.0,,,,,,,
USC00040931,1975,6,14,,,,76.0,,,,,,0.0,0.0,0.0,311.0,22.0,100.0,31.0,,,,,,,
USC00040931,1975,6,15,,,,107.0,,,,,,0.0,0.0,0.0,300.0,33.0,133.0,63.0,,,,,,,
USC00040931,1975,6,16,,,,89.0,,,,,,0.0,0.0,0.0,283.0,28.0,94.0,58.0,,,,,,,
USC00040931,1975,6,17,,,,104.0,,,,,,0.0,0.0,0.0,261.0,50.0,67.0,87.0,,,,,,,
USC00040931,1975,6,18,,,,74.0,,,,,,0.0,0.0,0.0,161.0,-22.0,6.0,119.0,,,,,,,
USC00040931,1975,6,19,,,,8.0,,,,,,0.0,0.0,0.0,128.0,17.0,83.0,63.0,,,,,,,
USC00040931,1975,6,2,,,,43.0,,,,,,0.0,0.0,0.0,267.0,33.0,50.0,42.0,,,,,,,
USC00040931,1975,6,20,,,,51.0,,,,,,0.0,0.0,0.0,172.0,56.0,78.0,60.0,,,,,,,
USC00040931,1975,6,21,,,,38.0,,,,,,0.0,0.0,0.0,217.0,6.0,67.0,56.0,,,,,,,
USC00040931,1975,6,22,,,,58.0,,,,,,0.0,0.0,0.0,228.0,0.0,61.0,48.0,,,,,,,
USC00040931,1975,6,23,,,,71.0,,,,,,0.0,0.0,0.0,250.0,28.0,56.0,47.0,,,,,,,
USC00040931,1975,6,24,,,,79.0,,,,,,79.0,25.0,25.0,194.0,-11.0,0.0,161.0,,,,,,,
USC00040931,1975,6,25,,,,13.0,,,,,,51.0,0.0,0.0,44.0,-28.0,11.0,47.0,,,,,,,
USC00040931,1975,6,26,,,,56.0,,,,,,0.0,0.0,0.0,172.0,-11.0,17.0,51.0,,,,,,,
USC00040931,1975,6,27,,,,74.0,,,,,,0.0,0.0,0.0,222.0,-17.0,33.0,69.0,,,,,,,
USC00040931,1975,6,28,,,,74.0,,,,,,0.0,0.0,0.0,206.0,-11.0,72.0,74.0,,,,,,,
USC00040931,1975,6,29,,,,76.0,,,,,,0.0,0.0,0.0,222.0,0.0,117.0,77.0,,,,,,,
USC00040931,1975,6,3,,,,66.0,,,,,,0.0,0.0,0.0,233.0,6.0,72.0,64.0,,,,,,,
USC00040931,1975,6,30,,,,84.0,,,,,,0.0,0.0,0.0,228.0,-11.0,28.0,61.0,,,,,,,
USC00040931,1975,6,31,,,,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,
USC00040931,1975,6,4,,,,76.0,,,,,,0.0,0.0,0.0,222.0,11.0,78.0,72.0,,,,,,,
USC00040931,1975,6,5,,,,86.0,,,,,,0.0,0.0,0.0,261.0,17.0,94.0,63.0,,,,,,,
USC00040931,1975,6,6,,,,84.0,,,,,,0.0,0.0,0.0,283.0,22.0,78.0,48.0,,,,,,,
USC00040931,1975,6,7,,,,84.0,,,,,,0.0,0.0,0.0,261.0,0.0,100.0,58.0,,,,,,,
USC00040931,1975,6,8,,,,74.0,,,,,,0.0,0.0,0.0,244.0,17.0,78.0,48.0,,,,,,,
USC00040931,1975,6,9,,,,94.0,,,,,,0.0,0.0,0.0,239.0,-17.0,39.0,76.0,,,,,,,
USC00040931,1975,7,1,,,-9999.0,86.0,,,-9999.0,,,0.0,0.0,0.0,206.0,-28.0,44.0,108.0,,,,,,,
USC00040931,1975,7,10,,,-9999.0,71.0,,,-9999.0,,,0.0,0.0,0.0,300.0,56.0,156.0,43.0,,,,,,,
USC00040931,1975,7,11,,,-9999.0,46.0,,,-9999.0,,,0.0,0.0,0.0,267.0,67.0,122.0,21.0,,,,,,,
USC00040931,1975,7,12,,,-9999.0,97.0,,,-9999.0,,,0.0,0.0,0.0,306.0,50.0,61.0,50.0,,,,,,,
USC00040931,1975,7,13,,,-9999.0,94.0,,,-9999.0,,,0.0,0.0,0.0,300.0,6.0,44.0,60.0,,,,,,,
USC00040931,1975,7,14,,,-9999.0,74.0,,,-9999.0,,,0.0,0.0,0.0,289.0,28.0,78.0,-9999.0,,,,,,,
USC00040931,1975,7,15,,,2.0,102.0,,,135.0,,,0.0,0.0,0.0,267.0,72.0,100.0,-9999.0,,,,,,,
USC00040931,1975,7,16,,,-9999.0,30.0,,,-9999.0,,,0.0,0.0,0.0,183.0,106.0,117.0,56.0,,,,,,,
USC00040931,1975,7,17,,,-9999.0,51.0,,,-9999.0,,,0.0,0.0,0.0,233.0,61.0,83.0,39.0,,,,,,,
USC00040931,1975,7,18,,,-9999.0,69.0,,,-9999.0,,,0.0,0.0,0.0,250.0,61.0,78.0,56.0,,,,,,,
USC00040931,1975,7,19,,,-9999.0,71.0,,,-9999.0,,,0.0,0.0,0.0,272.0,56.0,100.0,55.0,,,,,,,
USC00040931,1975,7,2,,,-9999.0,91.0,,,-9999.0,,,0.0,0.0,0.0,206.0,-22.0,56.0,87.0,,,,,,,
USC00040931,1975,7,20,,,-9999.0,71.0,,,-9999.0,,,0.0,0.0,0.0,283.0,50.0,133.0,39.0,,,,,,,
USC00040931,1975,7,21,,,-9999.0,74.0,,,-9999.0,,,0.0,0.0,0.0,294.0,61.0,83.0,45.0,,,,,,,
USC00040931,1975,7,22,,,-9999.0,81.0,,,-9999.0,,,0.0,0.0,0.0,300.0,39.0,72.0,47.0,,,,,,,
USC00040931,1975,7,23,,,-9999.0,86.0,,,-9999.0,,,0.0,0.0,0.0,306.0,28.0,83.0,39.0,,,,,,,
USC00040931,1975,7,24,,,-9999.0,89.0,,,-9999.0,,,0.0,0.0,0.0,311.0,44.0,100.0,35.0,,,,,,,
USC00040931,1975,7,25,,,-9999.0,81.0,,,-9999.0,,,0.0,0.0,0.0,333.0,61.0,106.0,40.0,,,,,,,
USC00040931,1975,7,26,,,-9999.0,81.0,,,-9999.0,,,0.0,0.0,0.0,339.0,61.0,128.0,34.0,,,,,,,
USC00040931,1975,7,27,,,-9999.0,91.0,,,-9999.0,,,0.0,0.0,0.0,344.0,56.0,206.0,37.0,,,,,,,
USC00040931,1975,7,28,,,-9999.0,94.0,,,-9999.0,,,0.0,0.0,0.0,317.0,39.0,100.0,47.0,,,,,,,
USC00040931,1975,7,29,,,-9999.0,89.0,,,-9999.0,,,0.0,0.0,0.0,289.0,50.0,156.0,64.0,,,,,,,
USC00040931,1975,7,3,,,-9999.0,58.0,,,-9999.0,,,0.0,0.0,0.0,217.0,-17.0,61.0,69.0,,,,,,,
USC00040931,1975,7,30,,,-9999.0,97.0,,,-9999.0,,,0.0,0.0,0.0,222.0,11.0,44.0,98.0,,,,,,,
USC00040931,1975,7,31,,,-9999.0,81.0,,,-9999.0,,,0.0,0.0,0.0,211.0,-11.0,28.0,64.0,,,,,,,
USC00040931,1975,7,4,,,-9999.0,71.0,,,-9999.0,,,0.0,0.0,0.0,256.0,22.0,111.0,51.0,,,,,,,
USC00040931,1975,7,5,,,-9999.0,74.0,,,-9999.0,,,0.0,0.0,0.0,294.0,50.0,100.0,47.0,,,,,,,
USC00040931,1975,7,6,,,-9999.0,86.0,,,-9999.0,,,0.0,0.0,0.0,294.0,33.0,139.0,47.0,,,,,,,
USC00040931,1975,7,7,,,-9999.0,69.0,,,-9999.0,,,0.0,0.0,0.0,300.0,50.0,106.0,50.0,,,,,,,
USC00040931,1975,7,8,,,-9999.0,91.0,,,-9999.0,,,0.0,0.0,0.0,289.0,28.0,50.0,48.0,,,,,,,
USC00040931,1975,7,9,,,-9999.0,84.0,,,-9999.0,,,0.0,0.0,0.0,322.0,56.0,111.0,39.0,,,,,,,
USC00040931,1975,8,1,,,,61.0,,,,,,0.0,0.0,0.0,250.0,-6.0,50.0,48.0,,,,,,,
USC00040931,1975,8,10,,,,104.0,,,,,,0.0,0.0,0.0,300.0,-11.0,28.0,43.0,,,,,,,
USC00040931,1975,8,11,,,,71.0,,,,,,0.0,0.0,0.0,300.0,6.0,78.0,35.0,,,,,,,
USC00040931,1975,8,12,,,,69.0,,,,,,0.0,0.0,0.0,294.0,33.0,89.0,47.0,,,,,,,
USC00040931,1975,8,13,,,,91.0,,,,,,0.0,0.0,0.0,294.0,28.0,100.0,40.0,,,,,,,
USC00040931,1975,8,14,,,,69.0,,,,,,0.0,0.0,0.0,283.0,39.0,78.0,43.0,,,,,,,
USC00040931,1975,8,15,,,,56.0,,,,,,0.0,0.0,0.0,267.0,28.0,72.0,34.0,,,,,,,
USC00040931,1975,8,16,,,,58.0,,,,,,0.0,0.0,0.0,278.0,17.0,89.0,42.0,,,,,,,
USC00040931,1975,8,17,,,,76.0,,,,,,0.0,0.0,0.0,267.0,11.0,72.0,50.0,,,,,,,
USC00040931,1975,8,18,,,,66.0,,,,,,25.0,0.0,0.0,233.0,78.0,83.0,74.0,,,,,,,
USC00040931,1975,8,19,,,,8.0,,,,,,191.0,0.0,0.0,150.0,56.0,83.0,31.0,,,,,,,
USC00040931,1975,8,2,,,,76.0,,,,,,0.0,0.0,0.0,289.0,11.0,44.0,32.0,,,,,,,
USC00040931,1975,8,20,,,,18.0,,,,,,25.0,0.0,0.0,156.0,22.0,39.0,35.0,,,,,,,
USC00040931,1975,8,21,,,,81.0,,,,,,89.0,0.0,0.0,206.0,39.0,83.0,47.0,,,,,,,
USC00040931,1975,8,22,,,,23.0,,,,,,0.0,0.0,0.0,161.0,44.0,44.0,35.0,,,,,,,
USC00040931,1975,8,23,,,,51.0,,,,,,0.0,0.0,0.0,239.0,44.0,106.0,35.0,,,,,,,
USC00040931,1975,8,24,,,,76.0,,,,,,0.0,0.0,0.0,228.0,33.0,89.0,63.0,,,,,,,
USC00040931,1975,8,25,,,,56.0,,,,,,0.0,0.0,0.0,261.0,39.0,56.0,34.0,,,,,,,
USC00040931,1975,8,26,,,,66.0,,,,,,0.0,0.0,0.0,261.0,50.0,78.0,39.0,,,,,,,
USC00040931,1975,8,27,,,,66.0,,,,,,0.0,0.0,0.0,256.0,6.0,61.0,51.0,,,,,,,
USC00040931,1975,8,28,,,,76.0,,,,,,0.0,0.0,0.0,228.0,56.0,83.0,103.0,,,,,,,
USC00040931,1975,8,29,,,,64.0,,,,,,0.0,0.0,0.0,206.0,0.0,22.0,55.0,,,,,,,
USC00040931,1975,8,3,,,,66.0,,,,,,0.0,0.0,0.0,306.0,6.0,100.0,37.0,,,,,,,
USC00040931,1975,8,30,,,,61.0,,,,,,0.0,0.0,0.0,239.0,-11.0,67.0,47.0,,,,,,,
USC00040931,1975,8,31,,,,61.0,,,,,,0.0,0.0,0.0,233.0,-22.0,28.0,60.0,,,,,,,
USC00040931,1975,8,4,,,,86.0,,,,,,0.0,0.0,0.0,317.0,6.0,72.0,42.0,,,,,,,
USC00040931,1975,8,5,,,,79.0,,,,,,0.0,0.0,0.0,311.0,11.0,83.0,48.0,,,,,,,
USC00040931,1975,8,6,,,,86.0,,,,,,0.0,0.0,0.0,294.0,50.0,106.0,66.0,,,,,,,
USC00040931,1975,8,7,,,,112.0,,,,,,0.0,0.0,0.0,267.0,-33.0,17.0,114.0,,,,,,,
USC00040931,1975,8,8,,,,69.0,,,,,,0.0,0.0,0.0,289.0,-6.0,67.0,32.0,,,,,,,
USC00040931,1975,8,9,,,,69.0,,,,,,0.0,0.0,0.0,300.0,-11.0,72.0,50.0,,,,,,,
USC00040931,1975,9,1,,,,69.0,,,,,,0.0,0.0,0.0,239.0,0.0,72.0,68.0,,,,,,,
USC00040931,1975,9,10,,,,79.0,,,,,,140.0,0.0,0.0,267.0,94.0,100.0,50.0,,,,,,,
USC00040931,1975,9,11,,,,0.0,,,,,,81.0,0.0,0.0,183.0,94.0,100.0,37.0,,,,,,,
USC00040931,1975,9,12,,,,41.0,,,,,,0.0,0.0,0.0,217.0,50.0,67.0,51.0,,,,,,,
USC00040931,1975,9,13,,,,53.0,,,,,,15.0,0.0,0.0,239.0,50.0,72.0,35.0,,,,,,,
USC00040931,1975,9,14,,,,25.0,,,,,,0.0,0.0,0.0,239.0,50.0,67.0,35.0,,,,,,,
USC00040931,1975,9,15,,,,33.0,,,,,,0.0,0.0,0.0,244.0,56.0,72.0,29.0,,,,,,,
USC00040931,1975,9,16,,,,36.0,,,,,,0.0,0.0,0.0,244.0,39.0,56.0,31.0,,,,,,,
USC00040931,1975,9,17,,,,46.0,,,,,,0.0,0.0,0.0,250.0,50.0,117.0,34.0,,,,,,,
USC00040931,1975,9,18,,,,43.0,,,,,,0.0,0.0,0.0,256.0,89.0,111.0,43.0,,,,,,,
USC00040931,1975,9,19,,,,48.0,,,,,,0.0,0.0,0.0,267.0,61.0,67.0,35.0,,,,,,,
USC00040931,1975,9,2,,,,58.0,,,,,,0.0,0.0,0.0,222.0,-22.0,0.0,50.0,,,,,,,
USC00040931,1975,9,20,,,,71.0,,,,,,0.0,0.0,0.0,272.0,61.0,72.0,29.0,,,,,,,
USC00040931,1975,9,21,,,,48.0,,,,,,0.0,0.0,0.0,261.0,0.0,56.0,66.0,,,,,,,
USC00040931,1975,9,22,,,,46.0,,,,,,0.0,0.0,0.0,250.0,0.0,28.0,35.0,,,,,,,
USC00040931,1975,9,23,,,,51.0,,,,,,0.0,0.0,0.0,272.0,6.0,33.0,37.0,,,,,,,
USC00040931,1975,9,24,,,,43.0,,,,,,0.0,0.0,0.0,278.0,0.0,33.0,26.0,,,,,,,
USC00040931,1975,9,25,,,,51.0,,,,,,0.0,0.0,0.0,278.0,11.0,33.0,29.0,,,,,,,
USC00040931,1975,9,26,,,,53.0,,,,,,0.0,0.0,0.0,267.0,-17.0,11.0,37.0,,,,,,,
USC00040931,1975,9,27,,,,58.0,,,,,,0.0,0.0,0.0,267.0,-17.0,28.0,39.0,,,,,,,
USC00040931,1975,9,28,,,,53.0,,,,,,0.0,0.0,0.0,267.0,-17.0,39.0,32.0,,,,,,,
USC00040931,1975,9,29,,,,38.0,,,,,,0.0,0.0,0.0,261.0,-17.0,-6.0,19.0,,,,,,,
USC00040931,1975,9,3,,,,53.0,,,,,,0.0,0.0,0.0,261.0,-6.0,22.0,31.0,,,,,,,
USC00040931,1975,9,30,,,,51.0,,,,,,0.0,0.0,0.0,256.0,-22.0,-11.0,42.0,,,,,,,
USC00040931,1975,9,31,,,,-9999.0,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,
USC00040931,1975,9,4,,,,64.0,,,,,,0.0,0.0,0.0,278.0,-6.0,56.0,31.0,,,,,,,
USC00040931,1975,9,5,,,,79.0,,,,,,0.0,0.0,0.0,289.0,0.0,50.0,45.0,,,,,,,
USC00040931,1975,9,6,,,,56.0,,,,,,0.0,0.0,0.0,306.0,17.0,78.0,27.0,,,,,,,
USC00040931,1975,9,7,,,,71.0,,,,,,0.0,0.0,0.0,294.0,17.0,106.0,34.0,,,,,,,
USC00040931,1975,9,8,,,,61.0,,,,,,0.0,0.0,0.0,306.0,17.0,111.0,34.0,,,,,,,
USC00040931,1975,9,9,,,,64.0,,,,,,0.0,0.0,0.0,300.0,50.0,128.0,51.0,,,,,,,
USC00040931,1975,10,1,,,,53.0,,,,,,0.0,0.0,0.0,261.0,-17.0,11.0,34.0,,,,,,,
USC00040931,1975,10,10,,,,33.0,,,,,,86.0,0.0,0.0,161.0,0.0,28.0,103.0,,,,,,,
USC00040931,1975,10,11,,,,15.0,,,,,,173.0,0.0,0.0,111.0,-11.0,33.0,53.0,,,,,,,
USC00040931,1975,10,12,,,,36.0,,,,,,0.0,0.0,0.0,106.0,-28.0,28.0,32.0,,,,,,,
USC00040931,1975,10,13,,,,13.0,,,,,,0.0,0.0,0.0,78.0,-17.0,-11.0,35.0,,,,,,,
USC00040931,1975,10,14,,,,8.0,,,,,,0.0,0.0,0.0,111.0,-39.0,-6.0,43.0,,,,,,,
USC00040931,1975,10,15,,,,25.0,,,,,,0.0,0.0,0.0,178.0,-39.0,-33.0,24.0,,,,,,,
USC00040931,1975,10,16,,,,20.0,,,,,,0.0,0.0,0.0,211.0,-33.0,33.0,39.0,,,,,,,
USC00040931,1975,10,17,,,,38.0,,,,,,0.0,0.0,0.0,228.0,-28.0,-28.0,23.0,,,,,,,
USC00040931,1975,10,18,,,,20.0,,,,,,0.0,0.0,0.0,206.0,-28.0,-11.0,53.0,,,,,,,
USC00040931,1975,10,19,,,,36.0,,,,,,0.0,0.0,0.0,183.0,-39.0,6.0,43.0,,,,,,,
USC00040931,1975,10,2,,,,48.0,,,,,,0.0,0.0,0.0,278.0,-17.0,106.0,31.0,,,,,,,
USC00040931,1975,10,20,,,,30.0,,,,,,0.0,0.0,0.0,200.0,-50.0,-39.0,47.0,,,,,,,
USC00040931,1975,10,21,,,,38.0,,,,,,0.0,0.0,0.0,233.0,-39.0,28.0,24.0,,,,,,,
USC00040931,1975,10,22,,,,20.0,,,,,,0.0,0.0,0.0,189.0,-11.0,0.0,90.0,,,,,,,
USC00040931,1975,10,23,,,,-9999.0,,,,,,0.0,0.0,0.0,78.0,-94.0,-44.0,-9999.0,,,,,,,
USC00040931,1975,10,24,,,,-9999.0,,,,,,0.0,0.0,0.0,44.0,-111.0,-89.0,-9999.0,,,,,,,
USC00040931,1975,10,25,,,,-9999.0,,,,,,0.0,0.0,0.0,117.0,-89.0,-28.0,-9999.0,,,,,,,
USC00040931,1975,10,26,,,,-9999.0,,,,,,152.0,0.0,0.0,83.0,-28.0,22.0,-9999.0,,,,,,,
USC00040931,1975,10,27,,,,-9999.0,,,,,,102.0,25.0,25.0,100.0,-39.0,-11.0,-9999.0,,,,,,,
USC00040931,1975,10,28,,,,-9999.0,,,,,,0.0,0.0,0.0,61.0,-78.0,-50.0,-9999.0,,,,,,,
USC00040931,1975,10,29,,,,-9999.0,,,,,,0.0,0.0,0.0,156.0,-83.0,-33.0,-9999.0,,,,,,,
USC00040931,1975,10,3,,,,41.0,,,,,,0.0,0.0,0.0,256.0,17.0,39.0,39.0,,,,,,,
USC00040931,1975,10,30,,,,-9999.0,,,,,,130.0,25.0,25.0,161.0,-28.0,28.0,-9999.0,,,,,,,
USC00040931,1975,10,31,,,,-9999.0,,,,,,0.0,0.0,0.0,78.0,-39.0,-28.0,-9999.0,,,,,,,
USC00040931,1975,10,4,,,,51.0,,,,,,0.0,0.0,0.0,228.0,17.0,44.0,61.0,,,,,,,
USC00040931,1975,10,5,,,,51.0,,,,,,0.0,0.0,0.0,244.0,-11.0,72.0,53.0,,,,,,,
USC00040931,1975,10,6,,,,46.0,,,,,,0.0,0.0,0.0,239.0,61.0,122.0,72.0,,,,,,,
USC00040931,1975,10,7,,,,0.0,,,,,,168.0,0.0,0.0,161.0,-33.0,22.0,64.0,,,,,,,
USC00040931,1975,10,8,,,,10.0,,,,,,0.0,0.0,0.0,78.0,-39.0,-33.0,35.0,,,,,,,
USC00040931,1975,10,9,,,,28.0,,,,,,0.0,0.0,0.0,167.0,-33.0,44.0,39.0,,,,,,,
