ID,YEAR,MONTH,DAY,DAEV,DAPR,EVAP,MDEV,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV,WT01,WT08
USC00040232,1976,6,4,,,76.0,,,0.0,0.0,0.0,261.0,67.0,183.0,,,
USC00040232,1976,6,5,,,97.0,,,0.0,0.0,0.0,239.0,94.0,133.0,,,
USC00040232,1976,6,6,,,86.0,,,0.0,0.0,0.0,244.0,100.0,144.0,,,
USC00040232,1976,6,7,,,76.0,,,0.0,0.0,0.0,256.0,106.0,144.0,,,
USC00040232,1976,6,8,,,84.0,,,0.0,0.0,0.0,222.0,72.0,156.0,,,
USC00040232,1976,6,9,,,69.0,,,18.0,0.0,0.0,267.0,106.0,144.0,,,
USC00040232,1976,7,1,,,114.0,,,0.0,0.0,0.0,278.0,56.0,200.0,,,
USC00040232,1976,7,10,,,107.0,,,0.0,0.0,0.0,350.0,139.0,217.0,,,
USC00040232,1976,7,11,,,104.0,,,0.0,0.0,0.0,372.0,172.0,228.0,,,
USC00040232,1976,7,12,,,94.0,,,0.0,0.0,0.0,306.0,133.0,211.0,,,
USC00040232,1976,7,13,,,97.0,,,0.0,0.0,0.0,333.0,144.0,239.0,,,
USC00040232,1976,7,14,,,99.0,,,0.0,0.0,0.0,361.0,139.0,200.0,,,
USC00040232,1976,7,15,,,107.0,,,0.0,0.0,0.0,322.0,139.0,194.0,,,
USC00040232,1976,7,16,,,97.0,,,0.0,0.0,0.0,328.0,161.0,189.0,,,
USC00040232,1976,7,17,,,99.0,,,0.0,0.0,0.0,294.0,150.0,211.0,,,
USC00040232,1976,7,18,,,86.0,,,0.0,0.0,0.0,311.0,150.0,200.0,,,
USC00040232,1976,7,19,,,86.0,,,0.0,0.0,0.0,311.0,150.0,189.0,,,
USC00040232,1976,7,2,,,114.0,,,0.0,0.0,0.0,300.0,161.0,217.0,,,
USC00040232,1976,7,20,,,102.0,,,0.0,0.0,0.0,317.0,133.0,222.0,,,
USC00040232,1976,7,21,,,114.0,,,0.0,0.0,0.0,333.0,139.0,206.0,,,
USC00040232,1976,7,22,,,84.0,,,0.0,0.0,0.0,322.0,117.0,189.0,,,
USC00040232,1976,7,23,,,114.0,,,0.0,0.0,0.0,367.0,178.0,228.0,,,
USC00040232,1976,7,24,,,114.0,,,0.0,0.0,0.0,333.0,139.0,217.0,,,
USC00040232,1976,7,25,,,97.0,,,0.0,0.0,0.0,372.0,156.0,222.0,,,
USC00040232,1976,7,26,,,99.0,,,0.0,0.0,0.0,389.0,156.0,211.0,,,
USC00040232,1976,7,27,,,94.0,,,0.0,0.0,0.0,372.0,156.0,194.0,,,
USC00040232,1976,7,28,,,99.0,,,0.0,0.0,0.0,350.0,161.0,194.0,,,
USC00040232,1976,7,29,,,61.0,,,0.0,0.0,0.0,328.0,156.0,200.0,,,
USC00040232,1976,7,3,,,114.0,,,0.0,0.0,0.0,294.0,133.0,206.0,,,
USC00040232,1976,7,30,,,94.0,,,0.0,0.0,0.0,300.0,150.0,172.0,,,
USC00040232,1976,7,31,,,81.0,,,0.0,0.0,0.0,278.0,150.0,183.0,,,
USC00040232,1976,7,4,,,97.0,,,0.0,0.0,0.0,294.0,150.0,233.0,,,
USC00040232,1976,7,5,,,112.0,,,0.0,0.0,0.0,339.0,194.0,244.0,,,
USC00040232,1976,7,6,,,104.0,,,0.0,0.0,0.0,328.0,133.0,217.0,,,
USC00040232,1976,7,7,,,114.0,,,0.0,0.0,0.0,350.0,144.0,217.0,,,
USC00040232,1976,7,8,,,104.0,,,0.0,0.0,0.0,339.0,156.0,239.0,,,
USC00040232,1976,7,9,,,114.0,,,0.0,0.0,0.0,350.0,161.0,233.0,,,
USC00040232,1976,8,1,,,61.0,,,0.0,0.0,0.0,250.0,150.0,167.0,,,
USC00040232,1976,8,10,,,76.0,,,0.0,0.0,0.0,328.0,128.0,194.0,,,
USC00040232,1976,8,11,,,89.0,,,0.0,0.0,0.0,317.0,117.0,178.0,,,
USC00040232,1976,8,12,,,74.0,,,0.0,0.0,0.0,322.0,133.0,189.0,,,
USC00040232,1976,8,13,,,89.0,,,0.0,0.0,0.0,311.0,150.0,178.0,,,
USC00040232,1976,8,14,,,51.0,,,13.0,0.0,0.0,256.0,150.0,156.0,,,
USC00040232,1976,8,15,,,33.0,,,41.0,0.0,0.0,228.0,133.0,161.0,,,
USC00040232,1976,8,16,,,53.0,,,0.0,0.0,0.0,233.0,100.0,172.0,,,
USC00040232,1976,8,17,,,51.0,,,0.0,0.0,0.0,239.0,111.0,139.0,,,
USC00040232,1976,8,18,,,25.0,,,43.0,0.0,0.0,244.0,133.0,156.0,,,
USC00040232,1976,8,19,,,3.0,,,58.0,0.0,0.0,206.0,150.0,178.0,,,
USC00040232,1976,8,2,,,74.0,,,0.0,0.0,0.0,283.0,133.0,189.0,,,
USC00040232,1976,8,20,,,48.0,,,0.0,0.0,0.0,267.0,150.0,200.0,,,
USC00040232,1976,8,21,,,71.0,,,0.0,0.0,0.0,311.0,150.0,200.0,,,
USC00040232,1976,8,22,,,71.0,,,33.0,0.0,0.0,283.0,161.0,172.0,,,
USC00040232,1976,8,23,,,43.0,,,0.0,0.0,0.0,256.0,128.0,194.0,,,
USC00040232,1976,8,24,,,-9999.0,,,0.0,0.0,0.0,300.0,139.0,206.0,,,
USC00040232,1976,8,25,,,76.0,,,0.0,0.0,0.0,317.0,139.0,217.0,,,
USC00040232,1976,8,26,,,89.0,,,0.0,0.0,0.0,317.0,144.0,211.0,,,
USC00040232,1976,8,27,,,76.0,,,0.0,0.0,0.0,328.0,150.0,206.0,,,
USC00040232,1976,8,28,,,86.0,,,0.0,0.0,0.0,350.0,128.0,228.0,,,
USC00040232,1976,8,29,,,84.0,,,0.0,0.0,0.0,367.0,139.0,239.0,,,
USC00040232,1976,8,3,,,99.0,,,0.0,0.0,0.0,272.0,150.0,161.0,,,
USC00040232,1976,8,30,,,76.0,,,0.0,0.0,0.0,372.0,167.0,211.0,,,
USC00040232,1976,8,31,,,91.0,,,0.0,0.0,0.0,389.0,156.0,211.0,,,
USC00040232,1976,8,4,,,71.0,,,0.0,0.0,0.0,256.0,128.0,183.0,,,
USC00040232,1976,8,5,,,86.0,,,0.0,0.0,0.0,278.0,128.0,194.0,,,
USC00040232,1976,8,6,,,86.0,,,0.0,0.0,0.0,278.0,128.0,183.0,,,
USC00040232,1976,8,7,,,84.0,,,0.0,0.0,0.0,261.0,133.0,189.0,,,
USC00040232,1976,8,8,,,76.0,,,0.0,0.0,0.0,289.0,117.0,194.0,,,
USC00040232,1976,8,9,,,86.0,,,0.0,0.0,0.0,317.0,117.0,189.0,,,
USC00040232,1976,9,1,,,81.0,,,0.0,0.0,0.0,378.0,161.0,200.0,,,
USC00040232,1976,9,10,,,81.0,,,0.0,0.0,0.0,389.0,189.0,222.0,,,
USC00040232,1976,9,11,,,38.0,,,0.0,0.0,0.0,283.0,167.0,172.0,,,
USC00040232,1976,9,12,,,36.0,,,10.0,0.0,0.0,222.0,139.0,156.0,,,
USC00040232,1976,9,13,,,51.0,,,0.0,0.0,0.0,267.0,122.0,178.0,,,
USC00040232,1976,9,14,,,66.0,,,0.0,0.0,0.0,311.0,117.0,117.0,,,
USC00040232,1976,9,15,,,76.0,,,0.0,0.0,0.0,367.0,117.0,183.0,,,
USC00040232,1976,9,16,,,66.0,,,0.0,0.0,0.0,267.0,111.0,156.0,,,
USC00040232,1976,9,17,,,51.0,,,0.0,0.0,0.0,256.0,139.0,178.0,,,
USC00040232,1976,9,18,,,58.0,,,0.0,0.0,0.0,283.0,122.0,178.0,,,
USC00040232,1976,9,19,,,61.0,,,0.0,0.0,0.0,306.0,106.0,156.0,,,
USC00040232,1976,9,2,,,107.0,,,0.0,0.0,0.0,367.0,128.0,194.0,,,
USC00040232,1976,9,20,,,61.0,,,0.0,0.0,0.0,267.0,122.0,150.0,,,
USC00040232,1976,9,21,,,61.0,,,0.0,0.0,0.0,267.0,94.0,150.0,,,
USC00040232,1976,9,22,,,61.0,,,0.0,0.0,0.0,283.0,106.0,128.0,,,
USC00040232,1976,9,23,,,51.0,,,0.0,0.0,0.0,289.0,128.0,183.0,,,
USC00040232,1976,9,24,,,61.0,,,0.0,0.0,0.0,311.0,106.0,156.0,,,
USC00040232,1976,9,25,,,66.0,,,0.0,0.0,0.0,283.0,144.0,161.0,,,
USC00040232,1976,9,26,,,61.0,,,0.0,0.0,0.0,256.0,122.0,167.0,,,
USC00040232,1976,9,27,,,53.0,,,0.0,0.0,0.0,261.0,139.0,156.0,,,
USC00040232,1976,9,28,,,38.0,,,0.0,0.0,0.0,256.0,156.0,178.0,,,
USC00040232,1976,9,29,,,3.0,,,216.0,0.0,0.0,211.0,144.0,161.0,,,
USC00040232,1976,9,3,,,107.0,,,0.0,0.0,0.0,333.0,128.0,167.0,,,
USC00040232,1976,9,30,,,28.0,,,3.0,0.0,0.0,250.0,156.0,183.0,,,
USC00040232,1976,9,31,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,
USC00040232,1976,9,4,,,76.0,,,0.0,0.0,0.0,317.0,117.0,167.0,,,
USC00040232,1976,9,5,,,53.0,,,0.0,0.0,0.0,300.0,161.0,183.0,,,
USC00040232,1976,9,6,,,69.0,,,0.0,0.0,0.0,306.0,161.0,194.0,,,
USC00040232,1976,9,7,,,76.0,,,0.0,0.0,0.0,306.0,144.0,211.0,,,
USC00040232,1976,9,8,,,64.0,,,0.0,0.0,0.0,328.0,150.0,239.0,,,
USC00040232,1976,9,9,,,76.0,,,0.0,0.0,0.0,367.0,150.0,239.0,,,
USC00040232,1976,10,1,,,51.0,,,0.0,0.0,0.0,278.0,139.0,172.0,,,
USC00040232,1976,10,10,,,38.0,,,0.0,0.0,0.0,317.0,128.0,167.0,,,
USC00040232,1976,10,11,,,38.0,,,0.0,0.0,0.0,283.0,106.0,156.0,,,
USC00040232,1976,10,12,,,38.0,,,0.0,0.0,0.0,300.0,144.0,178.0,,,
USC00040232,1976,10,13,,,38.0,,,0.0,0.0,0.0,322.0,94.0,139.0,,,
USC00040232,1976,10,14,,,38.0,,,0.0,0.0,0.0,306.0,94.0,139.0,,,
USC00040232,1976,10,15,,,38.0,,,0.0,0.0,0.0,289.0,83.0,139.0,,,
USC00040232,1976,10,16,,,46.0,,,0.0,0.0,0.0,272.0,117.0,139.0,,,
USC00040232,1976,10,17,,,53.0,,,0.0,0.0,0.0,294.0,89.0,144.0,,,
USC00040232,1976,10,18,,,38.0,,,0.0,0.0,0.0,283.0,78.0,111.0,,,
USC00040232,1976,10,19,,,38.0,,,0.0,0.0,0.0,244.0,67.0,100.0,,,
USC00040232,1976,10,2,,,8.0,,,122.0,0.0,0.0,211.0,122.0,139.0,,,
USC00040232,1976,10,20,,,38.0,,,0.0,0.0,0.0,261.0,94.0,133.0,,,
USC00040232,1976,10,21,,,38.0,,,0.0,0.0,0.0,289.0,89.0,111.0,,,
USC00040232,1976,10,22,,,38.0,,,0.0,0.0,0.0,267.0,100.0,128.0,,,
USC00040232,1976,10,23,,,28.0,,,0.0,0.0,0.0,244.0,78.0,100.0,,,
USC00040232,1976,10,24,,,28.0,,,0.0,0.0,0.0,222.0,78.0,100.0,,,
USC00040232,1976,10,25,,,38.0,,,0.0,0.0,0.0,228.0,100.0,139.0,,,
USC00040232,1976,10,26,,,58.0,,,0.0,0.0,0.0,233.0,133.0,156.0,,,
USC00040232,1976,10,27,,,64.0,,,0.0,0.0,0.0,244.0,50.0,150.0,,,
USC00040232,1976,10,28,,,43.0,,,0.0,0.0,0.0,250.0,22.0,106.0,,,
USC00040232,1976,10,29,,,33.0,,,0.0,0.0,0.0,239.0,44.0,56.0,,,
USC00040232,1976,10,3,,,10.0,,,0.0,0.0,0.0,206.0,133.0,167.0,,,
USC00040232,1976,10,30,,,25.0,,,0.0,0.0,0.0,206.0,50.0,72.0,,,
USC00040232,1976,10,31,,,25.0,,,0.0,0.0,0.0,222.0,67.0,111.0,,,
USC00040232,1976,10,4,,,43.0,,,0.0,0.0,0.0,256.0,100.0,156.0,,,
USC00040232,1976,10,5,,,41.0,,,0.0,0.0,0.0,278.0,111.0,150.0,,,
USC00040232,1976,10,6,,,48.0,,,0.0,0.0,0.0,294.0,122.0,156.0,,,
USC00040232,1976,10,7,,,46.0,,,0.0,0.0,0.0,317.0,133.0,172.0,,,
USC00040232,1976,10,8,,,48.0,,,0.0,0.0,0.0,317.0,122.0,167.0,,,
USC00040232,1976,10,9,,,38.0,,,0.0,0.0,0.0,317.0,122.0,189.0,,,
USC00040232,1976,11,1,,,18.0,,,0.0,0.0,0.0,233.0,67.0,117.0,,,
USC00040232,1976,11,10,,,30.0,,,0.0,0.0,0.0,278.0,100.0,150.0,,,
USC00040232,1976,11,11,,,18.0,,,0.0,0.0,0.0,222.0,100.0,128.0,,,
USC00040232,1976,11,12,,,3.0,,,28.0,0.0,0.0,144.0,106.0,122.0,,,
USC00040232,1976,11,13,,,30.0,,,0.0,0.0,0.0,200.0,50.0,94.0,,,
USC00040232,1976,11,14,,,5.0,,,48.0,0.0,0.0,167.0,94.0,139.0,,,
USC00040232,1976,11,15,,,5.0,,,25.0,0.0,0.0,161.0,133.0,133.0,,,
USC00040232,1976,11,16,,,10.0,,,0.0,0.0,0.0,194.0,78.0,106.0,,,
USC00040232,1976,11,17,,,28.0,,,5.0,0.0,0.0,211.0,72.0,94.0,,,
USC00040232,1976,11,18,,,10.0,,,5.0,0.0,0.0,194.0,83.0,117.0,,,
USC00040232,1976,11,19,,,10.0,,,0.0,0.0,0.0,172.0,111.0,128.0,,,
USC00040232,1976,11,2,,,28.0,,,0.0,0.0,0.0,244.0,61.0,133.0,,,
USC00040232,1976,11,20,,,8.0,,,0.0,0.0,0.0,139.0,94.0,111.0,,,
USC00040232,1976,11,21,,,3.0,,,0.0,0.0,0.0,128.0,111.0,111.0,,,
USC00040232,1976,11,22,,,5.0,,,0.0,0.0,0.0,128.0,106.0,111.0,,,
USC00040232,1976,11,23,,,8.0,,,0.0,0.0,0.0,122.0,94.0,100.0,,,
USC00040232,1976,11,24,,,8.0,,,0.0,0.0,0.0,128.0,83.0,89.0,,,
USC00040232,1976,11,25,,,0.0,,,0.0,0.0,0.0,106.0,78.0,83.0,,,
USC00040232,1976,11,26,,,10.0,,,0.0,0.0,0.0,133.0,17.0,39.0,,,
USC00040232,1976,11,27,,,53.0,,,0.0,0.0,0.0,172.0,17.0,83.0,,,
USC00040232,1976,11,28,,,38.0,,,0.0,0.0,0.0,144.0,-11.0,44.0,,,
USC00040232,1976,11,29,,,10.0,,,0.0,0.0,0.0,128.0,-22.0,33.0,,,
USC00040232,1976,11,3,,,25.0,,,0.0,0.0,0.0,256.0,56.0,167.0,,,
USC00040232,1976,11,30,,,13.0,,,0.0,0.0,0.0,156.0,-17.0,28.0,,,
USC00040232,1976,11,31,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,
USC00040232,1976,11,4,,,30.0,,,0.0,0.0,0.0,272.0,44.0,117.0,,,
USC00040232,1976,11,5,,,30.0,,,0.0,0.0,0.0,267.0,67.0,150.0,,,
USC00040232,1976,11,6,,,36.0,,,0.0,0.0,0.0,256.0,61.0,156.0,,,
USC00040232,1976,11,7,,,33.0,,,0.0,0.0,0.0,256.0,61.0,117.0,,,
USC00040232,1976,11,8,,,28.0,,,0.0,0.0,0.0,261.0,78.0,133.0,,,
USC00040232,1976,11,9,,,20.0,,,0.0,0.0,0.0,239.0,67.0,133.0,,,
USC00040232,1976,12,1,,,13.0,,,0.0,0.0,0.0,161.0,-22.0,33.0,,,
USC00040232,1976,12,10,,,38.0,,,0.0,0.0,0.0,172.0,39.0,78.0,,,
USC00040232,1976,12,11,,,15.0,,,0.0,0.0,0.0,144.0,-11.0,11.0,,,
USC00040232,1976,12,12,,,10.0,,,0.0,0.0,0.0,156.0,-11.0,11.0,,,
USC00040232,1976,12,13,,,10.0,,,0.0,0.0,0.0,150.0,-6.0,22.0,,,
USC00040232,1976,12,14,,,10.0,,,0.0,0.0,0.0,156.0,0.0,44.0,,,
USC00040232,1976,12,15,,,13.0,,,0.0,0.0,0.0,178.0,-22.0,17.0,,,
USC00040232,1976,12,16,,,13.0,,,0.0,0.0,0.0,200.0,-11.0,11.0,,,
USC00040232,1976,12,17,,,10.0,,,0.0,0.0,0.0,156.0,-17.0,11.0,,,
USC00040232,1976,12,18,,,10.0,,,0.0,0.0,0.0,150.0,11.0,33.0,,,
USC00040232,1976,12,19,,,15.0,,,0.0,0.0,0.0,183.0,-11.0,28.0,,,
USC00040232,1976,12,2,,,10.0,,,0.0,0.0,0.0,172.0,-17.0,17.0,,,
USC00040232,1976,12,20,,,13.0,,,0.0,0.0,0.0,172.0,-11.0,28.0,,,
USC00040232,1976,12,21,,,10.0,,,0.0,0.0,0.0,167.0,-17.0,33.0,,,
USC00040232,1976,12,22,,,15.0,,,0.0,0.0,0.0,161.0,-22.0,0.0,,,
USC00040232,1976,12,23,,,10.0,,,0.0,0.0,0.0,111.0,0.0,39.0,,,
USC00040232,1976,12,24,,,10.0,,,0.0,0.0,0.0,111.0,-11.0,28.0,,,
USC00040232,1976,12,25,,,10.0,,,0.0,0.0,0.0,156.0,-28.0,17.0,,,
USC00040232,1976,12,26,,,13.0,,,0.0,0.0,0.0,122.0,-11.0,0.0,,,
USC00040232,1976,12,27,,,0.0,,,0.0,0.0,0.0,139.0,-17.0,39.0,,,
USC00040232,1976,12,28,,,15.0,,,0.0,0.0,0.0,156.0,-44.0,-17.0,,,
USC00040232,1976,12,29,,,8.0,,,0.0,0.0,0.0,111.0,-28.0,-6.0,,,
USC00040232,1976,12,3,,,10.0,,,0.0,0.0,0.0,167.0,-11.0,39.0,,,
USC00040232,1976,12,30,,,20.0,,,155.0,0.0,0.0,128.0,-11.0,61.0,,,
USC00040232,1976,12,31,,,0.0,,,89.0,0.0,0.0,100.0,61.0,72.0,,,
USC00040232,1976,12,4,,,18.0,,,0.0,0.0,0.0,183.0,0.0,44.0,,,
USC00040232,1976,12,5,,,20.0,,,0.0,0.0,0.0,156.0,44.0,128.0,,,
USC00040232,1976,12,6,,,25.0,,,0.0,0.0,0.0,189.0,-6.0,33.0,,,
USC00040232,1976,12,7,,,8.0,,,0.0,0.0,0.0,156.0,-6.0,39.0,,,
USC00040232,1976,12,8,,,13.0,,,0.0,0.0,0.0,161.0,-6.0,22.0,,,
USC00040232,1976,12,9,,,10.0,,,0.0,0.0,0.0,161.0,22.0,100.0,,,
USC00040232,1977,1,1,-9999.0,,5.0,-9999.0,,0.0,0.0,0.0,133.0,11.0,33.0,,,
USC00040232,1977,1,10,-9999.0,,15.0,-9999.0,,0.0,0.0,0.0,89.0,-17.0,17.0,,,
USC00040232,1977,1,11,-9999.0,,-9999.0,-9999.0,,0.0,0.0,0.0,111.0,-6.0,33.0,,,
USC00040232,1977,1,12,-9999.0,,-9999.0,-9999.0,,43.0,0.0,0.0,83.0,33.0,39.0,,,
USC00040232,1977,1,13,3.0,,-9999.0,20.0,,0.0,0.0,0.0,89.0,39.0,61.0,,,
USC00040232,1977,1,14,-9999.0,,8.0,-9999.0,,0.0,0.0,0.0,72.0,6.0,39.0,,,
USC00040232,1977,1,15,-9999.0,,8.0,-9999.0,,0.0,0.0,0.0,67.0,17.0,33.0,,,
USC00040232,1977,1,16,-9999.0,,5.0,-9999.0,,0.0,0.0,0.0,50.0,22.0,28.0,,,
USC00040232,1977,1,17,-9999.0,,15.0,-9999.0,,0.0,0.0,0.0,44.0,11.0,17.0,,,
USC00040232,1977,1,18,-9999.0,,8.0,-9999.0,,0.0,0.0,0.0,33.0,6.0,17.0,,,
USC00040232,1977,1,19,-9999.0,,5.0,-9999.0,,0.0,0.0,0.0,50.0,11.0,17.0,,,
USC00040232,1977,1,2,-9999.0,,3.0,-9999.0,,30.0,0.0,0.0,106.0,28.0,94.0,,,
USC00040232,1977,1,20,-9999.0,,3.0,-9999.0,,0.0,0.0,0.0,56.0,11.0,28.0,,,
USC00040232,1977,1,21,-9999.0,,8.0,-9999.0,,10.0,0.0,0.0,78.0,6.0,67.0,,,
USC00040232,1977,1,22,-9999.0,,-9999.0,-9999.0,,0.0,0.0,0.0,128.0,61.0,83.0,,,
USC00040232,1977,1,23,-9999.0,,8.0,-9999.0,,0.0,0.0,0.0,167.0,44.0,72.0,,,
USC00040232,1977,1,24,-9999.0,,8.0,-9999.0,,0.0,0.0,0.0,172.0,22.0,56.0,,,
USC00040232,1977,1,25,-9999.0,,-9999.0,-9999.0,,0.0,0.0,0.0,144.0,11.0,17.0,,,
USC00040232,1977,1,26,-9999.0,,15.0,-9999.0,,0.0,0.0,0.0,72.0,11.0,39.0,,,
USC00040232,1977,1,27,-9999.0,,10.0,-9999.0,,0.0,0.0,0.0,144.0,33.0,56.0,,,
USC00040232,1977,1,28,-9999.0,,0.0,-9999.0,,0.0,0.0,0.0,89.0,6.0,44.0,,,
USC00040232,1977,1,29,-9999.0,,10.0,-9999.0,,0.0,0.0,0.0,72.0,44.0,56.0,,,
USC00040232,1977,1,3,-9999.0,,8.0,-9999.0,,91.0,0.0,0.0,128.0,67.0,100.0,,,
USC00040232,1977,1,30,-9999.0,,0.0,-9999.0,,0.0,0.0,0.0,94.0,-6.0,44.0,,,
USC00040232,1977,1,31,-9999.0,,10.0,-9999.0,,0.0,0.0,0.0,67.0,6.0,33.0,,,
USC00040232,1977,1,4,-9999.0,,13.0,-9999.0,,0.0,0.0,0.0,133.0,39.0,56.0,,,
USC00040232,1977,1,5,-9999.0,,13.0,-9999.0,,0.0,0.0,0.0,122.0,22.0,44.0,,,
USC00040232,1977,1,6,-9999.0,,5.0,-9999.0,,5.0,0.0,0.0,72.0,17.0,44.0,,,
USC00040232,1977,1,7,-9999.0,,20.0,-9999.0,,0.0,0.0,0.0,128.0,-17.0,33.0,,,
USC00040232,1977,1,8,-9999.0,,15.0,-9999.0,,0.0,0.0,0.0,111.0,-6.0,22.0,,,
USC00040232,1977,1,9,-9999.0,,15.0,-9999.0,,0.0,0.0,0.0,128.0,-22.0,0.0,,,
USC00040232,1977,2,1,,,8.0,,,0.0,0.0,0.0,128.0,11.0,39.0,,,
USC00040232,1977,2,10,,,18.0,,,0.0,0.0,0.0,167.0,39.0,50.0,,,
USC00040232,1977,2,11,,,23.0,,,0.0,0.0,0.0,194.0,33.0,67.0,,,
USC00040232,1977,2,12,,,20.0,,,0.0,0.0,0.0,200.0,33.0,72.0,,,
USC00040232,1977,2,13,,,18.0,,,0.0,0.0,0.0,206.0,50.0,133.0,,,
USC00040232,1977,2,14,,,20.0,,,0.0,0.0,0.0,222.0,50.0,67.0,,,
USC00040232,1977,2,15,,,25.0,,,0.0,0.0,0.0,244.0,50.0,72.0,,,
USC00040232,1977,2,16,,,25.0,,,0.0,0.0,0.0,228.0,50.0,94.0,,,
USC00040232,1977,2,17,,,18.0,,,0.0,0.0,0.0,233.0,72.0,117.0,,,
USC00040232,1977,2,18,,,23.0,,,0.0,0.0,0.0,244.0,28.0,94.0,,,
USC00040232,1977,2,19,,,25.0,,,0.0,0.0,0.0,239.0,67.0,100.0,,,
USC00040232,1977,2,2,,,8.0,,,0.0,0.0,0.0,133.0,-11.0,33.0,,,
USC00040232,1977,2,20,,,23.0,,,0.0,0.0,0.0,228.0,56.0,89.0,,,
USC00040232,1977,2,21,,,3.0,,,71.0,0.0,0.0,156.0,89.0,117.0,,,
USC00040232,1977,2,22,,,15.0,,,48.0,0.0,0.0,150.0,56.0,106.0,,,
USC00040232,1977,2,23,,,18.0,,,64.0,0.0,0.0,167.0,78.0,117.0,,,
USC00040232,1977,2,24,,,38.0,,,0.0,0.0,0.0,150.0,39.0,78.0,,,
USC00040232,1977,2,25,,,38.0,,,0.0,0.0,0.0,156.0,50.0,100.0,,,
USC00040232,1977,2,26,,,36.0,,,0.0,0.0,0.0,172.0,44.0,106.0,,,
USC00040232,1977,2,27,,,38.0,,,0.0,0.0,0.0,189.0,44.0,106.0,,,
USC00040232,1977,2,28,,,13.0,,,0.0,0.0,0.0,194.0,67.0,144.0,,,
USC00040232,1977,2,29,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,
USC00040232,1977,2,3,,,10.0,,,0.0,0.0,0.0,89.0,-6.0,11.0,,,
USC00040232,1977,2,30,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,
USC00040232,1977,2,31,,,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,
USC00040232,1977,2,4,,,10.0,,,0.0,0.0,0.0,122.0,11.0,56.0,,,
USC00040232,1977,2,5,,,18.0,,,0.0,0.0,0.0,178.0,11.0,50.0,,,
USC00040232,1977,2,6,,,8.0,,,0.0,0.0,0.0,150.0,44.0,67.0,,,
USC00040232,1977,2,7,,,13.0,,,0.0,0.0,0.0,183.0,17.0,39.0,,,
USC00040232,1977,2,8,,,-9999.0,,,5.0,0.0,0.0,161.0,39.0,111.0,,,
USC00040232,1977,2,9,,,-9999.0,,,13.0,0.0,0.0,156.0,78.0,100.0,,,
USC00040232,1977,3,1,,,38.0,,,0.0,0.0,0.0,156.0,28.0,83.0,,,
USC00040232,1977,3,10,,,61.0,,,0.0,0.0,0.0,161.0,-6.0,94.0,,,
USC00040232,1977,3,11,,,64.0,,,0.0,0.0,0.0,178.0,28.0,139.0,,,
USC00040232,1977,3,12,,,58.0,,,0.0,0.0,0.0,206.0,78.0,111.0,,,
USC00040232,1977,3,13,,,53.0,,,10.0,0.0,0.0,150.0,44.0,89.0,,,
USC00040232,1977,3,14,,,43.0,,,0.0,0.0,0.0,150.0,-11.0,50.0,,,
USC00040232,1977,3,15,,,38.0,,,0.0,0.0,0.0,156.0,44.0,72.0,,,
USC00040232,1977,3,16,,,0.0,,,272.0,0.0,0.0,133.0,44.0,56.0,,,
USC00040232,1977,3,17,,,15.0,,,0.0,0.0,0.0,122.0,33.0,72.0,,,
USC00040232,1977,3,18,,,20.0,,,0.0,0.0,0.0,139.0,39.0,128.0,,,
USC00040232,1977,3,19,,,38.0,,,0.0,0.0,0.0,183.0,28.0,117.0,,,
USC00040232,1977,3,2,,,38.0,,,0.0,0.0,0.0,156.0,56.0,89.0,,,
USC00040232,1977,3,20,,,38.0,,,0.0,0.0,0.0,200.0,50.0,133.0,,,
USC00040232,1977,3,21,,,51.0,,,0.0,0.0,0.0,222.0,50.0,150.0,,,
USC00040232,1977,3,22,,,46.0,,,0.0,0.0,0.0,244.0,50.0,128.0,,,
USC00040232,1977,3,23,,,48.0,,,0.0,0.0,0.0,244.0,61.0,111.0,,,
USC00040232,1977,3,24,,,33.0,,,3.0,0.0,0.0,172.0,61.0,94.0,,,
USC00040232,1977,3,25,,,33.0,,,18.0,0.0,0.0,117.0,39.0,106.0,,,
USC00040232,1977,3,26,,,64.0,,,0.0,0.0,0.0,200.0,50.0,156.0,,,
USC00040232,1977,3,27,,,51.0,,,0.0,0.0,0.0,239.0,28.0,150.0,,,
USC00040232,1977,3,28,,,64.0,,,0.0,0.0,0.0,222.0,56.0,100.0,,,
USC00040232,1977,3,29,,,74.0,,,0.0,0.0,0.0,183.0,72.0,111.0,,,
USC00040232,1977,3,3,,,38.0,,,0.0,0.0,0.0,156.0,83.0,106.0,,,
USC00040232,1977,3,30,,,64.0,,,0.0,0.0,0.0,178.0,17.0,89.0,,,
USC00040232,1977,3,31,,,28.0,,,0.0,0.0,0.0,172.0,0.0,89.0,,,
USC00040232,1977,3,4,,,71.0,,,0.0,0.0,0.0,178.0,72.0,100.0,,,
