ID,YEAR,MONTH,DAY,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT16,WT17,WT18,WT19,WT21,WT22,WV01,WV03
USW00093230,2004,8,27,22.0,1049.0,1051.0,0.0,,,117.0,211.0,22.0,,-9999.0,70.0,50.0,67.0,89.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,8,28,17.0,1519.0,1507.0,0.0,,,133.0,256.0,11.0,,-9999.0,30.0,30.0,54.0,67.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,8,29,11.0,1613.0,1612.0,0.0,,,150.0,267.0,33.0,,0.0,210.0,200.0,58.0,76.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,8,3,25.0,1630.0,1618.0,0.0,,,122.0,239.0,6.0,,-9999.0,180.0,190.0,67.0,89.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,8,30,21.0,1606.0,1516.0,0.0,,,161.0,283.0,39.0,,0.0,200.0,190.0,67.0,89.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,8,31,21.0,1504.0,1504.0,0.0,,,156.0,283.0,28.0,,0.0,190.0,190.0,76.0,94.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,8,4,26.0,1627.0,1451.0,0.0,,,133.0,233.0,28.0,,-9999.0,190.0,200.0,80.0,116.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,8,5,40.0,1352.0,1351.0,0.0,,,128.0,233.0,17.0,,-9999.0,200.0,200.0,89.0,116.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,8,6,27.0,1159.0,1157.0,0.0,,,150.0,228.0,67.0,,-9999.0,190.0,190.0,94.0,130.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,8,7,19.0,1617.0,1617.0,0.0,,,133.0,261.0,6.0,,-9999.0,30.0,30.0,63.0,72.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,8,8,21.0,1416.0,1416.0,0.0,,,167.0,289.0,44.0,,-9999.0,30.0,30.0,63.0,76.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,8,9,20.0,1338.0,1338.0,0.0,,,172.0,289.0,56.0,,-9999.0,210.0,200.0,72.0,94.0,,,-9999.0,,,,,-9999.0,,,,-9999.0,,,,,,,-9999.0
USW00093230,2004,9,1,43.0,1620.0,1031.0,0.0,,,194.0,278.0,111.0,,0.0,200.0,190.0,94.0,143.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,10,26.0,1034.0,1033.0,0.0,,,139.0,267.0,11.0,,0.0,190.0,190.0,94.0,112.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,11,21.0,1107.0,1404.0,0.0,,,150.0,272.0,28.0,,0.0,190.0,190.0,72.0,94.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,12,42.0,1219.0,905.0,0.0,,,161.0,233.0,89.0,,0.0,190.0,170.0,116.0,161.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,13,41.0,1252.0,1453.0,0.0,,,139.0,228.0,44.0,,0.0,190.0,190.0,103.0,134.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,14,15.0,1350.0,1556.0,0.0,,,106.0,217.0,-11.0,,0.0,30.0,40.0,45.0,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,15,17.0,1608.0,1531.0,0.0,,,117.0,239.0,-6.0,,-9999.0,190.0,190.0,67.0,98.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,16,24.0,1216.0,1428.0,0.0,,,133.0,244.0,17.0,,0.0,190.0,240.0,76.0,98.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,17,43.0,2308.0,2238.0,0.0,,,117.0,217.0,17.0,,0.0,190.0,190.0,130.0,183.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,18,67.0,850.0,303.0,0.0,,,72.0,128.0,11.0,,0.0,200.0,190.0,156.0,210.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,19,30.0,1410.0,1317.0,0.0,,,22.0,67.0,-28.0,,0.0,200.0,200.0,94.0,130.0,1.0,,-9999.0,,,,,1.0,,,1.0,,,1.0,,,,,-9999.0
USW00093230,2004,9,2,28.0,1455.0,1227.0,0.0,,,144.0,222.0,61.0,,0.0,200.0,190.0,89.0,134.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,20,19.0,951.0,1424.0,18.0,,,33.0,89.0,-22.0,,0.0,30.0,30.0,63.0,76.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,1.0,,,,,-9999.0
USW00093230,2004,9,21,20.0,1457.0,1138.0,0.0,,,56.0,150.0,-44.0,,0.0,340.0,20.0,54.0,58.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,22,17.0,1538.0,1537.0,0.0,,,94.0,211.0,-28.0,,0.0,30.0,30.0,45.0,58.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,23,18.0,1546.0,1546.0,0.0,,,106.0,228.0,-17.0,,0.0,200.0,200.0,58.0,80.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,24,18.0,1539.0,1506.0,0.0,,,111.0,233.0,-17.0,,0.0,30.0,30.0,45.0,63.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,25,18.0,1447.0,1234.0,0.0,,,122.0,256.0,-11.0,,0.0,200.0,190.0,76.0,112.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,26,16.0,1417.0,1416.0,0.0,,,111.0,244.0,-22.0,,0.0,200.0,200.0,72.0,107.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,27,17.0,1538.0,1506.0,0.0,,,100.0,228.0,-33.0,,0.0,350.0,30.0,54.0,67.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,28,21.0,1652.0,1653.0,0.0,,,111.0,217.0,6.0,,0.0,190.0,190.0,67.0,72.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,29,19.0,1712.0,1712.0,0.0,,,100.0,211.0,-11.0,,0.0,20.0,30.0,58.0,94.0,-9999.0,,1.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,1.0
USW00093230,2004,9,3,36.0,1627.0,1331.0,0.0,,,106.0,156.0,50.0,,0.0,30.0,30.0,76.0,107.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,30,14.0,1209.0,1208.0,0.0,,,94.0,194.0,-11.0,,0.0,200.0,200.0,76.0,103.0,-9999.0,,1.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,1.0
USW00093230,2004,9,31,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,4,17.0,1212.0,1209.0,0.0,,,111.0,211.0,11.0,,0.0,30.0,20.0,67.0,94.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,5,17.0,1442.0,1447.0,0.0,,,128.0,256.0,0.0,,0.0,30.0,30.0,63.0,76.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,6,18.0,1525.0,1526.0,0.0,,,139.0,261.0,17.0,,0.0,200.0,210.0,67.0,80.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,7,18.0,1347.0,1538.0,0.0,,,150.0,272.0,22.0,,0.0,40.0,210.0,58.0,76.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,8,22.0,1319.0,1420.0,0.0,,,139.0,272.0,0.0,,0.0,190.0,180.0,89.0,130.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,9,9,22.0,1214.0,1214.0,0.0,,,133.0,261.0,0.0,,0.0,190.0,190.0,98.0,130.0,-9999.0,,-9999.0,,,,,-9999.0,,,-9999.0,,,-9999.0,,,,,-9999.0
USW00093230,2004,10,1,17.0,1725.0,1229.0,0.0,,,100.0,211.0,-17.0,,0.0,190.0,360.0,54.0,67.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,10,32.0,1122.0,1010.0,0.0,,,56.0,117.0,-6.0,,-9999.0,60.0,80.0,94.0,134.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,11,30.0,1033.0,1032.0,0.0,,,56.0,133.0,-28.0,,0.0,30.0,40.0,89.0,134.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,12,29.0,1226.0,1213.0,0.0,,,94.0,183.0,6.0,,0.0,60.0,60.0,80.0,125.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,13,23.0,1106.0,1007.0,0.0,,,94.0,200.0,-11.0,,0.0,50.0,50.0,94.0,130.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,14,15.0,1355.0,1226.0,0.0,,,94.0,211.0,-22.0,,0.0,30.0,30.0,40.0,58.0,-9999.0,-9999.0,-9999.0,,,,,1.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,15,16.0,1515.0,1515.0,0.0,,,100.0,217.0,-22.0,,0.0,190.0,180.0,45.0,58.0,-9999.0,-9999.0,-9999.0,,,,,1.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,16,34.0,1314.0,1130.0,0.0,,,83.0,183.0,-17.0,,0.0,190.0,180.0,80.0,125.0,-9999.0,-9999.0,-9999.0,,,,,1.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,17,59.0,1910.0,1909.0,234.0,,,56.0,78.0,33.0,,0.0,200.0,210.0,134.0,206.0,1.0,-9999.0,-9999.0,,,,,1.0,,,1.0,1.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,18,51.0,324.0,317.0,5.0,,,22.0,39.0,6.0,,0.0,180.0,180.0,103.0,139.0,1.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,1.0,,1.0,1.0,,-9999.0,,-9999.0
USW00093230,2004,10,19,46.0,1728.0,853.0,234.0,,,22.0,44.0,0.0,,0.0,200.0,200.0,116.0,165.0,1.0,1.0,-9999.0,,,,,-9999.0,,,1.0,1.0,,1.0,1.0,,-9999.0,,-9999.0
USW00093230,2004,10,2,16.0,1537.0,1539.0,0.0,,,100.0,194.0,6.0,,0.0,200.0,190.0,67.0,76.0,-9999.0,-9999.0,1.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,1.0
USW00093230,2004,10,20,8.0,237.0,5.0,157.0,,,-17.0,28.0,-61.0,,0.0,200.0,200.0,58.0,72.0,1.0,1.0,-9999.0,,,,,-9999.0,,,1.0,-9999.0,,1.0,-9999.0,,1.0,,-9999.0
USW00093230,2004,10,21,10.0,1021.0,1020.0,0.0,,,-17.0,61.0,-94.0,,0.0,160.0,170.0,31.0,40.0,1.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,22,16.0,2327.0,2322.0,0.0,,,17.0,100.0,-67.0,,0.0,200.0,210.0,63.0,76.0,1.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,-9999.0,,-9999.0,-9999.0,,1.0,,-9999.0
USW00093230,2004,10,23,50.0,831.0,825.0,13.0,,,39.0,56.0,22.0,,0.0,190.0,180.0,98.0,125.0,1.0,-9999.0,-9999.0,,,,,-9999.0,,,1.0,1.0,,1.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,24,19.0,1129.0,1546.0,0.0,,,39.0,100.0,-22.0,,0.0,190.0,200.0,67.0,72.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,25,43.0,2336.0,2349.0,0.0,,,17.0,61.0,-33.0,,0.0,200.0,190.0,107.0,156.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,1.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,26,22.0,117.0,116.0,292.0,,,-28.0,28.0,-83.0,,0.0,200.0,200.0,170.0,201.0,1.0,1.0,-9999.0,,,,,-9999.0,,,1.0,-9999.0,,1.0,-9999.0,,1.0,,-9999.0
USW00093230,2004,10,27,1.0,850.0,840.0,0.0,,,-33.0,33.0,-106.0,,-9999.0,180.0,210.0,22.0,27.0,1.0,-9999.0,-9999.0,,,,,1.0,,,1.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,28,-9999.0,-9999.0,-9999.0,0.0,,,-56.0,6.0,-117.0,,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,29,4.0,1955.0,2010.0,0.0,,,-6.0,67.0,-78.0,,-9999.0,180.0,190.0,31.0,31.0,1.0,-9999.0,-9999.0,,,,,1.0,,,1.0,-9999.0,,-9999.0,-9999.0,,1.0,,-9999.0
USW00093230,2004,10,3,13.0,1230.0,1229.0,0.0,,,100.0,211.0,-11.0,,0.0,30.0,30.0,58.0,67.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,30,15.0,1423.0,1338.0,0.0,,,11.0,106.0,-83.0,,0.0,210.0,210.0,45.0,63.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,31,13.0,1900.0,1913.0,0.0,,,-6.0,56.0,-72.0,,0.0,60.0,80.0,54.0,67.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,4,10.0,1622.0,1621.0,0.0,,,122.0,206.0,33.0,,0.0,190.0,180.0,72.0,98.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,5,13.0,1318.0,1151.0,0.0,,,106.0,217.0,-11.0,,0.0,20.0,350.0,45.0,67.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,6,16.0,1331.0,1304.0,0.0,,,111.0,228.0,-11.0,,-9999.0,190.0,200.0,72.0,98.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,7,16.0,1402.0,1352.0,0.0,,,94.0,211.0,-22.0,,-9999.0,30.0,30.0,45.0,63.0,-9999.0,-9999.0,-9999.0,,,,,1.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,8,37.0,1212.0,1043.0,0.0,,,111.0,222.0,-6.0,,-9999.0,180.0,190.0,98.0,130.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,10,9,38.0,247.0,251.0,0.0,,,100.0,161.0,33.0,,-9999.0,190.0,200.0,143.0,197.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,-9999.0,1.0,,-9999.0,-9999.0,,-9999.0,,-9999.0
USW00093230,2004,11,1,12.0,1216.0,1200.0,0.0,,,-6.0,83.0,-94.0,,0.0,30.0,30.0,45.0,76.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,10,17.0,1257.0,1531.0,28.0,,,56.0,111.0,0.0,,-9999.0,190.0,200.0,80.0,103.0,1.0,-9999.0,,,,,,-9999.0,,,1.0,1.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,11,15.0,1244.0,1244.0,18.0,,,28.0,50.0,0.0,,-9999.0,200.0,200.0,54.0,63.0,1.0,-9999.0,,,,,,-9999.0,,,1.0,1.0,,1.0,-9999.0,,-9999.0,,
USW00093230,2004,11,12,14.0,1203.0,1202.0,0.0,,,33.0,83.0,-17.0,,-9999.0,60.0,70.0,54.0,89.0,1.0,1.0,,,,,,-9999.0,,,1.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,13,18.0,1908.0,1908.0,0.0,,,22.0,72.0,-28.0,,-9999.0,190.0,190.0,67.0,89.0,-9999.0,-9999.0,,,,,,1.0,,,-9999.0,1.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,14,11.0,1319.0,1253.0,0.0,,,11.0,78.0,-61.0,,-9999.0,20.0,290.0,36.0,54.0,-9999.0,-9999.0,,,,,,1.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,15,12.0,1136.0,1135.0,0.0,,,28.0,100.0,-44.0,,-9999.0,20.0,20.0,36.0,45.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,16,10.0,1244.0,1242.0,0.0,,,44.0,128.0,-39.0,,-9999.0,30.0,30.0,40.0,54.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,17,10.0,1258.0,1257.0,0.0,,,50.0,128.0,-33.0,,-9999.0,30.0,30.0,40.0,58.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,18,13.0,1419.0,1220.0,0.0,,,39.0,128.0,-50.0,,-9999.0,30.0,30.0,40.0,54.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,19,18.0,1254.0,1216.0,0.0,,,6.0,50.0,-44.0,,-9999.0,70.0,70.0,67.0,98.0,-9999.0,-9999.0,,,,,,1.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,2,19.0,1411.0,1431.0,0.0,,,33.0,133.0,-67.0,,0.0,190.0,190.0,58.0,67.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,20,43.0,1854.0,2205.0,0.0,,,-17.0,44.0,-78.0,,-9999.0,40.0,30.0,112.0,156.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,1.0,-9999.0,,-9999.0,,
USW00093230,2004,11,21,31.0,17.0,14.0,0.0,,,-33.0,0.0,-67.0,,-9999.0,10.0,20.0,98.0,156.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,1.0,-9999.0,,-9999.0,,
USW00093230,2004,11,22,13.0,59.0,58.0,0.0,,,0.0,78.0,-83.0,,0.0,130.0,140.0,58.0,72.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,23,14.0,1343.0,1351.0,0.0,,,6.0,89.0,-83.0,,0.0,10.0,20.0,40.0,63.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,24,13.0,1314.0,1123.0,0.0,,,17.0,106.0,-78.0,,0.0,20.0,40.0,36.0,45.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,25,36.0,1011.0,1159.0,8.0,,,50.0,106.0,-11.0,,0.0,190.0,210.0,94.0,134.0,1.0,-9999.0,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,-9999.0,,
USW00093230,2004,11,26,30.0,2340.0,2340.0,0.0,,,17.0,83.0,-50.0,,0.0,200.0,200.0,116.0,156.0,1.0,1.0,,,,,,-9999.0,,,1.0,-9999.0,,1.0,-9999.0,,1.0,,
USW00093230,2004,11,27,29.0,21.0,20.0,310.0,,,-61.0,11.0,-133.0,,0.0,190.0,180.0,112.0,161.0,1.0,1.0,,,,,,-9999.0,,,1.0,-9999.0,,1.0,-9999.0,,1.0,,
USW00093230,2004,11,28,23.0,1147.0,1201.0,0.0,,,-106.0,-50.0,-161.0,,0.0,40.0,30.0,67.0,89.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,29,9.0,708.0,708.0,0.0,,,-100.0,0.0,-206.0,,0.0,190.0,200.0,31.0,36.0,-9999.0,-9999.0,,,,,,1.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,3,26.0,919.0,820.0,53.0,,,22.0,56.0,-11.0,,0.0,200.0,210.0,89.0,139.0,1.0,-9999.0,,,,,,-9999.0,,,1.0,1.0,,1.0,1.0,,1.0,,
USW00093230,2004,11,30,7.0,2330.0,2335.0,0.0,,,-67.0,28.0,-161.0,,0.0,230.0,140.0,27.0,31.0,1.0,-9999.0,,,,,,-9999.0,,,1.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,31,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,4,13.0,1420.0,1418.0,13.0,,,6.0,56.0,-44.0,,0.0,40.0,40.0,54.0,80.0,1.0,-9999.0,,,,,,-9999.0,,,1.0,-9999.0,,1.0,-9999.0,,-9999.0,,
USW00093230,2004,11,5,25.0,1033.0,1454.0,0.0,,,11.0,89.0,-67.0,,0.0,50.0,80.0,76.0,98.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,6,16.0,1314.0,1330.0,0.0,,,44.0,139.0,-56.0,,0.0,50.0,60.0,76.0,98.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,7,16.0,1049.0,1049.0,0.0,,,50.0,122.0,-22.0,,0.0,30.0,30.0,76.0,143.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,8,18.0,1604.0,1619.0,8.0,,,44.0,78.0,11.0,,0.0,200.0,200.0,58.0,67.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,1.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,11,9,13.0,1603.0,2116.0,0.0,,,50.0,122.0,-22.0,,-9999.0,190.0,200.0,45.0,54.0,-9999.0,-9999.0,,,,,,-9999.0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,-9999.0,,
USW00093230,2004,12,1,17.0,2335.0,1712.0,0.0,,,-72.0,-6.0,-144.0,,0.0,100.0,80.0,54.0,76.0,-9999.0,-9999.0,,,,,,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2004,12,10,10.0,1355.0,1351.0,0.0,,,17.0,72.0,-44.0,,0.0,30.0,20.0,54.0,58.0,1.0,1.0,,,,,,-9999.0,,-9999.0,1.0,-9999.0,,-9999.0,,,1.0,,
USW00093230,2004,12,11,12.0,1434.0,1427.0,0.0,,,33.0,117.0,-56.0,,0.0,30.0,30.0,45.0,54.0,-9999.0,-9999.0,,,,,,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2004,12,12,19.0,2230.0,2254.0,0.0,,,33.0,122.0,-61.0,,0.0,200.0,210.0,89.0,112.0,-9999.0,-9999.0,,,,,,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2004,12,13,13.0,39.0,13.0,0.0,,,39.0,128.0,-50.0,,0.0,190.0,180.0,76.0,98.0,-9999.0,-9999.0,,,,,,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2004,12,14,13.0,1345.0,1344.0,0.0,,,22.0,122.0,-78.0,,0.0,210.0,200.0,45.0,67.0,-9999.0,-9999.0,,,,,,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
USW00093230,2004,12,15,8.0,1319.0,1317.0,0.0,,,-17.0,67.0,-100.0,,0.0,30.0,20.0,31.0,40.0,-9999.0,-9999.0,,,,,,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,
