ID,YEAR,MONTH,DAY,AWND,DAPR,FMTM,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT08
USW00023259,2007,7,15,28.0,,,,1823.0,0.0,,,,222.0,128.0,,,240.0,240.0,67.0,98.0,1.0,1.0,,,1.0
USW00023259,2007,7,16,36.0,,,,1716.0,0.0,,,,211.0,139.0,,,250.0,240.0,67.0,81.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,7,17,26.0,,,,1658.0,0.0,,,,233.0,133.0,,,260.0,250.0,63.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,7,18,27.0,,,,1818.0,0.0,,,,228.0,161.0,,,240.0,240.0,67.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,7,19,28.0,,,,1645.0,0.0,,,,217.0,128.0,,,240.0,240.0,67.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,7,2,22.0,,,,1809.0,0.0,,,,222.0,106.0,,,270.0,240.0,67.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,7,20,27.0,,,,1456.0,0.0,,,,222.0,133.0,,,270.0,240.0,67.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,7,21,31.0,,,,1550.0,0.0,,,,228.0,156.0,,,240.0,270.0,67.0,103.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,22,30.0,,,,1622.0,0.0,,,,222.0,139.0,,,270.0,240.0,67.0,98.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,23,36.0,,,,1821.0,0.0,,,,228.0,161.0,,,260.0,240.0,67.0,94.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,7,24,37.0,,,,1652.0,0.0,,,,178.0,144.0,,,240.0,230.0,63.0,89.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,25,37.0,,,,449.0,0.0,,,,183.0,139.0,,,250.0,240.0,63.0,98.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,26,33.0,,,,1208.0,0.0,,,,172.0,133.0,,,250.0,240.0,63.0,81.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,27,25.0,,,,1421.0,0.0,,,,189.0,128.0,,,280.0,290.0,67.0,81.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,7,28,25.0,,,,1710.0,0.0,,,,194.0,117.0,,,260.0,230.0,63.0,76.0,1.0,1.0,,,1.0
USW00023259,2007,7,29,36.0,,,,1507.0,0.0,,,,189.0,133.0,,,230.0,270.0,63.0,72.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,7,3,30.0,,,,1221.0,0.0,,,,183.0,111.0,,,240.0,250.0,63.0,81.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,30,26.0,,,,1326.0,0.0,,,,183.0,122.0,,,290.0,290.0,58.0,76.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,31,29.0,,,,1445.0,0.0,,,,183.0,122.0,,,220.0,270.0,63.0,81.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,4,25.0,,,,1215.0,0.0,,,,200.0,122.0,,,250.0,320.0,54.0,63.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,5,30.0,,,,1512.0,0.0,,,,206.0,128.0,,,210.0,190.0,76.0,94.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,6,30.0,,,,1503.0,0.0,,,,200.0,117.0,,,220.0,210.0,89.0,112.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,7,36.0,,,,1239.0,0.0,,,,161.0,122.0,,,250.0,250.0,67.0,103.0,1.0,-9999.0,,,1.0
USW00023259,2007,7,8,35.0,,,,1438.0,0.0,,,,183.0,117.0,,,210.0,200.0,81.0,116.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,7,9,19.0,,,,1321.0,0.0,,,,228.0,128.0,,,70.0,290.0,45.0,63.0,1.0,-9999.0,,,1.0
USW00023259,2007,8,1,21.0,,,,1609.0,0.0,,,,200.0,128.0,,,240.0,250.0,63.0,76.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,8,10,26.0,,,,1344.0,0.0,,,,194.0,122.0,,,280.0,270.0,67.0,81.0,1.0,-9999.0,,,1.0
USW00023259,2007,8,11,34.0,,,,1502.0,0.0,,,,189.0,139.0,,,240.0,230.0,72.0,98.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,12,30.0,,,,1731.0,0.0,,,,194.0,122.0,,,250.0,260.0,67.0,94.0,1.0,-9999.0,,,1.0
USW00023259,2007,8,13,28.0,,,,1117.0,0.0,,,,211.0,106.0,,,280.0,290.0,67.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,14,30.0,,,,1521.0,0.0,,,,200.0,128.0,,,250.0,250.0,67.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,15,31.0,,,,1500.0,0.0,,,,211.0,128.0,,,220.0,240.0,67.0,103.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,16,22.0,,,,1512.0,0.0,,,,217.0,122.0,,,260.0,270.0,58.0,103.0,1.0,-9999.0,,,1.0
USW00023259,2007,8,17,26.0,,,,1622.0,0.0,,,,206.0,106.0,,,300.0,260.0,58.0,76.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,18,28.0,,,,1606.0,0.0,,,,217.0,128.0,,,230.0,240.0,63.0,103.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,19,21.0,,,,1512.0,0.0,,,,222.0,111.0,,,270.0,270.0,58.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,2,22.0,,,,1627.0,0.0,,,,206.0,133.0,,,320.0,310.0,58.0,72.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,8,20,22.0,,,,1230.0,0.0,,,,228.0,139.0,,,220.0,290.0,58.0,76.0,1.0,1.0,,,-9999.0
USW00023259,2007,8,21,34.0,,,,1756.0,0.0,,,,222.0,139.0,,,240.0,250.0,63.0,81.0,1.0,1.0,,,1.0
USW00023259,2007,8,22,37.0,,,,1729.0,0.0,,,,222.0,144.0,,,220.0,220.0,67.0,89.0,1.0,-9999.0,,,1.0
USW00023259,2007,8,23,41.0,,,,1413.0,0.0,,,,217.0,144.0,,,220.0,220.0,89.0,112.0,1.0,-9999.0,,,1.0
USW00023259,2007,8,24,22.0,,,,1655.0,0.0,,,,228.0,133.0,,,220.0,230.0,58.0,76.0,1.0,-9999.0,,,1.0
USW00023259,2007,8,25,28.0,,,,1508.0,0.0,,,,222.0,128.0,,,220.0,220.0,81.0,103.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,26,24.0,,,,1634.0,0.0,,,,217.0,161.0,,,240.0,220.0,72.0,98.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,27,21.0,,,,1309.0,0.0,,,,222.0,150.0,,,220.0,220.0,54.0,67.0,1.0,-9999.0,,,1.0
USW00023259,2007,8,28,13.0,,,,1434.0,0.0,,,,239.0,139.0,,,30.0,360.0,40.0,63.0,1.0,-9999.0,,,1.0
USW00023259,2007,8,29,13.0,,,,1416.0,0.0,,,,261.0,139.0,,,330.0,330.0,45.0,58.0,1.0,1.0,,,1.0
USW00023259,2007,8,3,17.0,,,,1604.0,0.0,,,,206.0,122.0,,,230.0,230.0,67.0,76.0,1.0,-9999.0,,,1.0
USW00023259,2007,8,30,12.0,,,,1408.0,0.0,,,,250.0,144.0,,,320.0,320.0,40.0,58.0,1.0,1.0,,,1.0
USW00023259,2007,8,31,17.0,,,,1212.0,0.0,,,,222.0,150.0,,,320.0,340.0,45.0,63.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,4,24.0,,,,1322.0,0.0,,,,189.0,94.0,,,220.0,200.0,58.0,81.0,1.0,1.0,,,1.0
USW00023259,2007,8,5,32.0,,,,1513.0,0.0,,,,200.0,128.0,,,250.0,260.0,72.0,89.0,1.0,-9999.0,,,1.0
USW00023259,2007,8,6,31.0,,,,1357.0,0.0,,,,200.0,139.0,,,280.0,280.0,72.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,7,31.0,,,,1533.0,0.0,,,,200.0,122.0,,,270.0,270.0,67.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,8,30.0,,,,1509.0,0.0,,,,194.0,128.0,,,280.0,270.0,72.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,8,9,26.0,,,,454.0,0.0,,,,183.0,128.0,,,300.0,220.0,67.0,89.0,1.0,-9999.0,,,1.0
USW00023259,2007,9,1,13.0,,,,1644.0,0.0,,,,256.0,144.0,,,240.0,230.0,54.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,10,22.0,,,,1420.0,0.0,,,,217.0,128.0,,,210.0,210.0,67.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,11,28.0,,,,1430.0,0.0,,,,194.0,139.0,,,280.0,280.0,67.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,12,28.0,,,,1541.0,0.0,,,,211.0,156.0,,,230.0,260.0,67.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,13,21.0,,,,1545.0,0.0,,,,239.0,139.0,,,240.0,230.0,63.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,14,22.0,,,,1451.0,0.0,,,,233.0,144.0,,,280.0,290.0,58.0,72.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,15,27.0,,,,1206.0,0.0,,,,222.0,139.0,,,280.0,280.0,72.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,16,28.0,,,,1433.0,0.0,,,,200.0,133.0,,,250.0,240.0,67.0,98.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,17,37.0,,,,1430.0,0.0,,,,200.0,144.0,,,240.0,230.0,67.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,18,30.0,,,,1634.0,0.0,,,,189.0,139.0,,,280.0,260.0,67.0,89.0,-9999.0,-9999.0,,,1.0
USW00023259,2007,9,19,43.0,,,,1816.0,5.0,,,,183.0,122.0,,,240.0,300.0,98.0,125.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,2,22.0,,,,1519.0,0.0,,,,250.0,128.0,,,240.0,280.0,54.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,20,31.0,,,,1352.0,0.0,,,,200.0,106.0,,,210.0,190.0,72.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,21,26.0,,,,1654.0,20.0,,,,217.0,128.0,,,260.0,220.0,63.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,22,14.0,,,,1523.0,48.0,,,,194.0,122.0,,,310.0,290.0,40.0,54.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,23,25.0,,,,1449.0,0.0,,,,211.0,111.0,,,280.0,280.0,58.0,72.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,24,23.0,,,,1500.0,0.0,,,,228.0,122.0,,,290.0,270.0,45.0,63.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,25,18.0,,,,1446.0,0.0,,,,250.0,133.0,,,90.0,300.0,40.0,54.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,26,21.0,,,,1211.0,0.0,,,,311.0,150.0,,,90.0,250.0,45.0,58.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,27,22.0,,,,1205.0,0.0,,,,194.0,117.0,,,230.0,230.0,63.0,81.0,1.0,1.0,,,1.0
USW00023259,2007,9,28,31.0,,,,2002.0,0.0,,,,200.0,128.0,,,240.0,240.0,81.0,107.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,9,29,22.0,,,,1033.0,0.0,,,,200.0,89.0,,,280.0,330.0,58.0,130.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,3,22.0,,,,1613.0,0.0,,,,222.0,122.0,,,230.0,240.0,67.0,94.0,1.0,1.0,,,1.0
USW00023259,2007,9,30,23.0,,,,2127.0,0.0,,,,200.0,89.0,,,290.0,210.0,67.0,81.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,31,-9999.0,,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,9,4,28.0,,,,1407.0,0.0,,,,228.0,150.0,,,250.0,240.0,67.0,94.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,9,5,14.0,,,,1340.0,0.0,,,,244.0,106.0,,,340.0,340.0,45.0,63.0,1.0,-9999.0,,,1.0
USW00023259,2007,9,6,22.0,,,,1844.0,0.0,,,,233.0,128.0,,,230.0,70.0,54.0,63.0,-9999.0,-9999.0,,,1.0
USW00023259,2007,9,7,22.0,,,,1455.0,0.0,,,,217.0,139.0,,,220.0,220.0,72.0,94.0,-9999.0,-9999.0,,,1.0
USW00023259,2007,9,8,17.0,,,,1150.0,0.0,,,,200.0,133.0,,,220.0,290.0,63.0,81.0,-9999.0,-9999.0,,,1.0
USW00023259,2007,9,9,16.0,,,,1527.0,0.0,,,,217.0,139.0,,,310.0,230.0,63.0,72.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,10,1,20.0,,,,1322.0,0.0,,,,200.0,117.0,,,310.0,300.0,63.0,76.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,10,25.0,,,,109.0,122.0,,,,189.0,122.0,,,170.0,170.0,67.0,98.0,1.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,11,18.0,,,,1244.0,0.0,,,,189.0,83.0,,,250.0,270.0,67.0,89.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,12,14.0,,,,1518.0,43.0,,,,194.0,111.0,,,90.0,190.0,63.0,67.0,1.0,-9999.0,-9999.0,,1.0
USW00023259,2007,10,13,21.0,,,,1427.0,0.0,,,,200.0,117.0,,,210.0,210.0,58.0,67.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,14,19.0,,,,1142.0,0.0,,,,189.0,106.0,,,220.0,310.0,58.0,72.0,1.0,-9999.0,-9999.0,,1.0
USW00023259,2007,10,15,26.0,,,,1520.0,0.0,,,,200.0,106.0,,,210.0,210.0,89.0,125.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,16,23.0,,,,1421.0,20.0,,,,194.0,117.0,,,210.0,210.0,67.0,94.0,1.0,-9999.0,-9999.0,,1.0
USW00023259,2007,10,17,16.0,,,,1149.0,0.0,,,,189.0,106.0,,,230.0,210.0,45.0,63.0,-9999.0,-9999.0,-9999.0,,1.0
USW00023259,2007,10,18,18.0,,,,1639.0,0.0,,,,217.0,89.0,,,290.0,290.0,40.0,54.0,-9999.0,-9999.0,-9999.0,,1.0
USW00023259,2007,10,19,19.0,,,,2153.0,10.0,,,,228.0,117.0,,,280.0,280.0,81.0,112.0,1.0,-9999.0,-9999.0,,1.0
USW00023259,2007,10,2,23.0,,,,1238.0,0.0,,,,233.0,106.0,,,310.0,310.0,54.0,67.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,20,35.0,,,,1601.0,0.0,,,,172.0,100.0,,,280.0,290.0,94.0,130.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,21,27.0,,,,905.0,0.0,,,,211.0,72.0,,,20.0,20.0,58.0,76.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,22,19.0,,,,246.0,0.0,,,,278.0,106.0,,,90.0,100.0,54.0,63.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,23,13.0,,,,16.0,0.0,,,,300.0,122.0,,,100.0,100.0,45.0,54.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,24,12.0,,,,937.0,0.0,,,,261.0,117.0,,,260.0,320.0,58.0,192.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,25,27.0,,,,1635.0,0.0,,,,156.0,100.0,,,230.0,240.0,63.0,76.0,1.0,1.0,-9999.0,,1.0
USW00023259,2007,10,26,18.0,,,,1326.0,0.0,,,,167.0,100.0,,,240.0,240.0,72.0,94.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,27,17.0,,,,1551.0,0.0,,,,183.0,100.0,,,200.0,210.0,45.0,58.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,28,19.0,,,,1421.0,0.0,,,,206.0,106.0,,,100.0,310.0,45.0,67.0,1.0,-9999.0,-9999.0,,1.0
USW00023259,2007,10,29,24.0,,,,942.0,0.0,,,,172.0,128.0,,,240.0,240.0,58.0,72.0,1.0,-9999.0,1.0,,1.0
USW00023259,2007,10,3,35.0,,,,1517.0,0.0,,,,194.0,128.0,,,240.0,230.0,72.0,103.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,30,19.0,,,,1401.0,0.0,,,,178.0,100.0,,,280.0,300.0,45.0,63.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,31,17.0,,,,1836.0,0.0,,,,150.0,100.0,,,250.0,240.0,36.0,45.0,1.0,1.0,-9999.0,,1.0
USW00023259,2007,10,4,36.0,,,,1403.0,0.0,,,,183.0,122.0,,,250.0,260.0,94.0,125.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,5,43.0,,,,1528.0,10.0,,,,161.0,106.0,,,260.0,250.0,98.0,130.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,6,27.0,,,,1633.0,0.0,,,,189.0,67.0,,,240.0,240.0,58.0,76.0,-9999.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,10,7,15.0,,,,1257.0,0.0,,,,228.0,94.0,,,280.0,290.0,45.0,67.0,-9999.0,-9999.0,-9999.0,,1.0
USW00023259,2007,10,8,21.0,,,,1548.0,0.0,,,,211.0,72.0,,,310.0,240.0,58.0,81.0,1.0,1.0,-9999.0,,1.0
USW00023259,2007,10,9,38.0,,,,1305.0,3.0,,,,206.0,89.0,,,220.0,210.0,107.0,148.0,1.0,-9999.0,-9999.0,,-9999.0
USW00023259,2007,11,1,5.0,,,,1129.0,0.0,,,,150.0,94.0,,,280.0,270.0,36.0,45.0,1.0,1.0,,,1.0
USW00023259,2007,11,10,14.0,,,,1541.0,13.0,,,,200.0,94.0,,,100.0,280.0,45.0,63.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,11,11,20.0,,,,1441.0,69.0,,,,172.0,89.0,,,280.0,270.0,89.0,130.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,11,12,16.0,,,,526.0,0.0,,,,206.0,72.0,,,90.0,90.0,58.0,63.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,13,16.0,,,,2319.0,0.0,,,,239.0,100.0,,,80.0,70.0,40.0,54.0,1.0,1.0,,,1.0
USW00023259,2007,11,14,21.0,,,,1442.0,0.0,,,,267.0,128.0,,,300.0,300.0,54.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,15,15.0,,,,1743.0,0.0,,,,206.0,106.0,,,240.0,240.0,63.0,76.0,1.0,1.0,,,1.0
USW00023259,2007,11,16,9.0,,,,2021.0,0.0,,,,150.0,122.0,,,230.0,230.0,40.0,54.0,1.0,1.0,,,1.0
USW00023259,2007,11,17,11.0,,,,1216.0,0.0,,,,211.0,89.0,,,280.0,280.0,54.0,63.0,1.0,1.0,,,1.0
USW00023259,2007,11,18,15.0,,,,1629.0,0.0,,,,178.0,83.0,,,240.0,260.0,45.0,67.0,1.0,1.0,,,1.0
USW00023259,2007,11,19,19.0,,,,1408.0,0.0,,,,200.0,111.0,,,280.0,250.0,54.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,2,13.0,,,,2255.0,0.0,,,,206.0,72.0,,,100.0,100.0,54.0,54.0,1.0,1.0,,,1.0
USW00023259,2007,11,20,22.0,,,,1241.0,0.0,,,,178.0,72.0,,,100.0,270.0,45.0,63.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,21,24.0,,,,524.0,0.0,,,,183.0,61.0,,,90.0,90.0,58.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,22,17.0,,,,1427.0,0.0,,,,194.0,44.0,,,90.0,310.0,40.0,54.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,23,28.0,,,,1211.0,0.0,,,,211.0,50.0,,,40.0,20.0,67.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,24,14.0,,,,459.0,0.0,,,,217.0,50.0,,,90.0,90.0,54.0,63.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,25,12.0,,,,1003.0,0.0,,,,167.0,78.0,,,260.0,260.0,45.0,63.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,26,17.0,,,,1314.0,0.0,,,,189.0,61.0,,,90.0,290.0,36.0,54.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,27,25.0,,,,1117.0,0.0,,,,200.0,61.0,,,290.0,300.0,67.0,89.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,28,28.0,,,,1354.0,0.0,,,,222.0,72.0,,,90.0,360.0,58.0,76.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,29,24.0,,,,2204.0,0.0,,,,161.0,50.0,,,270.0,230.0,58.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,3,20.0,,,,2206.0,0.0,,,,278.0,111.0,,,100.0,100.0,45.0,54.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,30,30.0,,,,1722.0,0.0,,,,128.0,72.0,,,270.0,280.0,76.0,107.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,31,-9999.0,,,,-9999.0,-9999.0,,,,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,11,4,9.0,,,,24.0,0.0,,,,228.0,94.0,,,90.0,90.0,40.0,45.0,1.0,1.0,,,1.0
USW00023259,2007,11,5,16.0,,,,1108.0,0.0,,,,139.0,83.0,,,230.0,230.0,45.0,58.0,1.0,1.0,,,1.0
USW00023259,2007,11,6,7.0,,,,1315.0,0.0,,,,128.0,111.0,,,230.0,300.0,31.0,40.0,1.0,-9999.0,,,1.0
USW00023259,2007,11,7,13.0,,,,1525.0,0.0,,,,156.0,94.0,,,230.0,230.0,54.0,67.0,1.0,1.0,,,1.0
USW00023259,2007,11,8,17.0,,,,1538.0,0.0,,,,167.0,117.0,,,220.0,210.0,54.0,67.0,1.0,-9999.0,,,1.0
USW00023259,2007,11,9,13.0,,,,1306.0,0.0,,,,172.0,100.0,,,90.0,320.0,36.0,45.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,1,17.0,,,,1335.0,0.0,,,,139.0,72.0,,,230.0,230.0,58.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,10,21.0,,,,1248.0,0.0,,,,156.0,39.0,,,280.0,280.0,58.0,72.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,11,27.0,,,,752.0,0.0,,,,161.0,39.0,,,100.0,40.0,58.0,72.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,12,22.0,,,,1425.0,0.0,,,,161.0,39.0,,,90.0,280.0,54.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,13,16.0,,,,1353.0,0.0,,,,133.0,28.0,,,90.0,280.0,40.0,45.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,14,19.0,,,,1436.0,13.0,,,,139.0,28.0,,,90.0,290.0,54.0,54.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,15,13.0,,,,445.0,0.0,,,,133.0,44.0,,,100.0,110.0,40.0,54.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,16,22.0,,,,1442.0,0.0,,,,156.0,56.0,,,220.0,210.0,89.0,125.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,17,16.0,,,,1434.0,23.0,,,,156.0,94.0,,,220.0,220.0,58.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,18,19.0,,,,1427.0,51.0,,,,150.0,78.0,,,240.0,210.0,63.0,94.0,-9999.0,-9999.0,,,1.0
USW00023259,2007,12,19,15.0,,,,744.0,0.0,,,,139.0,56.0,,,90.0,90.0,54.0,54.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,2,24.0,,,,1102.0,0.0,,,,178.0,72.0,,,120.0,160.0,76.0,112.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,20,46.0,,,,1814.0,25.0,,,,144.0,100.0,,,230.0,290.0,94.0,125.0,1.0,-9999.0,,,-9999.0
USW00023259,2007,12,21,25.0,,,,2354.0,0.0,,,,122.0,28.0,,,90.0,90.0,58.0,63.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,22,17.0,,,,1125.0,0.0,,,,150.0,22.0,,,100.0,40.0,54.0,58.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,23,11.0,,,,910.0,0.0,,,,178.0,33.0,,,100.0,100.0,67.0,72.0,1.0,1.0,,,1.0
USW00023259,2007,12,24,20.0,,,,1452.0,0.0,,,,161.0,56.0,,,290.0,270.0,72.0,94.0,1.0,-9999.0,,,1.0
USW00023259,2007,12,25,25.0,,,,1126.0,0.0,,,,156.0,33.0,,,90.0,70.0,58.0,67.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,26,43.0,,,,1653.0,0.0,,,,128.0,94.0,,,280.0,280.0,94.0,130.0,-9999.0,-9999.0,,,1.0
USW00023259,2007,12,27,21.0,,,,48.0,0.0,,,,111.0,17.0,,,310.0,310.0,63.0,94.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,28,10.0,,,,1348.0,3.0,,,,128.0,61.0,,,190.0,220.0,54.0,67.0,-9999.0,-9999.0,,,1.0
USW00023259,2007,12,29,4.0,,,,1314.0,0.0,,,,139.0,89.0,,,320.0,310.0,27.0,36.0,1.0,-9999.0,,,1.0
USW00023259,2007,12,3,20.0,,,,2214.0,0.0,,,,194.0,61.0,,,100.0,100.0,54.0,58.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,30,21.0,,,,1520.0,0.0,,,,128.0,56.0,,,310.0,290.0,54.0,67.0,1.0,-9999.0,,,1.0
USW00023259,2007,12,31,28.0,,,,1306.0,0.0,,,,189.0,28.0,,,40.0,50.0,72.0,98.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,4,12.0,,,,1520.0,0.0,,,,211.0,100.0,,,110.0,300.0,40.0,45.0,1.0,-9999.0,,,1.0
USW00023259,2007,12,5,13.0,,,,700.0,0.0,,,,194.0,83.0,,,100.0,90.0,54.0,58.0,1.0,-9999.0,,,1.0
USW00023259,2007,12,6,21.0,,,,2118.0,56.0,,,,167.0,83.0,,,190.0,180.0,103.0,161.0,1.0,-9999.0,,,1.0
USW00023259,2007,12,7,66.0,,,,332.0,5.0,,,,128.0,100.0,,,260.0,260.0,107.0,179.0,1.0,-9999.0,,,1.0
USW00023259,2007,12,8,30.0,,,,57.0,0.0,,,,117.0,50.0,,,270.0,280.0,72.0,103.0,-9999.0,-9999.0,,,-9999.0
USW00023259,2007,12,9,24.0,,,,450.0,0.0,,,,144.0,39.0,,,90.0,90.0,58.0,67.0,-9999.0,-9999.0,,,-9999.0
