ID,YEAR,MONTH,DAY,ACMH,ACSH,AWND,FMTM,FRGT,PGTM,PRCP,SNOW,SNWD,TAVG,THIC,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WESD,WSF1,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT10,WT11,WT12,WT13,WT14,WT16,WT18,WT21,WV01,WV03,WV20
USW00023129,1990,3,3,,100.0,24.0,,,1522.0,0.0,0.0,0.0,,,183.0,128.0,,,,,180.0,,,,,57.0,1.0,,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,3,30,,70.0,30.0,,,1738.0,0.0,0.0,0.0,,,183.0,117.0,,,,,270.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,3,31,,10.0,31.0,,,1347.0,0.0,0.0,0.0,,,189.0,94.0,,,,,180.0,,,,,82.0,-9999.0,,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,3,4,,100.0,39.0,,,2314.0,0.0,0.0,0.0,,,178.0,128.0,,,,,270.0,,,,,87.0,1.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,3,5,,0.0,55.0,,,303.0,0.0,0.0,0.0,,,161.0,100.0,,,,,-9999.0,,,,,139.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,3,6,,0.0,26.0,,,1414.0,0.0,0.0,0.0,,,211.0,72.0,,,,,315.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,3,7,,70.0,26.0,,,1618.0,0.0,0.0,0.0,,,222.0,78.0,,,,,315.0,,,,,77.0,1.0,,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,3,8,,100.0,28.0,,,1528.0,0.0,0.0,0.0,,,172.0,89.0,,,,,225.0,,,,,67.0,1.0,,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,3,9,,90.0,33.0,,,1617.0,0.0,0.0,0.0,,,161.0,117.0,,,,,180.0,,,,,67.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,1,,90.0,24.0,,,1619.0,0.0,0.0,0.0,,,183.0,117.0,,,,,180.0,,,,,67.0,-9999.0,-9999.0,,,,,1.0,,,,,,1.0,1.0,,,,,
USW00023129,1990,4,10,,80.0,33.0,,,1543.0,0.0,0.0,0.0,,,311.0,122.0,,,,,315.0,,,,,113.0,-9999.0,-9999.0,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,11,,0.0,34.0,,,1540.0,0.0,0.0,0.0,,,283.0,128.0,,,,,270.0,,,,,87.0,1.0,-9999.0,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,12,,30.0,37.0,,,2132.0,0.0,0.0,0.0,,,278.0,133.0,,,,,135.0,,,,,67.0,1.0,1.0,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,13,,90.0,33.0,,,1601.0,0.0,0.0,0.0,,,200.0,150.0,,,,,180.0,,,,,67.0,1.0,-9999.0,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,14,,50.0,32.0,,,1530.0,0.0,0.0,0.0,,,211.0,144.0,,,,,180.0,,,,,72.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,15,,90.0,32.0,,,1607.0,0.0,0.0,0.0,,,217.0,144.0,,,,,225.0,,,,,77.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,16,,90.0,43.0,,,1158.0,5.0,0.0,0.0,,,189.0,139.0,,,,,180.0,,,,,113.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,1.0,,,,,
USW00023129,1990,4,17,,70.0,33.0,,,1200.0,0.0,0.0,0.0,,,206.0,139.0,,,,,180.0,,,,,72.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,1.0,,,,,
USW00023129,1990,4,18,,60.0,28.0,,,1400.0,0.0,0.0,0.0,,,222.0,133.0,,,,,225.0,,,,,62.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,19,,70.0,30.0,,,1630.0,0.0,0.0,0.0,,,222.0,150.0,,,,,270.0,,,,,87.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,2,,50.0,32.0,,,1943.0,0.0,0.0,0.0,,,228.0,128.0,,,,,270.0,,,,,67.0,1.0,-9999.0,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,20,,90.0,33.0,,,1320.0,0.0,0.0,0.0,,,233.0,144.0,,,,,180.0,,,,,72.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,21,,70.0,29.0,,,1343.0,0.0,0.0,0.0,,,217.0,133.0,,,,,225.0,,,,,77.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,22,,60.0,38.0,,,1442.0,0.0,0.0,0.0,,,206.0,122.0,,,,,180.0,,,,,82.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,23,,100.0,32.0,,,2017.0,5.0,0.0,0.0,,,172.0,144.0,,,,,270.0,,,,,87.0,1.0,-9999.0,,,,,-9999.0,,,,,,1.0,1.0,,,,,
USW00023129,1990,4,24,,10.0,46.0,,,1503.0,0.0,0.0,0.0,,,239.0,106.0,,,,,270.0,,,,,108.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,25,,60.0,34.0,,,1422.0,0.0,0.0,0.0,,,256.0,117.0,,,,,315.0,,,,,98.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,26,,50.0,33.0,,,1215.0,0.0,0.0,0.0,,,233.0,133.0,,,,,225.0,,,,,77.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,27,,60.0,36.0,,,1413.0,0.0,0.0,0.0,,,222.0,156.0,,,,,225.0,,,,,77.0,1.0,-9999.0,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,28,,80.0,37.0,,,1212.0,0.0,0.0,0.0,,,217.0,156.0,,,,,225.0,,,,,77.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,29,,50.0,39.0,,,1633.0,0.0,0.0,0.0,,,217.0,150.0,,,,,225.0,,,,,87.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,1.0,1.0,,,,,
USW00023129,1990,4,3,,90.0,30.0,,,1700.0,0.0,0.0,0.0,,,272.0,117.0,,,,,225.0,,,,,87.0,1.0,-9999.0,,,,,1.0,,,,,,-9999.0,1.0,,,,,
USW00023129,1990,4,30,,60.0,36.0,,,1120.0,0.0,0.0,0.0,,,189.0,133.0,,,,,180.0,,,,,98.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,1.0,,,,,
USW00023129,1990,4,31,,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,-9999.0,,,,,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,4,,90.0,32.0,,,448.0,117.0,0.0,0.0,,,206.0,144.0,,,,,135.0,,,,,87.0,1.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,1.0,,,,,
USW00023129,1990,4,5,,70.0,29.0,,,1242.0,0.0,0.0,0.0,,,222.0,128.0,,,,,225.0,,,,,82.0,1.0,-9999.0,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,6,,100.0,26.0,,,1635.0,0.0,0.0,0.0,,,189.0,139.0,,,,,315.0,,,,,67.0,1.0,-9999.0,,,,,1.0,,,,,,1.0,1.0,,,,,
USW00023129,1990,4,7,,80.0,34.0,,,1618.0,0.0,0.0,0.0,,,200.0,139.0,,,,,270.0,,,,,93.0,-9999.0,-9999.0,,,,,1.0,,,,,,1.0,1.0,,,,,
USW00023129,1990,4,8,,40.0,38.0,,,1532.0,0.0,0.0,0.0,,,206.0,133.0,,,,,225.0,,,,,87.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,4,9,,0.0,30.0,,,1545.0,0.0,0.0,0.0,,,244.0,106.0,,,,,315.0,,,,,87.0,-9999.0,-9999.0,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,1,,0.0,38.0,,,1540.0,0.0,0.0,0.0,,,222.0,117.0,,,,,270.0,,,,,108.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,10,,80.0,42.0,,,1200.0,0.0,0.0,0.0,,,211.0,144.0,,,,,270.0,,,,,123.0,-9999.0,,,,,,-9999.0,,,,,,1.0,1.0,,,,,
USW00023129,1990,5,11,,40.0,38.0,,,1312.0,0.0,0.0,0.0,,,200.0,144.0,,,,,180.0,,,,,98.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,12,,60.0,38.0,,,1651.0,0.0,0.0,0.0,,,222.0,144.0,,,,,315.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,13,,60.0,29.0,,,1417.0,0.0,0.0,0.0,,,222.0,139.0,,,,,180.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,14,,80.0,38.0,,,1503.0,0.0,0.0,0.0,,,217.0,156.0,,,,,225.0,,,,,98.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,15,,40.0,37.0,,,1622.0,0.0,0.0,0.0,,,217.0,150.0,,,,,270.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,16,,70.0,35.0,,,1445.0,0.0,0.0,0.0,,,250.0,122.0,,,,,270.0,,,,,93.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,17,,40.0,35.0,,,1712.0,0.0,0.0,0.0,,,222.0,144.0,,,,,225.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,18,,60.0,39.0,,,1801.0,0.0,0.0,0.0,,,217.0,139.0,,,,,315.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,19,,80.0,38.0,,,1244.0,0.0,0.0,0.0,,,206.0,133.0,,,,,225.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,2,,30.0,38.0,,,1222.0,0.0,0.0,0.0,,,211.0,128.0,,,,,180.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,20,,40.0,35.0,,,1557.0,0.0,0.0,0.0,,,211.0,128.0,,,,,270.0,,,,,93.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,21,,80.0,37.0,,,1720.0,0.0,0.0,0.0,,,239.0,139.0,,,,,315.0,,,,,98.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,22,,10.0,36.0,,,1508.0,0.0,0.0,0.0,,,283.0,139.0,,,,,315.0,,,,,118.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,23,,60.0,47.0,,,1637.0,0.0,0.0,0.0,,,261.0,144.0,,,,,315.0,,,,,113.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,24,,0.0,38.0,,,1312.0,0.0,0.0,0.0,,,244.0,133.0,,,,,315.0,,,,,98.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,25,,0.0,37.0,,,1107.0,0.0,0.0,0.0,,,244.0,122.0,,,,,180.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,26,,60.0,42.0,,,1238.0,0.0,0.0,0.0,,,222.0,144.0,,,,,180.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,27,,90.0,39.0,,,1639.0,8.0,0.0,0.0,,,206.0,128.0,,,,,315.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,1.0,,,,,
USW00023129,1990,5,28,,60.0,59.0,,,1442.0,297.0,0.0,0.0,,,206.0,139.0,,,,,270.0,,,,,139.0,1.0,,,,,,-9999.0,,,,,,-9999.0,1.0,,,,,
USW00023129,1990,5,29,,20.0,44.0,,,1259.0,0.0,0.0,0.0,,,206.0,128.0,,,,,180.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,3,,30.0,38.0,,,1537.0,0.0,0.0,0.0,,,233.0,144.0,,,,,315.0,,,,,87.0,-9999.0,,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,30,,60.0,35.0,,,1558.0,0.0,0.0,0.0,,,217.0,133.0,,,,,270.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,31,,80.0,42.0,,,1647.0,0.0,0.0,0.0,,,217.0,133.0,,,,,270.0,,,,,118.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,4,,0.0,43.0,,,1639.0,0.0,0.0,0.0,,,333.0,144.0,,,,,270.0,,,,,113.0,1.0,,,,,,1.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,5,,0.0,38.0,,,1544.0,0.0,0.0,0.0,,,389.0,150.0,,,,,270.0,,,,,129.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,6,,10.0,35.0,,,1822.0,0.0,0.0,0.0,,,378.0,161.0,,,,,270.0,,,,,103.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,7,,70.0,47.0,,,1016.0,0.0,0.0,0.0,,,217.0,161.0,,,,,180.0,,,,,98.0,1.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,8,,40.0,33.0,,,1016.0,0.0,0.0,0.0,,,211.0,161.0,,,,,180.0,,,,,72.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,5,9,,30.0,41.0,,,1530.0,0.0,0.0,0.0,,,228.0,156.0,,,,,270.0,,,,,93.0,-9999.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
USW00023129,1990,6,1,,0.0,32.0,,,1446.0,0.0,0.0,0.0,,,239.0,122.0,,,,,270.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,10,,70.0,38.0,,,1306.0,0.0,0.0,0.0,,,250.0,189.0,,,,,180.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,11,,0.0,37.0,,,1308.0,0.0,0.0,0.0,,,256.0,172.0,,,,,180.0,,,,,87.0,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,12,,30.0,38.0,,,1338.0,0.0,0.0,0.0,,,233.0,156.0,,,,,180.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,13,,80.0,50.0,,,1437.0,0.0,0.0,0.0,,,211.0,167.0,,,,,180.0,,,,,108.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,14,,40.0,48.0,,,1022.0,0.0,0.0,0.0,,,222.0,167.0,,,,,180.0,,,,,108.0,-9999.0,,,,,,-9999.0,,,,,,,1.0,,,,,
USW00023129,1990,6,15,,80.0,37.0,,,1906.0,0.0,0.0,0.0,,,217.0,144.0,,,,,270.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,16,,10.0,34.0,,,1506.0,0.0,0.0,0.0,,,250.0,133.0,,,,,315.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,17,,50.0,31.0,,,1332.0,0.0,0.0,0.0,,,233.0,161.0,,,,,180.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,18,,40.0,38.0,,,1511.0,0.0,0.0,0.0,,,256.0,161.0,,,,,315.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,19,,0.0,33.0,,,1709.0,0.0,0.0,0.0,,,289.0,150.0,,,,,315.0,,,,,72.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,2,,0.0,37.0,,,1522.0,0.0,0.0,0.0,,,311.0,150.0,,,,,270.0,,,,,93.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,20,,30.0,32.0,,,1203.0,0.0,0.0,0.0,,,267.0,156.0,,,,,180.0,,,,,72.0,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,21,,40.0,41.0,,,1537.0,0.0,0.0,0.0,,,267.0,167.0,,,,,270.0,,,,,87.0,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,22,,30.0,37.0,,,1757.0,0.0,0.0,0.0,,,272.0,161.0,,,,,270.0,,,,,77.0,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,23,,20.0,38.0,,,1616.0,0.0,0.0,0.0,,,300.0,150.0,,,,,315.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,24,,0.0,40.0,,,1413.0,0.0,0.0,0.0,,,328.0,161.0,,,,,270.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,25,,0.0,42.0,,,1748.0,0.0,0.0,0.0,,,339.0,161.0,,,,,270.0,,,,,108.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,26,,0.0,50.0,,,1448.0,0.0,0.0,0.0,,,372.0,178.0,,,,,270.0,,,,,139.0,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,27,,0.0,65.0,,,1428.0,0.0,0.0,0.0,,,411.0,194.0,,,,,270.0,,,,,159.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,28,,10.0,33.0,,,1816.0,0.0,0.0,0.0,,,306.0,172.0,,,,,135.0,,,,,77.0,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,29,,30.0,44.0,,,610.0,0.0,0.0,0.0,,,244.0,178.0,,,,,135.0,,,,,98.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,3,,0.0,34.0,,,1439.0,0.0,0.0,0.0,,,339.0,150.0,,,,,315.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,30,,40.0,33.0,,,1645.0,0.0,0.0,0.0,,,272.0,172.0,,,,,225.0,,,,,67.0,1.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,31,,-9999.0,-9999.0,,,-9999.0,-9999.0,-9999.0,-9999.0,,,-9999.0,-9999.0,,,,,-9999.0,,,,,-9999.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,4,,0.0,31.0,,,1622.0,0.0,0.0,0.0,,,328.0,156.0,,,,,270.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,5,,10.0,38.0,,,922.0,0.0,0.0,0.0,,,244.0,167.0,,,,,180.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,6,,30.0,33.0,,,1608.0,0.0,0.0,0.0,,,239.0,172.0,,,,,225.0,,,,,77.0,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,7,,70.0,34.0,,,1308.0,0.0,0.0,0.0,,,256.0,167.0,,,,,225.0,,,,,67.0,-9999.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,8,,80.0,36.0,,,1608.0,0.0,0.0,0.0,,,300.0,172.0,,,,,180.0,,,,,108.0,1.0,,,,,,1.0,,,,,,,-9999.0,,,,,
USW00023129,1990,6,9,,80.0,38.0,,,1314.0,0.0,0.0,0.0,,,278.0,183.0,,,,,360.0,,,,,180.0,-9999.0,,,,,,-9999.0,,,,,,,1.0,,,,,
USW00023129,1990,7,1,,20.0,36.0,,,1845.0,0.0,0.0,0.0,,,311.0,172.0,,,,,270.0,,,,,82.0,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1990,7,10,,30.0,35.0,,,1858.0,0.0,0.0,0.0,,,339.0,178.0,,,,,270.0,,,,,82.0,-9999.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1990,7,11,,60.0,31.0,,,1607.0,0.0,0.0,0.0,,,356.0,217.0,,,,,315.0,,,,,72.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,12,,70.0,21.0,,,1357.0,0.0,0.0,0.0,,,306.0,217.0,,,,,180.0,,,,,62.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,13,,60.0,33.0,,,1500.0,0.0,0.0,0.0,,,339.0,217.0,,,,,180.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,14,,20.0,37.0,,,1343.0,0.0,0.0,0.0,,,306.0,217.0,,,,,180.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,15,,40.0,34.0,,,1350.0,0.0,0.0,0.0,,,261.0,206.0,,,,,180.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,16,,30.0,39.0,,,1512.0,0.0,0.0,0.0,,,272.0,206.0,,,,,270.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,17,,20.0,40.0,,,1540.0,0.0,0.0,0.0,,,311.0,200.0,,,,,315.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,18,,0.0,35.0,,,32767.0,0.0,0.0,0.0,,,322.0,206.0,,,,,270.0,,,,,93.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,19,,0.0,33.0,,,1627.0,0.0,0.0,0.0,,,333.0,206.0,,,,,270.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,2,,10.0,33.0,,,1403.0,0.0,0.0,0.0,,,283.0,178.0,,,,,135.0,,,,,72.0,-9999.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1990,7,20,,0.0,38.0,,,1712.0,0.0,0.0,0.0,,,278.0,200.0,,,,,180.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,21,,20.0,35.0,,,1245.0,0.0,0.0,0.0,,,272.0,200.0,,,,,180.0,,,,,82.0,-9999.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1990,7,22,,30.0,37.0,,,1809.0,0.0,0.0,0.0,,,289.0,194.0,,,,,315.0,,,,,72.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,23,,30.0,38.0,,,1210.0,0.0,0.0,0.0,,,294.0,200.0,,,,,180.0,,,,,93.0,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1990,7,24,,40.0,38.0,,,1624.0,0.0,0.0,0.0,,,256.0,194.0,,,,,180.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,25,,40.0,43.0,,,1158.0,0.0,0.0,0.0,,,261.0,194.0,,,,,180.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,26,,10.0,37.0,,,1415.0,0.0,0.0,0.0,,,289.0,183.0,,,,,270.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,27,,10.0,34.0,,,1714.0,0.0,0.0,0.0,,,300.0,172.0,,,,,270.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,28,,20.0,31.0,,,1747.0,0.0,0.0,0.0,,,300.0,172.0,,,,,315.0,,,,,67.0,-9999.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1990,7,29,,40.0,33.0,,,1622.0,0.0,0.0,0.0,,,317.0,167.0,,,,,315.0,,,,,87.0,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1990,7,3,,0.0,36.0,,,1919.0,0.0,0.0,0.0,,,311.0,167.0,,,,,270.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,30,,50.0,35.0,,,1618.0,0.0,0.0,0.0,,,333.0,178.0,,,,,315.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,31,,0.0,36.0,,,1436.0,0.0,0.0,0.0,,,306.0,178.0,,,,,315.0,,,,,87.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,4,,0.0,39.0,,,1822.0,0.0,0.0,0.0,,,300.0,167.0,,,,,270.0,,,,,82.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,5,,0.0,35.0,,,1820.0,0.0,0.0,0.0,,,311.0,167.0,,,,,315.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,6,,0.0,34.0,,,1722.0,0.0,0.0,0.0,,,311.0,178.0,,,,,315.0,,,,,67.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,7,,70.0,42.0,,,1150.0,0.0,0.0,0.0,,,239.0,183.0,,,,,180.0,,,,,77.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,8,,60.0,30.0,,,1613.0,0.0,0.0,0.0,,,239.0,178.0,,,,,225.0,,,,,67.0,-9999.0,,,,,,-9999.0,,,,,,,,,,,,
USW00023129,1990,7,9,,20.0,34.0,,,1339.0,0.0,0.0,0.0,,,283.0,172.0,,,,,270.0,,,,,77.0,1.0,,,,,,1.0,,,,,,,,,,,,
USW00023129,1990,8,1,,10.0,30.0,,,1408.0,0.0,0.0,0.0,,,244.0,178.0,,,,,225.0,,,,,72.0,1.0,,,,,,-9999.0,,,,,,-9999.0,-9999.0,,,,,
