ID,YEAR,MONTH,DAY,DAEV,DAPR,DAWM,EVAP,MDEV,MDPR,MDWM,MNPN,MXPN,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WDMV
USC00049111,1990,5,8,,,,56.0,,,,122.0,267.0,0.0,0.0,0.0,206.0,89.0,183.0,97.0
USC00049111,1990,5,9,,,,61.0,,,,128.0,267.0,0.0,0.0,0.0,189.0,94.0,172.0,121.0
USC00049111,1990,6,1,,,,84.0,,,,89.0,289.0,0.0,0.0,0.0,267.0,67.0,228.0,137.0
USC00049111,1990,6,10,,,,84.0,,,,161.0,283.0,0.0,0.0,0.0,250.0,139.0,222.0,111.0
USC00049111,1990,6,11,,,,79.0,,,,117.0,289.0,0.0,0.0,0.0,233.0,78.0,189.0,92.0
USC00049111,1990,6,12,,,,74.0,,,,94.0,283.0,0.0,0.0,0.0,217.0,56.0,189.0,82.0
USC00049111,1990,6,13,,,,58.0,,,,111.0,256.0,0.0,0.0,0.0,183.0,67.0,161.0,82.0
USC00049111,1990,6,14,,,,58.0,,,,106.0,267.0,0.0,0.0,0.0,194.0,67.0,167.0,87.0
USC00049111,1990,6,15,,,,66.0,,,,111.0,272.0,0.0,0.0,0.0,206.0,72.0,183.0,111.0
USC00049111,1990,6,16,,,,-9999.0,,,,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1990,6,17,,,,-9999.0,,,,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1990,6,18,,,,234.0,,,,100.0,294.0,0.0,0.0,0.0,267.0,72.0,256.0,295.0
USC00049111,1990,6,19,,,,81.0,,,,111.0,311.0,0.0,0.0,0.0,278.0,78.0,261.0,82.0
USC00049111,1990,6,2,,,,102.0,,,,106.0,300.0,0.0,0.0,0.0,300.0,83.0,272.0,111.0
USC00049111,1990,6,20,,,,91.0,,,,122.0,328.0,0.0,0.0,0.0,306.0,89.0,283.0,84.0
USC00049111,1990,6,21,,,,97.0,,,,156.0,300.0,0.0,0.0,0.0,250.0,111.0,211.0,113.0
USC00049111,1990,6,22,,,,76.0,,,,144.0,300.0,0.0,0.0,0.0,233.0,83.0,200.0,108.0
USC00049111,1990,6,23,,,,79.0,,,,139.0,300.0,0.0,0.0,0.0,233.0,117.0,206.0,105.0
USC00049111,1990,6,24,,,,89.0,,,,144.0,300.0,0.0,0.0,0.0,233.0,111.0,211.0,103.0
USC00049111,1990,6,25,,,,89.0,,,,139.0,311.0,0.0,0.0,0.0,272.0,111.0,256.0,80.0
USC00049111,1990,6,26,,,,89.0,,,,139.0,322.0,0.0,0.0,0.0,294.0,100.0,267.0,85.0
USC00049111,1990,6,27,,,,89.0,,,,133.0,328.0,0.0,0.0,0.0,317.0,100.0,289.0,117.0
USC00049111,1990,6,28,,,,94.0,,,,122.0,333.0,0.0,0.0,0.0,328.0,94.0,306.0,72.0
USC00049111,1990,6,29,,,,81.0,,,,128.0,300.0,0.0,0.0,0.0,250.0,83.0,228.0,77.0
USC00049111,1990,6,3,,,,76.0,,,,106.0,311.0,0.0,0.0,0.0,283.0,61.0,261.0,84.0
USC00049111,1990,6,30,,,,86.0,,,,122.0,306.0,0.0,0.0,0.0,272.0,89.0,250.0,82.0
USC00049111,1990,6,31,,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1990,6,4,,,,76.0,,,,111.0,322.0,0.0,0.0,0.0,283.0,78.0,267.0,51.0
USC00049111,1990,6,5,,,,81.0,,,,117.0,317.0,0.0,0.0,0.0,278.0,83.0,261.0,92.0
USC00049111,1990,6,6,,,,97.0,,,,139.0,272.0,0.0,0.0,0.0,278.0,111.0,267.0,122.0
USC00049111,1990,6,7,,,,99.0,,,,144.0,317.0,0.0,0.0,0.0,333.0,111.0,311.0,97.0
USC00049111,1990,6,8,,,,107.0,,,,150.0,333.0,0.0,0.0,0.0,367.0,111.0,344.0,89.0
USC00049111,1990,6,9,,,,76.0,,,,161.0,294.0,0.0,0.0,0.0,306.0,128.0,233.0,82.0
USC00049111,1990,7,1,,,,94.0,,,,128.0,322.0,0.0,0.0,0.0,289.0,94.0,267.0,95.0
USC00049111,1990,7,10,,,,76.0,,,,133.0,306.0,0.0,0.0,0.0,272.0,111.0,250.0,84.0
USC00049111,1990,7,11,,,,104.0,,,,183.0,328.0,0.0,0.0,0.0,367.0,150.0,294.0,95.0
USC00049111,1990,7,12,,,,114.0,,,,172.0,339.0,0.0,0.0,0.0,344.0,150.0,300.0,121.0
USC00049111,1990,7,13,,,,109.0,,,,194.0,328.0,0.0,0.0,0.0,333.0,167.0,294.0,98.0
USC00049111,1990,7,14,,,,94.0,,,,183.0,328.0,0.0,0.0,0.0,283.0,150.0,256.0,101.0
USC00049111,1990,7,15,,,,89.0,,,,161.0,317.0,0.0,0.0,0.0,278.0,139.0,256.0,100.0
USC00049111,1990,7,16,,,,84.0,,,,150.0,317.0,0.0,0.0,0.0,278.0,133.0,250.0,98.0
USC00049111,1990,7,17,,,,81.0,,,,156.0,311.0,0.0,0.0,0.0,267.0,133.0,239.0,100.0
USC00049111,1990,7,18,,,,76.0,,,,150.0,311.0,0.0,0.0,0.0,261.0,128.0,239.0,77.0
USC00049111,1990,7,19,,,,74.0,,,,156.0,317.0,0.0,0.0,0.0,261.0,133.0,244.0,134.0
USC00049111,1990,7,2,,,,86.0,,,,133.0,317.0,0.0,0.0,0.0,283.0,94.0,256.0,98.0
USC00049111,1990,7,20,,,,79.0,,,,144.0,322.0,0.0,0.0,0.0,267.0,122.0,250.0,103.0
USC00049111,1990,7,21,,,,89.0,,,,150.0,328.0,0.0,0.0,0.0,289.0,117.0,267.0,95.0
USC00049111,1990,7,22,,,,81.0,,,,139.0,317.0,0.0,0.0,0.0,267.0,111.0,239.0,103.0
USC00049111,1990,7,23,,,,74.0,,,,150.0,300.0,0.0,0.0,0.0,244.0,128.0,211.0,92.0
USC00049111,1990,7,24,,,,64.0,,,,144.0,294.0,0.0,0.0,0.0,233.0,122.0,206.0,85.0
USC00049111,1990,7,25,,,,74.0,,,,144.0,294.0,0.0,0.0,0.0,244.0,122.0,217.0,100.0
USC00049111,1990,7,26,,,,84.0,,,,139.0,311.0,0.0,0.0,0.0,256.0,117.0,239.0,105.0
USC00049111,1990,7,27,,,,81.0,,,,133.0,300.0,0.0,0.0,0.0,244.0,106.0,211.0,101.0
USC00049111,1990,7,28,,,,69.0,,,,133.0,289.0,0.0,0.0,0.0,233.0,111.0,206.0,93.0
USC00049111,1990,7,29,,,,89.0,,,,150.0,306.0,0.0,0.0,0.0,256.0,128.0,228.0,113.0
USC00049111,1990,7,3,,,,76.0,,,,122.0,317.0,0.0,0.0,0.0,278.0,83.0,261.0,82.0
USC00049111,1990,7,30,,,,79.0,,,,150.0,306.0,0.0,0.0,0.0,256.0,128.0,233.0,101.0
USC00049111,1990,7,31,,,,76.0,,,,144.0,306.0,0.0,0.0,0.0,250.0,111.0,222.0,109.0
USC00049111,1990,7,4,,,,79.0,,,,106.0,322.0,0.0,0.0,0.0,283.0,72.0,272.0,95.0
USC00049111,1990,7,5,,,,86.0,,,,117.0,322.0,0.0,0.0,0.0,289.0,83.0,272.0,101.0
USC00049111,1990,7,6,,,,76.0,,,,111.0,322.0,0.0,0.0,0.0,267.0,72.0,250.0,82.0
USC00049111,1990,7,7,,,,84.0,,,,94.0,300.0,0.0,0.0,0.0,239.0,56.0,222.0,98.0
USC00049111,1990,7,8,,,,71.0,,,,144.0,283.0,0.0,0.0,0.0,228.0,117.0,206.0,69.0
USC00049111,1990,7,9,,,,64.0,,,,144.0,300.0,0.0,0.0,0.0,239.0,117.0,222.0,76.0
USC00049111,1990,8,1,,,,76.0,,,,156.0,294.0,0.0,0.0,0.0,244.0,133.0,222.0,103.0
USC00049111,1990,8,10,,,,76.0,,,,133.0,322.0,0.0,0.0,0.0,289.0,111.0,256.0,71.0
USC00049111,1990,8,11,,,,71.0,,,,139.0,317.0,0.0,0.0,0.0,267.0,117.0,233.0,82.0
USC00049111,1990,8,12,,,,66.0,,,,128.0,311.0,0.0,0.0,0.0,256.0,111.0,228.0,84.0
USC00049111,1990,8,13,,,,74.0,,,,117.0,306.0,0.0,0.0,0.0,250.0,100.0,233.0,100.0
USC00049111,1990,8,14,,,,79.0,,,,117.0,300.0,0.0,0.0,0.0,239.0,106.0,211.0,103.0
USC00049111,1990,8,15,,,,79.0,,,,122.0,306.0,0.0,0.0,0.0,261.0,111.0,239.0,89.0
USC00049111,1990,8,16,,,,81.0,,,,128.0,306.0,0.0,0.0,0.0,272.0,111.0,256.0,90.0
USC00049111,1990,8,17,,,,86.0,,,,144.0,322.0,0.0,0.0,0.0,300.0,106.0,278.0,106.0
USC00049111,1990,8,18,,,,76.0,,,,128.0,311.0,0.0,0.0,0.0,278.0,100.0,256.0,90.0
USC00049111,1990,8,19,,,,69.0,,,,128.0,306.0,0.0,0.0,0.0,267.0,100.0,244.0,71.0
USC00049111,1990,8,2,,,,74.0,,,,150.0,300.0,0.0,0.0,0.0,244.0,128.0,217.0,101.0
USC00049111,1990,8,20,,,,66.0,,,,106.0,300.0,0.0,0.0,0.0,261.0,83.0,233.0,74.0
USC00049111,1990,8,21,,,,64.0,,,,117.0,294.0,0.0,0.0,0.0,250.0,94.0,217.0,68.0
USC00049111,1990,8,22,,,,74.0,,,,144.0,306.0,0.0,0.0,0.0,261.0,117.0,222.0,98.0
USC00049111,1990,8,23,,,,69.0,,,,139.0,300.0,0.0,0.0,0.0,256.0,111.0,233.0,89.0
USC00049111,1990,8,24,,,,66.0,,,,139.0,300.0,0.0,0.0,0.0,261.0,117.0,233.0,100.0
USC00049111,1990,8,25,,,,66.0,,,,128.0,294.0,0.0,0.0,0.0,250.0,100.0,222.0,92.0
USC00049111,1990,8,26,,,,64.0,,,,94.0,289.0,0.0,0.0,0.0,250.0,67.0,217.0,100.0
USC00049111,1990,8,27,,,,76.0,,,,100.0,294.0,0.0,0.0,0.0,261.0,78.0,228.0,121.0
USC00049111,1990,8,28,,,,76.0,,,,128.0,300.0,0.0,0.0,0.0,272.0,89.0,239.0,89.0
USC00049111,1990,8,29,,,,74.0,,,,167.0,311.0,0.0,0.0,0.0,261.0,139.0,233.0,84.0
USC00049111,1990,8,3,,,,66.0,,,,139.0,294.0,0.0,0.0,0.0,233.0,122.0,211.0,82.0
USC00049111,1990,8,30,,,,71.0,,,,122.0,300.0,0.0,0.0,0.0,267.0,83.0,256.0,68.0
USC00049111,1990,8,31,,,,69.0,,,,122.0,306.0,0.0,0.0,0.0,278.0,94.0,267.0,72.0
USC00049111,1990,8,4,,,,76.0,,,,156.0,300.0,0.0,0.0,0.0,239.0,133.0,211.0,98.0
USC00049111,1990,8,5,,,,74.0,,,,156.0,311.0,0.0,0.0,0.0,278.0,133.0,244.0,77.0
USC00049111,1990,8,6,,,,86.0,,,,183.0,339.0,0.0,0.0,0.0,350.0,161.0,317.0,84.0
USC00049111,1990,8,7,,,,109.0,,,,183.0,333.0,0.0,0.0,0.0,333.0,167.0,311.0,140.0
USC00049111,1990,8,8,,,,79.0,,,,133.0,328.0,0.0,0.0,0.0,289.0,100.0,267.0,84.0
USC00049111,1990,8,9,,,,76.0,,,,122.0,322.0,0.0,0.0,0.0,283.0,106.0,256.0,84.0
USC00049111,1990,9,1,,,,71.0,,,,128.0,300.0,0.0,0.0,0.0,272.0,100.0,267.0,60.0
USC00049111,1990,9,10,,,,81.0,,,,133.0,317.0,0.0,0.0,0.0,344.0,111.0,311.0,101.0
USC00049111,1990,9,11,,,,84.0,,,,122.0,306.0,0.0,0.0,0.0,344.0,106.0,317.0,89.0
USC00049111,1990,9,12,,,,99.0,,,,133.0,333.0,0.0,0.0,0.0,389.0,117.0,367.0,116.0
USC00049111,1990,9,13,,,,58.0,,,,133.0,300.0,0.0,0.0,0.0,300.0,106.0,278.0,48.0
USC00049111,1990,9,14,,,,86.0,,,,133.0,300.0,0.0,0.0,0.0,283.0,100.0,267.0,100.0
USC00049111,1990,9,15,,,,81.0,,,,122.0,294.0,0.0,0.0,0.0,278.0,94.0,267.0,108.0
USC00049111,1990,9,16,,,,66.0,,,,94.0,289.0,0.0,0.0,0.0,261.0,67.0,239.0,55.0
USC00049111,1990,9,17,,,,41.0,,,,100.0,278.0,0.0,0.0,0.0,239.0,78.0,217.0,56.0
USC00049111,1990,9,18,,,,56.0,,,,161.0,294.0,0.0,0.0,0.0,228.0,156.0,200.0,82.0
USC00049111,1990,9,19,,,,64.0,,,,133.0,283.0,0.0,0.0,0.0,250.0,117.0,194.0,89.0
USC00049111,1990,9,2,,,,66.0,,,,122.0,294.0,0.0,0.0,0.0,267.0,100.0,256.0,74.0
USC00049111,1990,9,20,,,,56.0,,,,117.0,283.0,0.0,0.0,0.0,244.0,94.0,222.0,95.0
USC00049111,1990,9,21,,,,23.0,,,,150.0,256.0,107.0,0.0,0.0,261.0,144.0,200.0,60.0
USC00049111,1990,9,22,,,,36.0,,,,161.0,283.0,46.0,0.0,0.0,239.0,139.0,194.0,87.0
USC00049111,1990,9,23,,,,33.0,,,,144.0,283.0,0.0,0.0,0.0,250.0,128.0,222.0,55.0
USC00049111,1990,9,24,,,,53.0,,,,139.0,289.0,0.0,0.0,0.0,261.0,122.0,244.0,61.0
USC00049111,1990,9,25,,,,53.0,,,,128.0,278.0,0.0,0.0,0.0,244.0,106.0,228.0,79.0
USC00049111,1990,9,26,,,,-9999.0,,,,106.0,267.0,0.0,0.0,0.0,244.0,94.0,217.0,85.0
USC00049111,1990,9,27,,,,58.0,,,,122.0,278.0,0.0,0.0,0.0,250.0,106.0,222.0,56.0
USC00049111,1990,9,28,,,,53.0,,,,139.0,278.0,0.0,0.0,0.0,244.0,117.0,222.0,82.0
USC00049111,1990,9,29,,,,74.0,,,,133.0,294.0,0.0,0.0,0.0,289.0,122.0,267.0,77.0
USC00049111,1990,9,3,,,,64.0,,,,111.0,289.0,0.0,0.0,0.0,256.0,78.0,222.0,82.0
USC00049111,1990,9,30,,,,79.0,,,,139.0,317.0,0.0,0.0,0.0,306.0,133.0,278.0,76.0
USC00049111,1990,9,31,,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1990,9,4,,,,56.0,,,,156.0,294.0,0.0,0.0,0.0,256.0,111.0,217.0,68.0
USC00049111,1990,9,5,,,,74.0,,,,117.0,300.0,0.0,0.0,0.0,278.0,78.0,250.0,97.0
USC00049111,1990,9,6,,,,64.0,,,,122.0,306.0,0.0,0.0,0.0,294.0,83.0,267.0,68.0
USC00049111,1990,9,7,,,,66.0,,,,122.0,322.0,0.0,0.0,0.0,317.0,89.0,300.0,71.0
USC00049111,1990,9,8,,,,86.0,,,,150.0,344.0,0.0,0.0,0.0,361.0,139.0,322.0,72.0
USC00049111,1990,9,9,,,,79.0,,,,139.0,328.0,0.0,0.0,0.0,350.0,117.0,306.0,92.0
USC00049111,1990,10,1,-9999.0,,-9999.0,43.0,-9999.0,,-9999.0,139.0,261.0,0.0,0.0,0.0,239.0,106.0,200.0,56.0
USC00049111,1990,10,10,-9999.0,,-9999.0,89.0,-9999.0,,-9999.0,100.0,300.0,0.0,0.0,0.0,333.0,94.0,300.0,114.0
USC00049111,1990,10,11,-9999.0,,-9999.0,64.0,-9999.0,,-9999.0,94.0,256.0,0.0,0.0,0.0,278.0,89.0,239.0,87.0
USC00049111,1990,10,12,-9999.0,,-9999.0,69.0,-9999.0,,-9999.0,94.0,278.0,0.0,0.0,0.0,300.0,106.0,278.0,98.0
USC00049111,1990,10,13,-9999.0,,-9999.0,58.0,-9999.0,,-9999.0,100.0,256.0,0.0,0.0,0.0,272.0,111.0,233.0,106.0
USC00049111,1990,10,14,-9999.0,,-9999.0,51.0,-9999.0,,-9999.0,117.0,250.0,0.0,0.0,0.0,244.0,78.0,211.0,66.0
USC00049111,1990,10,15,-9999.0,,-9999.0,51.0,-9999.0,,-9999.0,89.0,244.0,0.0,0.0,0.0,239.0,67.0,211.0,87.0
USC00049111,1990,10,16,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1990,10,17,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1990,10,18,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1990,10,19,-9999.0,,-9999.0,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1990,10,2,-9999.0,,-9999.0,56.0,-9999.0,,-9999.0,117.0,267.0,0.0,0.0,0.0,267.0,100.0,239.0,85.0
USC00049111,1990,10,20,5.0,,5.0,-9999.0,241.0,,457.0,94.0,256.0,0.0,0.0,0.0,283.0,56.0,261.0,-9999.0
USC00049111,1990,10,21,-9999.0,,-9999.0,69.0,-9999.0,,-9999.0,67.0,267.0,0.0,0.0,0.0,294.0,61.0,267.0,97.0
USC00049111,1990,10,22,-9999.0,,-9999.0,74.0,-9999.0,,-9999.0,100.0,278.0,0.0,0.0,0.0,311.0,89.0,283.0,116.0
USC00049111,1990,10,23,-9999.0,,-9999.0,66.0,-9999.0,,-9999.0,117.0,256.0,0.0,0.0,0.0,283.0,106.0,256.0,84.0
USC00049111,1990,10,24,-9999.0,,-9999.0,66.0,-9999.0,,-9999.0,83.0,267.0,0.0,0.0,0.0,322.0,78.0,289.0,90.0
USC00049111,1990,10,25,-9999.0,,-9999.0,64.0,-9999.0,,-9999.0,89.0,267.0,0.0,0.0,0.0,311.0,89.0,283.0,93.0
USC00049111,1990,10,26,-9999.0,,-9999.0,69.0,-9999.0,,-9999.0,100.0,283.0,0.0,0.0,0.0,322.0,89.0,300.0,71.0
USC00049111,1990,10,27,-9999.0,,-9999.0,64.0,-9999.0,,-9999.0,100.0,256.0,0.0,0.0,0.0,294.0,83.0,267.0,100.0
USC00049111,1990,10,28,-9999.0,,-9999.0,61.0,-9999.0,,-9999.0,89.0,244.0,0.0,0.0,0.0,267.0,72.0,228.0,80.0
USC00049111,1990,10,29,-9999.0,,-9999.0,51.0,-9999.0,,-9999.0,72.0,211.0,0.0,0.0,0.0,222.0,50.0,183.0,87.0
USC00049111,1990,10,3,-9999.0,,-9999.0,58.0,-9999.0,,-9999.0,106.0,278.0,0.0,0.0,0.0,283.0,89.0,244.0,71.0
USC00049111,1990,10,30,-9999.0,,-9999.0,51.0,-9999.0,,-9999.0,61.0,217.0,0.0,0.0,0.0,239.0,39.0,206.0,98.0
USC00049111,1990,10,31,-9999.0,,-9999.0,41.0,-9999.0,,-9999.0,56.0,200.0,0.0,0.0,0.0,211.0,39.0,172.0,84.0
USC00049111,1990,10,4,-9999.0,,-9999.0,51.0,-9999.0,,-9999.0,106.0,272.0,0.0,0.0,0.0,278.0,83.0,250.0,95.0
USC00049111,1990,10,5,-9999.0,,-9999.0,43.0,-9999.0,,-9999.0,106.0,261.0,0.0,0.0,0.0,256.0,83.0,228.0,92.0
USC00049111,1990,10,6,-9999.0,,-9999.0,41.0,-9999.0,,-9999.0,100.0,244.0,0.0,0.0,0.0,233.0,72.0,211.0,71.0
USC00049111,1990,10,7,-9999.0,,-9999.0,66.0,-9999.0,,-9999.0,117.0,272.0,0.0,0.0,0.0,283.0,83.0,267.0,82.0
USC00049111,1990,10,8,-9999.0,,-9999.0,86.0,-9999.0,,-9999.0,139.0,289.0,0.0,0.0,0.0,306.0,150.0,289.0,111.0
USC00049111,1990,10,9,-9999.0,,-9999.0,76.0,-9999.0,,-9999.0,117.0,294.0,0.0,0.0,0.0,333.0,106.0,294.0,108.0
USC00049111,1990,11,1,,,,56.0,,,,56.0,189.0,0.0,0.0,0.0,211.0,44.0,178.0,143.0
USC00049111,1990,11,10,,,,91.0,,,,89.0,250.0,0.0,0.0,0.0,322.0,111.0,300.0,154.0
USC00049111,1990,11,11,,,,89.0,,,,78.0,239.0,0.0,0.0,0.0,300.0,89.0,278.0,108.0
USC00049111,1990,11,12,,,,64.0,,,,72.0,222.0,0.0,0.0,0.0,267.0,72.0,233.0,84.0
USC00049111,1990,11,13,,,,58.0,,,,56.0,217.0,0.0,0.0,0.0,244.0,50.0,206.0,63.0
USC00049111,1990,11,14,,,,41.0,,,,56.0,217.0,0.0,0.0,0.0,250.0,39.0,206.0,82.0
USC00049111,1990,11,15,,,,41.0,,,,50.0,206.0,0.0,0.0,0.0,228.0,28.0,183.0,84.0
USC00049111,1990,11,16,,,,36.0,,,,61.0,206.0,0.0,0.0,0.0,222.0,39.0,183.0,66.0
USC00049111,1990,11,17,,,,33.0,,,,67.0,183.0,0.0,0.0,0.0,211.0,44.0,172.0,63.0
USC00049111,1990,11,18,,,,33.0,,,,67.0,178.0,0.0,0.0,0.0,217.0,67.0,172.0,68.0
USC00049111,1990,11,19,,,,5.0,,,,78.0,167.0,0.0,0.0,0.0,206.0,72.0,178.0,68.0
USC00049111,1990,11,2,,,,58.0,,,,50.0,183.0,0.0,0.0,0.0,200.0,39.0,167.0,127.0
USC00049111,1990,11,20,,,,8.0,,,,89.0,167.0,10.0,0.0,0.0,200.0,83.0,167.0,66.0
USC00049111,1990,11,21,,,,69.0,,,,72.0,178.0,0.0,0.0,0.0,256.0,72.0,222.0,158.0
USC00049111,1990,11,22,,,,76.0,,,,50.0,189.0,0.0,0.0,0.0,267.0,56.0,228.0,158.0
USC00049111,1990,11,23,,,,46.0,,,,111.0,211.0,0.0,0.0,0.0,300.0,100.0,228.0,90.0
USC00049111,1990,11,24,,,,58.0,,,,72.0,206.0,0.0,0.0,0.0,272.0,61.0,217.0,92.0
USC00049111,1990,11,25,,,,36.0,,,,17.0,144.0,0.0,0.0,0.0,167.0,-6.0,144.0,108.0
USC00049111,1990,11,26,,,,13.0,,,,72.0,156.0,61.0,0.0,0.0,150.0,39.0,128.0,130.0
USC00049111,1990,11,27,,,,58.0,,,,44.0,156.0,0.0,0.0,0.0,178.0,56.0,150.0,166.0
USC00049111,1990,11,28,,,,38.0,,,,28.0,161.0,0.0,0.0,0.0,222.0,22.0,183.0,95.0
USC00049111,1990,11,29,,,,41.0,,,,28.0,156.0,0.0,0.0,0.0,211.0,0.0,161.0,87.0
USC00049111,1990,11,3,,,,48.0,,,,67.0,200.0,0.0,0.0,0.0,239.0,67.0,189.0,89.0
USC00049111,1990,11,30,,,,66.0,,,,44.0,161.0,0.0,0.0,0.0,222.0,50.0,178.0,158.0
USC00049111,1990,11,31,,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
USC00049111,1990,11,4,,,,58.0,,,,33.0,217.0,0.0,0.0,0.0,261.0,33.0,217.0,93.0
USC00049111,1990,11,5,,,,51.0,,,,50.0,206.0,0.0,0.0,0.0,239.0,44.0,189.0,109.0
USC00049111,1990,11,6,,,,64.0,,,,78.0,200.0,0.0,0.0,0.0,217.0,61.0,178.0,126.0
USC00049111,1990,11,7,,,,66.0,,,,44.0,183.0,0.0,0.0,0.0,222.0,44.0,178.0,126.0
USC00049111,1990,11,8,,,,74.0,,,,56.0,211.0,0.0,0.0,0.0,283.0,72.0,267.0,89.0
USC00049111,1990,11,9,,,,86.0,,,,106.0,244.0,0.0,0.0,0.0,311.0,139.0,278.0,135.0
USC00049111,1990,12,1,,,,84.0,,,,56.0,172.0,0.0,0.0,0.0,239.0,72.0,206.0,140.0
USC00049111,1990,12,10,,,,51.0,,,,83.0,172.0,0.0,0.0,0.0,239.0,78.0,200.0,77.0
USC00049111,1990,12,11,,,,28.0,,,,83.0,167.0,3.0,0.0,0.0,194.0,83.0,150.0,53.0
USC00049111,1990,12,12,,,,30.0,,,,67.0,161.0,0.0,0.0,0.0,172.0,61.0,139.0,43.0
USC00049111,1990,12,13,,,,25.0,,,,39.0,150.0,0.0,0.0,0.0,161.0,22.0,139.0,64.0
USC00049111,1990,12,14,,,,20.0,,,,28.0,144.0,0.0,0.0,0.0,167.0,0.0,139.0,89.0
USC00049111,1990,12,15,,,,3.0,,,,11.0,128.0,53.0,0.0,0.0,150.0,-17.0,128.0,92.0
USC00049111,1990,12,16,,,,15.0,,,,6.0,133.0,0.0,0.0,0.0,161.0,-22.0,139.0,92.0
USC00049111,1990,12,17,,,,33.0,,,,22.0,139.0,0.0,0.0,0.0,167.0,6.0,144.0,142.0
USC00049111,1990,12,18,,,,33.0,,,,17.0,144.0,0.0,0.0,0.0,167.0,11.0,150.0,108.0
USC00049111,1990,12,19,,,,20.0,,,,44.0,100.0,46.0,0.0,0.0,106.0,39.0,89.0,159.0
USC00049111,1990,12,2,,,,86.0,,,,61.0,172.0,0.0,0.0,0.0,233.0,61.0,206.0,195.0
USC00049111,1990,12,20,,,,15.0,,,,22.0,100.0,5.0,0.0,0.0,89.0,-6.0,67.0,61.0
USC00049111,1990,12,21,,,,10.0,,,,22.0,94.0,0.0,0.0,0.0,89.0,-17.0,61.0,100.0
USC00049111,1990,12,22,,,,-9999.0,,,,-11.0,83.0,0.0,0.0,0.0,78.0,-28.0,44.0,92.0
USC00049111,1990,12,23,,,,-9999.0,,,,-22.0,100.0,0.0,0.0,0.0,122.0,-61.0,89.0,87.0
USC00049111,1990,12,24,,,,-9999.0,,,,-11.0,94.0,0.0,0.0,0.0,156.0,-50.0,111.0,58.0
USC00049111,1990,12,25,,,,-9999.0,,,,0.0,128.0,0.0,0.0,0.0,178.0,-44.0,122.0,64.0
USC00049111,1990,12,26,,,,30.0,,,,11.0,133.0,0.0,0.0,0.0,194.0,-11.0,128.0,69.0
USC00049111,1990,12,27,,,,25.0,,,,17.0,133.0,0.0,0.0,0.0,183.0,-6.0,122.0,69.0
USC00049111,1990,12,28,,,,-9999.0,,,,-6.0,133.0,0.0,0.0,0.0,144.0,-33.0,100.0,80.0
USC00049111,1990,12,29,,,,41.0,,,,39.0,122.0,0.0,0.0,0.0,122.0,17.0,100.0,108.0
USC00049111,1990,12,3,,,,43.0,,,,44.0,178.0,0.0,0.0,0.0,244.0,39.0,183.0,85.0
USC00049111,1990,12,30,,,,-9999.0,,,,-6.0,178.0,0.0,0.0,0.0,172.0,-33.0,122.0,122.0
USC00049111,1990,12,31,,,,46.0,,,,6.0,139.0,0.0,0.0,0.0,206.0,-17.0,178.0,72.0
USC00049111,1990,12,4,,,,48.0,,,,17.0,156.0,0.0,0.0,0.0,256.0,0.0,194.0,72.0
USC00049111,1990,12,5,,,,58.0,,,,6.0,172.0,0.0,0.0,0.0,261.0,0.0,206.0,109.0
USC00049111,1990,12,6,,,,64.0,,,,28.0,183.0,0.0,0.0,0.0,267.0,17.0,211.0,113.0
USC00049111,1990,12,7,,,,58.0,,,,44.0,183.0,0.0,0.0,0.0,261.0,39.0,211.0,111.0
USC00049111,1990,12,8,,,,58.0,,,,56.0,178.0,0.0,0.0,0.0,256.0,56.0,206.0,117.0
USC00049111,1990,12,9,,,,53.0,,,,72.0,178.0,0.0,0.0,0.0,244.0,61.0,200.0,111.0
USC00049111,1991,1,1,,,,33.0,,,,11.0,172.0,0.0,0.0,0.0,233.0,0.0,156.0,56.0
USC00049111,1991,1,10,,,,8.0,,,,78.0,183.0,0.0,0.0,0.0,178.0,39.0,167.0,60.0
USC00049111,1991,1,11,,,,20.0,,,,67.0,194.0,0.0,0.0,0.0,206.0,50.0,183.0,68.0
